COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/30/2020,N,57,41,22,9,20,44,198,483,730,783,760,811,922,965,927,928,1018,1070,796,604,460,296,212,137,12293,18,1070,,
93,0010,06/30/2020,S,64,34,25,15,19,73,243,619,895,851,812,846,912,906,906,928,814,905,700,563,434,331,190,123,12208,16,928,,
87,0031,06/30/2020,E,254,188,122,104,185,519,1517,2049,2171,2002,1120,1748,1875,1909,1935,1868,1869,1828,1702,1513,1204,995,842,517,30036,09,2171,,
87,0031,06/30/2020,W,552,389,234,154,145,240,545,1005,1341,1429,917,1676,1136,1245,1253,1285,1625,2322,1892,1749,1510,1241,1045,991,25921,18,2322,,
29,0037,06/30/2020,E,25,6,14,13,30,92,171,287,243,252,274,250,251,246,221,228,216,238,133,125,64,33,26,30,3468,08,287,,
29,0037,06/30/2020,W,26,20,15,16,18,51,125,189,158,173,224,260,258,253,270,309,308,332,238,156,111,86,49,44,3689,18,332,,
75,0038,06/30/2020,E,102,71,58,81,185,493,938,1382,1301,1192,1196,1272,1365,1299,1258,1341,1325,1414,1031,800,612,452,299,153,19620,18,1414,,
75,0038,06/30/2020,W,113,95,44,70,99,237,644,879,944,954,985,1111,1356,1317,1344,1551,1674,1773,1346,1051,845,592,367,255,19646,18,1773,,
07,0039,06/30/2020,E,41,18,37,66,104,207,421,510,504,432,475,474,538,544,552,547,752,716,514,359,220,152,82,43,8308,17,752,,
07,0039,06/30/2020,W,52,33,20,42,102,390,685,597,455,491,478,535,517,554,518,541,639,596,364,265,179,136,95,48,8332,07,685,,
26,0043,06/30/2020,N,17,13,5,10,5,54,94,110,132,169,161,207,230,261,234,309,444,463,283,190,135,86,45,43,3700,18,463,,
26,0043,06/30/2020,S,17,8,8,14,47,110,355,502,308,272,237,224,223,224,223,210,219,196,145,79,76,46,31,26,3800,08,502,,
02,0044,06/30/2020,N,50,31,31,40,76,168,403,699,737,691,0,811,752,764,778,737,721,679,517,377,278,202,130,87,9759,12,811,,
02,0044,06/30/2020,S,23,15,13,19,46,99,169,233,269,294,0,553,597,597,619,643,719,1004,593,369,418,173,99,48,7612,18,1004,,
74,0047,06/30/2020,N,39,17,16,27,46,96,163,205,206,219,273,313,315,291,271,321,356,346,297,165,153,128,62,53,4378,17,356,,
74,0047,06/30/2020,S,29,29,22,47,81,194,260,252,212,252,253,303,321,294,305,341,323,267,248,167,113,101,69,41,4524,16,341,,
48,0048,06/30/2020,E,18,9,11,10,42,113,213,242,202,180,196,176,173,198,174,178,196,193,139,107,112,70,42,17,3011,08,242,,
48,0048,06/30/2020,W,16,6,6,18,33,44,128,129,123,122,159,153,183,187,193,231,301,252,165,144,95,55,30,25,2798,17,301,,
53,0050,06/30/2020,N,52,31,27,32,54,107,184,279,310,378,465,548,455,420,375,388,413,316,249,193,163,96,107,73,5715,12,548,,
53,0050,06/30/2020,S,56,59,49,77,108,190,306,330,348,430,486,492,493,539,558,545,499,449,373,304,261,234,173,114,7473,15,558,,
60,0051,06/30/2020,N,11,6,6,5,15,39,45,83,106,119,145,128,131,116,167,153,239,190,129,78,55,44,25,19,2054,17,239,,
60,0051,06/30/2020,S,11,7,8,13,32,147,165,184,126,133,115,123,139,166,184,151,144,122,104,49,41,33,27,25,2249,08,184,,
50,0054,06/30/2020,N,25,22,13,19,21,42,98,171,128,138,139,172,196,186,235,247,308,318,221,167,126,73,46,36,3147,18,318,,
50,0054,06/30/2020,S,15,19,15,27,42,96,283,273,169,180,175,180,194,181,217,186,166,208,183,143,85,68,55,29,3189,07,283,,
49,0060,06/30/2020,E,6,6,4,2,10,20,44,81,102,115,122,147,140,131,142,181,183,146,102,81,51,43,26,11,1896,17,183,,
49,0060,06/30/2020,W,5,1,4,5,14,37,68,98,120,140,127,141,135,162,155,140,121,142,80,56,53,29,14,12,1859,14,162,,
72,0062,06/30/2020,E,87,38,26,31,51,157,559,924,1202,1192,1253,1268,1423,1342,1327,1293,1185,1295,1066,694,472,339,222,151,17597,13,1423,,
72,0062,06/30/2020,W,100,56,51,25,48,153,467,854,956,976,1123,1251,1321,1311,1328,1526,1345,1182,933,790,565,488,256,170,17275,16,1526,,
92,0065,06/30/2020,E,35,29,36,38,84,195,415,408,330,341,325,342,343,316,320,310,356,304,223,183,164,112,86,49,5344,07,415,,
92,0065,06/30/2020,W,57,41,40,33,65,176,239,246,267,262,263,287,287,319,345,389,442,466,369,264,208,160,81,70,5376,18,466,,
15,0066,06/30/2020,N,52,29,9,6,24,57,169,287,392,468,523,556,561,577,653,622,669,563,537,493,503,424,204,114,8492,17,669,,
15,0066,06/30/2020,S,35,20,14,15,15,44,146,314,400,453,484,587,587,566,568,619,571,611,570,541,399,268,177,82,8086,16,619,,
04,0068,06/30/2020,E,20,10,12,17,23,39,77,131,140,146,134,148,133,116,135,156,218,192,145,66,53,44,29,20,2204,17,218,,
04,0068,06/30/2020,W,12,6,7,10,37,118,251,198,146,122,157,138,166,156,129,138,144,117,72,52,39,32,26,19,2292,07,251,,
28,0073,06/30/2020,N,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,01,19,,
28,0073,06/30/2020,S,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,01,22,,
14,0079,06/30/2020,N,54,36,39,56,97,220,342,353,304,368,413,405,424,465,476,609,655,761,453,358,289,207,136,81,7601,18,761,,
14,0079,06/30/2020,S,46,27,34,67,100,255,463,544,520,439,409,405,410,444,452,481,552,488,399,304,222,185,103,56,7405,17,552,,
10,0080,06/30/2020,E,27,21,25,28,47,157,267,306,264,308,358,331,378,400,372,469,539,598,403,299,210,144,132,67,6150,18,598,,
10,0080,06/30/2020,W,30,21,27,32,89,260,477,412,361,362,355,381,364,345,376,424,443,438,324,260,207,161,81,61,6291,07,477,,
15,0086,06/30/2020,E,70,24,28,39,64,259,610,834,778,689,643,673,691,721,749,957,1232,1787,926,533,449,334,230,128,13448,18,1787,,
15,0086,06/30/2020,W,68,31,31,26,55,180,543,848,836,702,703,740,862,824,915,970,1164,1096,783,531,384,254,192,131,12869,17,1164,,
93,0087,06/30/2020,E,14,2,4,7,16,56,221,579,777,623,481,495,535,492,519,449,403,312,292,214,143,99,62,27,6822,09,777,,
93,0087,06/30/2020,W,31,5,1,3,9,28,80,187,280,396,458,578,629,597,658,912,920,666,436,321,262,240,141,93,7931,17,920,,
03,0094,06/30/2020,E,70,34,20,30,25,93,326,702,836,1008,1151,1275,1355,1334,1421,1657,1661,1690,1125,860,620,543,301,201,18338,18,1690,,
03,0094,06/30/2020,W,52,27,25,42,111,335,1052,1540,1366,1417,1449,1410,1443,1457,1314,1307,1127,1121,902,640,467,332,188,99,19223,08,1540,,
87,0096,06/30/2020,N,137,84,85,110,206,397,673,875,786,688,726,746,784,812,852,988,1181,1017,793,636,510,421,329,235,14071,17,1181,,
87,0096,06/30/2020,S,116,81,77,64,135,241,590,688,607,591,625,634,593,675,638,720,940,925,744,531,459,367,250,188,11479,17,940,,
93,0101,06/30/2020,E,116,65,61,106,239,647,1693,2437,2344,2071,2093,2378,2319,2191,2240,2353,2381,2309,1842,1363,991,623,424,245,33531,08,2437,,
93,0101,06/30/2020,W,164,117,86,81,135,420,1188,1587,1688,1765,2087,2123,2306,2357,2376,2655,2954,3138,2436,1727,1262,818,518,354,34342,18,3138,,
77,0102,06/30/2020,N,91,46,41,42,66,190,389,681,680,798,934,1090,1202,1193,1088,1149,1233,1421,1178,860,640,419,277,180,15888,18,1421,,
77,0102,06/30/2020,S,88,49,52,74,105,333,703,883,934,964,1055,1171,1224,1194,1014,1088,1147,1271,978,736,496,365,266,133,16323,18,1271,,
75,0104,06/30/2020,E,67,43,35,65,94,352,678,638,611,630,719,750,785,858,866,988,992,1074,842,565,428,334,199,134,12747,18,1074,,
75,0104,06/30/2020,W,88,68,51,53,129,342,577,691,668,624,628,664,702,710,717,773,1067,1060,814,564,485,320,206,152,12153,17,1067,,
76,0105,06/30/2020,N,40,22,17,63,128,395,780,834,735,666,641,642,609,589,553,578,518,509,365,252,188,146,98,63,9431,08,834,,
76,0105,06/30/2020,S,49,44,32,27,41,112,205,341,388,440,504,596,644,626,730,763,962,1028,660,456,337,201,131,92,9409,18,1028,,
87,0108,06/30/2020,E,414,238,157,144,224,718,2224,3359,3378,2865,2443,2302,2229,2376,2447,2244,2471,2307,2286,1732,1249,1145,1043,668,40663,09,3378,,
87,0108,06/30/2020,W,487,283,158,135,164,288,908,1733,2065,2179,2302,2291,2688,3094,3474,4240,4409,3657,2409,2052,1512,1180,1109,992,43809,17,4409,,
32,0112,06/30/2020,N,423,308,282,279,296,406,644,837,1002,1297,1555,1646,1676,1709,1628,1532,1395,1207,1026,968,807,699,520,557,22699,14,1709,,
32,0112,06/30/2020,S,318,363,362,364,368,442,559,601,750,910,989,1063,1131,1230,1284,1321,1274,1161,1000,926,758,673,677,493,19017,16,1321,,
70,0113,06/30/2020,E,86,56,42,52,91,188,570,1075,1349,1456,1509,1620,1666,1629,1565,1611,1512,1540,1073,847,636,447,253,144,21017,13,1666,,
70,0113,06/30/2020,W,120,86,57,62,94,229,658,1127,1197,1317,1436,1652,1750,1793,1713,1878,1814,1833,1309,1052,917,561,356,244,23255,16,1878,,
70,0114,06/30/2020,N,32,19,27,18,55,156,499,610,558,492,515,516,551,576,540,671,633,618,353,225,184,118,79,46,8091,16,671,,
70,0114,06/30/2020,S,43,22,18,22,50,235,432,457,455,444,448,519,545,493,561,660,712,729,479,323,194,141,82,50,8114,18,729,,
34,0116,06/30/2020,N,38,14,14,18,31,93,142,196,270,311,371,438,416,503,495,460,527,531,369,262,224,145,88,47,6003,18,531,,
34,0116,06/30/2020,S,22,22,15,38,35,103,208,368,348,390,405,445,480,433,430,433,432,418,305,202,147,95,64,46,5884,13,480,,
53,0117,06/30/2020,E,27,15,16,27,38,117,269,431,465,523,585,639,634,595,568,645,680,550,380,319,260,141,90,74,8088,17,680,,
53,0117,06/30/2020,W,28,11,9,15,46,114,285,457,502,552,564,733,685,640,632,648,690,545,451,279,259,123,103,53,8424,12,733,,
36,0118,06/30/2020,N,154,103,104,90,161,353,685,751,793,827,395,954,935,986,957,976,1057,1162,882,618,474,372,280,209,14278,18,1162,,
36,0118,06/30/2020,S,125,98,112,120,214,415,697,880,749,759,387,845,848,850,921,982,984,955,773,614,433,313,209,189,13472,17,984,,
57,0122,06/30/2020,E,32,24,20,33,94,222,353,531,482,466,445,445,528,498,480,588,595,535,409,286,232,134,106,57,7595,17,595,,
57,0122,06/30/2020,W,50,27,15,33,46,153,323,390,330,412,398,488,522,503,533,578,698,650,434,272,290,179,90,59,7473,17,698,,
