COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/22/2020,N,68,42,20,28,17,47,148,449,642,769,770,827,934,922,955,998,974,924,753,627,461,371,270,166,12182,16,998,,
93,0010,05/22/2020,S,59,41,17,22,20,61,250,538,758,755,736,863,1012,974,907,992,955,924,789,561,473,338,269,167,12481,13,1012,,
87,0031,05/22/2020,E,216,130,81,62,117,346,1115,1699,1659,1564,1512,1486,1695,1523,1607,1562,1507,1607,1516,1512,1359,1023,814,539,26251,08,1699,,
87,0031,05/22/2020,W,284,181,113,87,72,174,419,800,951,1144,1346,1536,1747,1797,1947,2118,2183,1864,1632,1491,1422,1111,894,698,26011,17,2183,,
29,0037,05/22/2020,E,13,6,13,19,37,73,130,274,260,238,253,290,250,259,228,239,259,258,170,146,106,63,50,35,3669,12,290,,
29,0037,05/22/2020,W,20,14,15,12,24,50,100,168,157,167,207,252,275,325,299,321,316,307,269,205,158,108,81,53,3903,14,325,,
75,0038,05/22/2020,E,87,48,49,64,178,427,815,1203,1165,1249,1275,1457,1475,1446,1479,1466,1368,1334,1187,866,602,455,377,215,20287,15,1479,,
75,0038,05/22/2020,W,112,80,47,60,87,241,548,803,891,941,1152,1295,1560,1614,1549,1738,1799,1722,1346,1082,888,594,407,308,20864,17,1799,,
07,0039,05/22/2020,E,38,25,24,62,91,182,450,469,499,450,535,548,616,644,640,684,889,806,685,402,280,190,115,78,9402,17,889,,
07,0039,05/22/2020,W,34,27,22,51,126,427,629,613,469,507,546,538,621,646,649,698,619,685,520,396,284,189,129,71,9496,16,698,,
26,0043,05/22/2020,N,23,12,17,6,14,23,70,111,126,157,228,242,233,281,289,352,350,398,284,214,180,105,82,53,3850,18,398,,
26,0043,05/22/2020,S,19,11,11,12,26,91,305,373,314,273,256,285,267,238,237,211,231,212,204,146,112,65,61,36,3996,08,373,,
02,0044,05/22/2020,N,49,42,19,27,98,181,426,708,778,847,948,1062,1050,1023,1038,1023,1011,1009,817,689,419,287,165,102,13818,12,1062,,
02,0044,05/22/2020,S,43,21,26,39,53,135,259,355,417,518,543,659,631,723,717,746,774,775,541,415,348,211,155,93,9197,18,775,,
