COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,04/16/2020,N,42,13,11,8,27,42,127,366,471,509,532,614,657,670,671,817,671,598,462,361,189,148,126,104,8236,16,817,,
93,0010,04/16/2020,S,29,16,15,13,13,38,190,374,506,514,581,607,688,629,592,675,587,578,440,301,199,132,68,49,7834,13,688,,
87,0031,04/16/2020,E,75,46,28,38,93,407,922,1296,1168,959,908,870,872,946,962,849,862,877,726,640,517,360,277,129,14827,08,1296,,
87,0031,04/16/2020,W,100,58,26,32,50,155,322,568,674,719,881,959,1063,1090,1238,1517,1516,1135,887,731,527,471,295,238,15252,16,1517,,
29,0037,04/16/2020,E,11,7,13,15,37,66,132,217,171,182,194,196,185,192,201,182,215,217,109,106,56,34,29,19,2786,08,217,,
29,0037,04/16/2020,W,12,6,7,6,21,42,108,146,106,129,174,179,211,222,227,214,258,277,220,147,108,57,36,27,2940,18,277,,
75,0038,04/16/2020,E,32,25,29,44,89,234,505,620,591,543,544,613,692,590,606,675,645,611,455,347,248,158,156,83,9135,13,692,,
75,0038,04/16/2020,W,57,55,38,55,73,216,448,693,690,609,720,888,1017,1079,1061,1249,1319,1269,884,682,530,328,220,126,14306,17,1319,,
07,0039,04/16/2020,E,26,25,25,33,87,173,428,446,414,393,377,421,457,458,467,498,669,665,396,240,158,71,68,27,7022,17,669,,
07,0039,04/16/2020,W,28,20,12,32,107,391,592,547,388,362,401,416,409,449,468,478,500,518,313,245,155,92,53,36,7012,07,592,,
26,0043,04/16/2020,N,17,13,5,6,12,23,63,108,118,131,148,174,230,214,222,309,376,354,219,166,124,72,52,26,3182,17,376,,
26,0043,04/16/2020,S,12,6,5,16,32,77,273,361,247,191,187,218,211,172,206,173,189,185,143,119,79,43,36,17,3198,08,361,,
02,0044,04/16/2020,N,26,17,19,36,57,140,266,430,510,519,526,542,547,566,591,582,573,518,411,302,197,115,72,58,7620,15,591,,
02,0044,04/16/2020,S,24,11,19,30,35,127,211,266,270,309,310,398,395,419,439,464,474,479,344,261,159,109,60,59,5672,18,479,,
74,0047,04/16/2020,N,27,13,11,22,50,107,108,150,144,162,204,244,219,242,226,277,292,305,248,198,103,85,49,50,3536,18,305,,
74,0047,04/16/2020,S,16,10,19,30,54,143,211,219,169,169,176,220,221,217,235,257,273,223,183,161,105,73,64,35,3483,17,273,,
48,0048,04/16/2020,E,10,15,9,18,40,122,254,195,187,162,146,175,208,176,191,240,234,199,174,114,73,65,53,30,3090,07,254,,
48,0048,04/16/2020,W,14,12,8,11,25,39,104,104,115,118,117,135,136,172,189,215,243,231,159,107,73,50,22,20,2419,17,243,,
53,0050,04/16/2020,N,25,26,29,20,32,57,131,194,186,183,218,235,240,238,235,293,296,258,202,136,94,74,48,54,3504,17,296,,
53,0050,04/16/2020,S,43,41,28,45,86,144,250,276,238,224,268,304,316,287,300,269,267,270,255,159,132,89,87,55,4433,13,316,,
60,0051,04/16/2020,N,7,7,6,5,14,30,23,36,60,67,68,96,100,85,112,141,149,168,94,69,40,24,22,21,1444,18,168,,
60,0051,04/16/2020,S,10,5,6,14,29,91,138,148,87,87,90,102,81,101,98,107,92,83,67,56,21,18,14,6,1551,08,148,,
50,0054,04/16/2020,N,17,17,11,7,21,39,68,98,124,112,141,167,145,183,183,240,273,268,208,148,100,50,29,28,2677,17,273,,
50,0054,04/16/2020,S,7,4,14,19,38,88,240,260,153,136,132,172,157,178,151,154,149,191,141,122,97,34,41,19,2697,08,260,,
49,0060,04/16/2020,E,0,1,5,6,13,13,33,50,67,67,72,68,92,87,84,115,98,93,73,35,30,21,7,6,1136,16,115,,
49,0060,04/16/2020,W,0,4,5,4,11,26,54,76,95,58,58,93,64,103,80,85,78,102,62,52,28,23,10,6,1177,14,103,,
72,0062,04/16/2020,E,47,37,19,13,36,80,358,670,704,733,846,848,1009,1013,974,1035,1032,1070,855,659,423,255,164,100,12980,18,1070,,
72,0062,04/16/2020,W,43,27,23,21,28,116,327,559,538,595,707,916,925,952,931,980,1070,993,867,718,503,264,168,99,12370,17,1070,,
92,0065,04/16/2020,E,22,21,15,25,39,154,364,325,225,215,178,197,235,200,205,241,226,203,156,108,94,69,27,33,3577,07,364,,
92,0065,04/16/2020,W,18,30,15,19,36,141,216,182,189,186,182,179,236,238,279,278,289,285,189,122,102,66,40,32,3549,17,289,,
15,0066,04/16/2020,N,17,6,6,9,12,32,104,197,233,290,290,325,335,318,367,367,376,298,223,210,150,97,51,33,4346,17,376,,
15,0066,04/16/2020,S,9,8,8,3,12,22,85,208,244,240,271,309,320,327,342,316,348,343,293,219,121,74,52,28,4202,17,348,,
04,0068,04/16/2020,E,13,6,10,19,26,43,87,92,116,108,112,114,124,142,150,177,198,174,108,49,50,23,21,23,1985,17,198,,
04,0068,04/16/2020,W,8,8,14,15,40,113,221,194,123,136,129,135,134,148,131,107,120,104,74,51,35,24,13,15,2092,07,221,,
14,0079,04/16/2020,N,43,33,40,42,103,161,266,298,258,271,325,416,465,381,437,486,550,616,389,294,212,143,167,73,6469,18,616,,
14,0079,04/16/2020,S,24,41,33,67,123,216,370,443,398,322,327,411,391,425,386,422,439,458,299,261,179,107,71,54,6267,18,458,,
10,0080,04/16/2020,E,19,10,16,19,37,110,231,245,232,250,289,321,316,330,353,389,460,430,310,193,159,91,59,43,4912,17,460,,
10,0080,04/16/2020,W,20,24,14,27,67,219,433,293,293,264,295,315,388,352,344,381,368,401,244,216,143,89,55,37,5282,07,433,,
15,0086,04/16/2020,E,40,23,18,37,52,187,509,605,548,432,467,499,469,492,535,587,620,595,417,337,203,127,84,48,7931,17,620,,
15,0086,04/16/2020,W,25,26,21,21,40,150,396,575,574,461,466,492,510,521,591,695,727,651,477,292,216,121,75,57,8180,17,727,,
93,0087,04/16/2020,E,2,5,0,15,8,43,152,448,589,489,424,406,421,382,369,325,284,240,185,135,56,24,22,8,5032,09,589,,
93,0087,04/16/2020,W,11,3,1,4,6,18,72,142,236,310,385,428,514,504,555,664,691,485,331,204,166,60,36,13,5839,17,691,,
03,0094,04/16/2020,E,36,27,16,19,26,99,305,557,645,754,900,1063,1217,1080,1189,1354,1269,1020,699,490,349,206,147,84,13551,16,1354,,
03,0094,04/16/2020,W,39,22,18,32,95,266,819,1178,984,1051,1026,1107,1278,1209,1024,1009,777,738,564,416,301,191,103,60,14307,13,1278,,
87,0096,04/16/2020,N,123,66,72,105,172,363,582,698,532,528,547,553,678,663,721,859,800,752,626,528,419,315,243,164,11109,16,859,,
87,0096,04/16/2020,S,76,61,67,57,96,208,477,526,443,530,525,574,604,613,669,818,845,772,561,432,339,266,209,150,9918,17,845,,
93,0101,04/16/2020,E,102,41,49,99,167,566,1263,1797,1784,1499,1604,1635,1679,1689,1732,1848,1815,1790,1269,770,478,360,260,174,24470,16,1848,,
93,0101,04/16/2020,W,151,68,66,82,160,369,1033,1334,1373,1367,1499,1556,1815,1740,1772,1942,2146,2282,1497,1001,658,403,295,235,24844,18,2282,,
77,0102,04/16/2020,N,76,52,35,41,53,156,338,563,542,612,740,917,1063,1059,1054,1095,1227,1163,962,721,543,303,221,121,13657,17,1227,,
77,0102,04/16/2020,S,67,48,43,64,93,266,571,760,701,711,791,950,1023,1026,1032,1050,995,1046,816,635,430,284,231,122,13755,16,1050,,
75,0104,04/16/2020,E,40,31,20,24,71,254,599,530,408,397,434,519,560,586,625,657,790,705,526,342,296,199,124,77,8814,17,790,,
75,0104,04/16/2020,W,42,24,26,38,87,261,474,466,469,455,418,579,556,582,601,611,638,713,469,310,272,187,109,73,8460,18,713,,
76,0105,04/16/2020,N,28,12,21,34,115,310,631,679,572,541,500,572,519,571,500,539,523,464,397,264,183,136,75,54,8240,08,679,,
76,0105,04/16/2020,S,34,26,21,17,34,88,218,263,274,353,430,483,561,586,608,658,790,946,661,432,274,189,132,77,8155,18,946,,
87,0108,04/16/2020,E,61,62,33,43,91,519,1555,2116,1876,1458,1161,1127,1124,1191,1272,1162,1137,1152,1052,723,515,469,368,213,20480,08,2116,,
87,0108,04/16/2020,W,119,50,33,50,52,202,557,941,1030,1024,1119,1187,1262,1349,1628,2127,2114,1620,1071,921,640,449,339,345,20229,16,2127,,
32,0112,04/16/2020,N,246,192,193,197,171,235,373,525,559,678,773,862,869,563,1083,798,848,748,638,604,427,360,327,283,12552,15,1083,,
32,0112,04/16/2020,S,232,248,219,278,258,291,399,447,518,517,568,557,635,675,771,765,814,700,663,605,489,431,316,275,11671,17,814,,
70,0113,04/16/2020,E,50,36,36,39,81,160,432,747,911,979,999,1067,1095,1024,1037,992,1105,936,628,483,338,234,132,85,13626,17,1105,,
70,0113,04/16/2020,W,87,49,29,28,72,169,459,737,785,881,1003,1217,1244,1243,1209,1204,1156,1155,782,569,500,282,180,151,15191,13,1244,,
70,0114,04/16/2020,N,19,19,80,18,41,134,367,504,417,368,361,409,394,421,405,538,380,421,213,152,109,68,20,43,5901,16,538,,
70,0114,04/16/2020,S,36,13,10,17,60,225,336,371,362,308,379,393,412,381,434,530,498,502,278,154,116,78,48,39,5980,16,530,,
34,0116,04/16/2020,N,17,13,9,16,24,53,124,131,201,273,295,364,408,410,409,466,463,465,330,269,176,117,58,37,5128,16,466,,
34,0116,04/16/2020,S,21,14,20,27,38,98,186,301,273,289,359,356,358,412,380,393,314,344,268,182,124,78,52,38,4925,14,412,,
53,0117,04/16/2020,E,23,12,16,25,34,106,222,341,354,436,488,570,631,578,544,562,530,480,379,246,190,102,71,64,7004,13,631,,
53,0117,04/16/2020,W,21,11,17,11,28,104,299,387,377,401,522,600,625,594,545,581,573,519,372,308,172,96,76,45,7284,13,625,,
36,0118,04/16/2020,N,106,78,77,82,125,267,449,588,500,608,605,712,712,755,764,777,945,920,637,487,354,265,162,178,11153,17,945,,
