COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/06/2020,N,111,65,49,26,22,34,88,231,413,588,672,829,837,914,955,969,798,772,740,628,483,447,339,231,11241,16,969,,
93,0010,06/06/2020,S,92,71,29,23,30,49,138,232,377,564,654,748,814,850,843,881,798,732,641,605,494,388,304,204,10561,16,881,,
87,0031,06/06/2020,E,310,185,163,112,112,252,612,762,837,1144,1245,1303,1508,1639,1839,1882,1550,1822,1781,721,1109,905,791,493,23077,16,1882,,
87,0031,06/06/2020,W,514,284,162,115,97,138,303,484,660,926,1251,1385,1563,1609,1731,1934,1781,1566,2092,1711,1463,1240,952,778,24739,19,2092,,
29,0037,06/06/2020,E,26,19,25,16,12,31,59,139,168,185,242,261,227,265,208,205,153,176,191,123,68,58,55,34,2946,14,265,,
29,0037,06/06/2020,W,48,31,21,13,11,30,58,92,116,157,189,192,234,264,259,230,227,210,201,187,140,98,74,50,3132,14,264,,
75,0038,06/06/2020,E,75,43,51,48,76,175,334,559,812,1062,1209,1294,1271,1317,1236,1187,1126,1055,831,656,557,380,255,145,15754,14,1317,,
75,0038,06/06/2020,W,94,69,48,35,94,107,274,416,590,809,1056,1166,1297,1350,1367,1251,1262,1270,1045,841,766,567,309,175,16258,15,1367,,
07,0039,06/06/2020,E,51,38,38,27,52,80,176,273,312,395,466,507,534,543,490,531,550,494,446,372,260,219,130,73,7057,17,550,,
07,0039,06/06/2020,W,49,33,21,24,34,131,260,234,318,472,523,579,589,608,528,470,479,412,349,292,251,159,149,85,7049,14,608,,
26,0043,06/06/2020,N,140,73,17,21,16,22,40,73,101,130,168,198,209,219,237,233,231,209,187,147,117,105,62,45,3000,15,237,,
26,0043,06/06/2020,S,43,261,168,17,25,34,92,123,207,193,228,244,233,214,220,198,200,167,147,115,94,68,58,35,3384,02,261,,
02,0044,06/06/2020,N,59,60,37,34,52,105,199,397,477,564,635,757,761,621,622,605,553,549,383,313,229,178,91,81,8362,13,761,,
02,0044,06/06/2020,S,55,46,36,30,35,65,85,158,245,335,438,481,574,538,649,552,474,490,393,320,228,192,130,74,6623,15,649,,
74,0047,06/06/2020,N,43,27,27,32,34,60,101,146,222,283,346,329,309,341,298,293,323,292,261,234,201,169,102,62,4535,11,346,,
74,0047,06/06/2020,S,55,28,22,26,35,71,108,162,194,275,386,408,352,395,343,360,324,283,259,208,159,144,129,75,4801,12,408,,
48,0048,06/06/2020,E,29,13,13,6,13,40,124,155,174,200,248,246,234,256,227,227,219,209,144,113,82,73,49,23,3117,14,256,,
48,0048,06/06/2020,W,31,16,10,15,9,20,58,83,117,146,190,289,375,247,202,224,185,177,153,121,112,61,57,29,2927,13,375,,
53,0050,06/06/2020,N,66,44,41,36,57,103,182,325,400,636,689,714,530,445,424,384,357,286,250,190,188,134,98,70,6649,12,714,,
53,0050,06/06/2020,S,113,64,66,67,83,116,204,297,414,577,731,808,1018,1199,1131,836,666,470,343,289,226,174,114,74,10080,14,1199,,
60,0051,06/06/2020,N,20,7,10,20,46,54,94,185,230,421,499,434,210,153,168,135,138,127,113,90,90,53,26,23,3346,11,499,,
60,0051,06/06/2020,S,15,10,5,13,27,40,81,91,127,139,182,237,361,429,526,506,431,214,115,80,65,44,20,16,3774,15,526,,
50,0054,06/06/2020,N,32,19,11,14,21,36,55,122,116,156,206,278,207,206,213,178,204,185,157,157,130,78,44,40,2865,12,278,,
50,0054,06/06/2020,S,29,20,15,17,14,43,92,103,123,154,210,209,192,222,186,180,171,170,156,129,108,71,56,21,2691,14,222,,
49,0060,06/06/2020,E,13,9,7,4,6,11,18,50,76,158,229,198,143,130,114,117,116,78,78,48,36,23,20,10,1692,11,229,,
49,0060,06/06/2020,W,10,8,6,5,10,24,41,47,83,115,109,126,123,120,151,155,146,131,72,46,43,27,22,19,1639,16,155,,
72,0062,06/06/2020,E,219,151,92,42,68,131,344,539,857,1013,1303,1388,1515,1461,1350,1337,1229,1172,1081,831,682,518,407,271,18001,13,1515,,
72,0062,06/06/2020,W,336,360,219,94,57,81,177,364,622,928,1136,1316,1411,1323,1333,1235,1231,1162,1106,929,765,568,456,363,17572,13,1411,,
92,0065,06/06/2020,E,35,32,41,25,63,82,144,204,272,307,362,334,347,340,314,310,298,266,242,208,208,127,103,69,4733,11,362,,
92,0065,06/06/2020,W,49,43,27,28,34,55,93,157,176,242,260,301,353,322,325,345,414,344,340,221,232,192,134,89,4776,17,414,,
15,0066,06/06/2020,N,112,75,31,12,23,42,67,145,214,358,424,443,498,539,547,556,519,510,483,359,276,236,149,113,6731,16,556,,
15,0066,06/06/2020,S,91,36,24,12,16,29,69,121,211,268,410,515,541,569,582,661,532,506,433,350,284,232,151,118,6761,16,661,,
04,0068,06/06/2020,E,16,15,8,16,26,26,42,65,66,91,93,107,104,105,111,123,94,86,88,47,53,34,25,23,1464,16,123,,
04,0068,06/06/2020,W,14,11,13,8,13,44,64,69,71,82,114,101,106,98,105,101,105,90,83,50,64,28,28,20,1482,11,114,,
28,0073,06/06/2020,N,53,28,11,17,15,34,51,61,114,126,154,182,185,171,153,164,160,159,147,106,95,62,65,32,2345,13,185,,
28,0073,06/06/2020,S,18,22,10,10,19,34,85,88,135,141,180,184,164,156,161,142,154,155,117,107,99,57,41,31,2310,12,184,,
14,0079,06/06/2020,N,89,58,52,30,67,82,132,147,216,253,355,395,435,449,417,396,363,370,338,297,269,201,155,108,5674,14,449,,
14,0079,06/06/2020,S,65,60,62,49,55,70,143,214,310,358,434,471,433,426,342,455,412,372,315,301,201,181,123,114,5966,12,471,,
10,0080,06/06/2020,E,57,41,34,25,27,53,122,135,158,250,322,388,387,376,365,385,384,346,296,246,169,160,112,71,4909,12,388,,
10,0080,06/06/2020,W,54,31,29,28,34,100,183,186,226,297,335,389,436,381,369,394,379,348,296,265,184,141,132,63,5280,13,436,,
15,0086,06/06/2020,E,130,80,74,65,66,99,200,281,301,444,536,607,679,701,656,678,618,581,528,409,287,258,225,183,8686,14,701,,
15,0086,06/06/2020,W,131,78,62,60,72,101,221,314,418,436,516,725,689,720,715,738,710,544,513,443,297,215,244,140,9102,16,738,,
93,0087,06/06/2020,E,17,10,5,7,9,45,126,206,302,383,378,333,383,452,415,428,447,334,305,264,165,90,51,29,5184,14,452,,
93,0087,06/06/2020,W,67,10,11,4,7,19,71,120,211,268,372,385,475,492,511,574,611,465,382,337,331,280,161,117,6281,17,611,,
03,0094,06/06/2020,E,114,95,85,49,45,71,197,380,533,677,861,1101,1174,1163,1301,1261,1216,1101,995,858,682,508,422,265,15154,15,1301,,
03,0094,06/06/2020,W,103,59,49,47,69,171,384,591,715,958,1136,1340,1444,1281,1292,1176,1127,1051,902,654,483,374,280,146,15832,13,1444,,
87,0096,06/06/2020,N,183,131,88,76,86,150,299,411,443,469,582,689,702,753,739,715,704,655,665,529,535,416,353,255,10628,14,753,,
87,0096,06/06/2020,S,153,108,71,60,58,115,249,332,377,470,503,599,613,633,654,637,602,592,550,441,460,341,247,194,9059,15,654,,
93,0101,06/06/2020,E,165,127,77,88,133,308,646,1094,1338,1740,2072,2370,2538,2592,2482,2373,2208,2034,1672,1265,1084,792,564,395,30157,14,2592,,
93,0101,06/06/2020,W,243,151,120,90,114,207,628,879,1187,1636,2125,2362,2580,2607,2677,2476,2325,1972,1760,1525,1221,828,568,480,30761,15,2677,,
77,0102,06/06/2020,N,150,122,74,48,57,94,192,329,486,754,905,1088,1287,1274,1282,1215,1168,1145,1032,878,613,390,347,234,15164,13,1287,,
77,0102,06/06/2020,S,171,125,88,85,85,133,264,473,642,854,1046,1169,1268,1196,1174,1161,1122,1040,929,701,479,352,305,210,15072,13,1268,,
75,0104,06/06/2020,E,82,71,45,47,51,175,295,335,449,587,689,863,896,892,940,852,809,773,678,548,515,379,253,124,11348,15,940,,
75,0104,06/06/2020,W,94,66,54,48,51,116,210,305,398,579,756,853,858,811,798,785,801,723,652,549,446,358,203,157,10671,13,858,,
76,0105,06/06/2020,N,62,72,69,48,62,162,265,335,477,542,625,662,622,576,509,556,527,469,329,287,212,206,128,108,7910,12,662,,
76,0105,06/06/2020,S,102,84,38,38,29,49,126,180,210,383,501,653,647,634,670,598,631,596,514,379,312,226,182,135,7917,15,670,,
87,0108,06/06/2020,E,342,229,183,146,130,361,1094,1176,1323,1408,1541,1566,1599,1804,2028,1935,1875,1742,224,1587,1132,965,887,574,25851,15,2028,,
