COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/23/2020,N,73,31,28,13,20,35,181,471,719,751,721,811,904,887,852,898,942,957,758,608,449,332,258,182,11881,18,957,,
93,0010,06/23/2020,S,42,26,19,14,30,65,249,588,871,829,761,793,869,936,888,877,929,920,728,548,410,308,199,142,12041,14,936,,
87,0031,06/23/2020,E,341,180,116,100,180,556,1597,1939,2157,2095,1920,1859,1980,2114,2015,1913,1957,1969,1906,1563,1262,1202,907,598,32426,09,2157,,
87,0031,06/23/2020,W,619,313,209,169,145,250,569,1053,1422,1390,1580,1700,1790,2027,2351,2586,2710,2249,2006,1935,1727,1416,1059,925,32200,17,2710,,
29,0037,06/23/2020,E,17,9,11,16,35,91,167,294,236,218,233,245,243,227,265,255,227,217,140,114,57,47,37,35,3436,08,294,,
29,0037,06/23/2020,W,21,13,19,14,21,39,104,202,183,193,196,239,247,247,261,315,320,337,270,182,134,80,55,52,3744,18,337,,
75,0038,06/23/2020,E,79,64,57,71,172,464,969,1332,1209,1166,1185,1276,1395,1307,1354,1289,1273,1303,1071,744,537,392,264,144,19117,13,1395,,
75,0038,06/23/2020,W,108,83,47,72,99,255,643,842,930,928,1029,1181,1321,1389,1407,1560,1663,1700,1339,1076,793,549,338,231,19583,18,1700,,
07,0039,06/23/2020,E,37,30,29,58,116,196,439,501,472,418,443,480,533,465,503,557,695,809,508,334,226,154,91,61,8155,18,809,,
07,0039,06/23/2020,W,33,32,25,34,101,459,674,615,487,477,493,490,522,503,505,541,612,601,337,252,213,139,86,61,8292,07,674,,
26,0043,06/23/2020,N,24,14,6,6,17,41,81,136,133,170,206,200,248,256,274,341,413,493,265,201,153,102,45,38,3863,18,493,,
26,0043,06/23/2020,S,14,8,7,16,48,99,357,480,348,258,254,225,215,246,238,219,249,197,174,129,80,58,36,21,3976,08,480,,
02,0044,06/23/2020,N,62,31,45,49,65,169,377,698,734,735,735,781,732,726,769,750,690,739,491,329,230,176,101,74,10288,12,781,,
02,0044,06/23/2020,S,32,20,8,27,44,91,176,261,237,283,306,364,368,355,386,363,486,397,255,175,161,73,60,32,4960,17,486,,
74,0047,06/23/2020,N,30,25,19,28,43,100,146,209,180,238,259,268,300,312,284,346,365,338,273,210,168,116,58,64,4379,17,365,,
74,0047,06/23/2020,S,26,22,29,41,91,187,284,251,249,242,242,291,302,328,314,260,319,308,205,176,123,97,58,42,4487,14,328,,
48,0048,06/23/2020,E,17,3,10,9,37,122,240,223,191,174,176,192,150,158,137,219,220,210,144,89,102,74,53,17,2967,07,240,,
48,0048,06/23/2020,W,16,3,6,12,32,48,124,141,127,117,146,136,181,182,209,214,229,233,176,126,85,66,45,26,2680,18,233,,
53,0050,06/23/2020,N,57,32,31,36,52,89,201,257,296,350,399,427,412,346,368,359,373,344,257,197,144,127,87,71,5312,12,427,,
53,0050,06/23/2020,S,50,59,45,56,94,189,302,362,358,413,417,473,480,550,535,492,462,422,366,259,218,171,127,68,6968,14,550,,
60,0051,06/23/2020,N,9,9,6,8,19,41,53,68,90,121,138,134,141,133,158,181,190,211,101,81,78,44,32,17,2063,18,211,,
60,0051,06/23/2020,S,17,9,9,18,39,147,171,180,123,106,115,112,156,172,159,132,110,106,64,56,43,34,22,16,2116,08,180,,
50,0054,06/23/2020,N,23,14,20,17,32,53,91,148,148,136,165,198,187,191,206,232,289,317,203,164,119,83,48,35,3119,18,317,,
50,0054,06/23/2020,S,20,19,16,27,36,110,295,270,173,172,162,179,211,170,176,178,167,184,162,106,105,72,55,18,3083,07,295,,
49,0060,06/23/2020,E,4,2,2,6,8,21,58,89,101,123,146,132,130,134,129,140,161,148,94,56,52,25,17,10,1788,17,161,,
49,0060,06/23/2020,W,7,8,7,3,11,35,71,109,87,111,115,135,126,141,143,145,129,116,88,52,41,37,25,9,1751,16,145,,
72,0062,06/23/2020,E,85,42,37,27,53,162,550,976,1157,1223,1286,1337,1390,1384,1335,1372,1317,1419,1218,856,635,399,249,148,18657,18,1419,,
72,0062,06/23/2020,W,108,57,38,40,51,157,492,844,957,1012,1273,1474,1628,1655,1623,1853,1954,1493,1007,917,832,602,293,190,20550,17,1954,,
92,0065,06/23/2020,E,57,47,24,29,84,193,404,398,333,341,322,325,315,333,329,320,342,353,265,194,125,113,89,50,5385,07,404,,
92,0065,06/23/2020,W,50,34,30,33,51,169,228,281,262,261,251,296,283,311,352,372,464,438,385,245,199,139,81,39,5254,17,464,,
15,0066,06/23/2020,N,60,51,13,2,13,67,171,326,252,493,554,537,589,592,665,631,677,659,553,517,535,464,200,127,8748,17,677,,
15,0066,06/23/2020,S,53,34,15,14,14,58,140,329,250,489,543,547,665,595,607,605,608,681,625,528,442,344,178,94,8458,18,681,,
04,0068,06/23/2020,E,8,7,9,11,25,43,81,113,147,121,124,140,129,138,135,151,212,225,127,83,71,49,25,23,2197,18,225,,
04,0068,06/23/2020,W,4,9,6,12,25,130,278,185,123,128,128,146,152,137,131,112,118,125,102,73,58,33,21,23,2259,07,278,,
28,0073,06/23/2020,N,24,14,11,5,20,92,188,177,160,152,148,203,178,158,171,242,215,239,175,109,100,64,28,26,2899,16,242,,
28,0073,06/23/2020,S,18,9,13,34,37,98,207,166,149,155,130,180,180,171,232,189,239,271,171,97,85,57,49,24,2961,18,271,,
14,0079,06/23/2020,N,43,45,40,74,113,201,363,345,354,340,437,423,501,467,522,547,641,704,425,368,290,211,107,82,7643,18,704,,
14,0079,06/23/2020,S,50,40,36,57,125,257,437,562,499,483,446,409,476,479,451,472,537,507,373,296,217,149,92,64,7514,08,562,,
10,0080,06/23/2020,E,38,36,20,30,54,143,278,273,310,304,360,342,349,377,372,480,559,551,402,284,244,175,114,70,6165,17,559,,
10,0080,06/23/2020,W,35,30,29,25,84,244,507,415,346,316,341,405,395,391,366,415,431,434,316,251,194,158,109,50,6287,07,507,,
15,0086,06/23/2020,E,74,36,30,35,49,271,669,823,815,691,658,646,732,732,741,900,1153,1128,749,546,424,325,218,134,12579,17,1153,,
15,0086,06/23/2020,W,59,39,28,28,60,202,565,890,884,709,712,748,785,810,890,1037,1092,1151,1374,531,406,287,209,110,13606,19,1374,,
93,0087,06/23/2020,E,15,1,7,9,16,68,199,539,746,676,548,534,534,513,511,427,386,399,298,251,135,92,52,18,6974,09,746,,
93,0087,06/23/2020,W,32,6,6,7,12,22,87,184,300,381,508,581,666,616,712,860,929,667,434,362,295,242,171,82,8162,17,929,,
03,0094,06/23/2020,E,69,36,28,27,41,103,328,716,845,1004,1189,1375,1426,1421,1631,1658,1692,1706,1068,883,736,546,318,196,19042,18,1706,,
03,0094,06/23/2020,W,52,25,27,37,103,356,1021,1600,1493,1428,1489,1453,1559,1519,1384,1274,1234,1116,914,753,445,320,207,132,19941,08,1600,,
87,0096,06/23/2020,N,154,95,75,104,196,383,692,900,862,804,707,699,717,772,987,984,1093,1122,896,617,526,427,343,226,14381,18,1122,,
87,0096,06/23/2020,S,113,81,66,74,130,254,582,521,455,582,655,630,517,395,782,914,964,940,715,533,432,333,272,216,11156,17,964,,
93,0101,06/23/2020,E,107,55,58,100,233,710,1717,2495,2463,1967,2153,2199,2283,2203,2202,2447,2299,2323,1758,1298,1008,583,345,232,33238,08,2495,,
93,0101,06/23/2020,W,210,117,82,85,146,463,1296,1648,1767,1836,1986,2165,2200,2261,2390,2621,2893,3219,2334,1759,1245,865,493,329,34410,18,3219,,
77,0102,06/23/2020,N,110,75,65,44,55,200,404,648,695,765,896,1032,1178,1163,1084,1240,1292,1409,1108,879,749,410,265,174,15940,18,1409,,
77,0102,06/23/2020,S,112,79,53,64,110,314,717,894,937,909,1030,1036,1212,1139,1036,1076,1196,1211,969,732,611,422,250,150,16259,13,1212,,
75,0104,06/23/2020,E,75,48,32,47,87,326,633,712,644,599,671,712,742,804,827,957,975,1074,723,566,440,362,200,128,12384,18,1074,,
75,0104,06/23/2020,W,80,52,45,38,105,319,622,702,676,609,654,664,691,722,742,795,1088,1024,732,503,380,303,192,115,11853,17,1088,,
76,0105,06/23/2020,N,40,25,24,57,144,402,730,821,761,614,647,631,642,620,616,599,513,521,363,233,194,151,103,45,9496,08,821,,
76,0105,06/23/2020,S,58,44,28,38,29,95,242,332,358,442,532,604,660,654,730,741,906,1037,647,441,293,233,168,113,9425,18,1037,,
87,0108,06/23/2020,E,412,194,174,140,200,706,2255,3189,3516,2837,2543,2249,2345,2454,2628,2310,2333,2432,2362,1704,1353,1096,1035,694,41161,09,3516,,
87,0108,06/23/2020,W,507,295,197,136,178,332,886,1755,2035,2132,2325,2448,2468,2547,2752,3541,3773,3326,2590,2157,1624,1103,1072,984,41163,17,3773,,
32,0112,06/23/2020,N,378,351,315,257,296,437,564,776,948,1219,1422,1569,1583,1609,1476,1501,1369,1188,1096,839,684,623,490,416,21406,14,1609,,
32,0112,06/23/2020,S,360,323,321,388,383,429,560,605,753,892,1017,1015,1105,1236,1331,1364,1291,1184,918,746,663,650,549,453,18536,16,1364,,
70,0113,06/23/2020,E,90,66,40,63,108,191,577,1127,1381,1481,1472,1555,1710,1615,1537,1526,1667,1613,1104,742,574,419,220,162,21040,13,1710,,
70,0113,06/23/2020,W,113,77,61,58,94,225,639,1170,1226,1297,1482,1613,1745,1723,1729,1964,1815,1926,1316,975,784,533,317,221,23103,16,1964,,
70,0114,06/23/2020,N,24,21,22,14,56,168,489,612,557,521,496,519,560,523,503,654,628,622,318,256,137,124,68,40,7932,16,654,,
70,0114,06/23/2020,S,36,25,17,17,57,216,419,436,436,426,428,474,494,558,544,669,684,760,431,325,171,133,86,51,7893,18,760,,
34,0116,06/23/2020,N,44,22,15,18,35,91,127,211,241,328,348,411,448,435,430,516,496,535,360,265,172,129,96,36,5809,18,535,,
34,0116,06/23/2020,S,25,21,20,42,49,112,208,391,371,361,397,445,449,444,383,437,382,359,309,232,149,111,79,39,5815,13,449,,
53,0117,06/23/2020,E,35,23,17,21,38,126,252,427,419,479,544,596,591,534,527,595,552,537,367,291,242,152,104,65,7534,12,596,,
53,0117,06/23/2020,W,22,10,15,11,53,113,270,487,451,480,573,602,667,608,566,541,617,568,377,270,254,197,83,56,7891,13,667,,
57,0122,06/23/2020,E,21,29,25,25,90,243,349,537,504,464,447,505,483,424,454,565,585,601,376,251,200,159,93,58,7488,18,601,,
57,0122,06/23/2020,W,35,23,14,23,50,168,345,357,376,392,450,456,508,482,545,567,730,635,466,286,234,175,109,58,7484,17,730,,
75,0130,06/23/2020,E,614,444,329,414,699,1922,3570,4212,4124,3859,3855,3835,3799,3907,3844,4248,3659,4000,3284,2505,1987,1828,1391,987,63316,16,4248,,
