COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/07/2020,N,152,86,57,35,20,25,63,151,238,317,423,614,704,758,769,723,643,612,565,467,411,295,211,174,8513,15,769,,
93,0010,06/07/2020,S,150,97,40,26,15,32,91,120,236,338,445,523,631,711,660,653,592,572,507,422,357,317,163,93,7791,14,711,,
87,0031,06/07/2020,E,332,252,172,134,124,205,456,546,518,767,1076,1336,1490,1752,1896,1841,1719,1663,1596,1243,1062,982,601,305,22068,15,1896,,
87,0031,06/07/2020,W,459,291,214,133,129,169,255,399,454,625,919,1215,1476,1426,1726,1771,1830,1747,1639,1499,1620,1381,832,555,22764,17,1830,,
29,0037,06/07/2020,E,23,22,24,8,12,21,45,79,70,95,129,161,177,148,135,124,153,128,98,102,93,52,36,20,1955,13,177,,
29,0037,06/07/2020,W,37,18,18,18,10,16,36,37,47,75,109,100,145,172,160,197,144,186,161,114,93,67,45,31,2036,16,197,,
75,0038,06/07/2020,E,81,54,57,45,63,113,187,306,492,755,983,1043,1119,1108,1072,1048,969,889,794,637,521,417,215,127,13095,13,1119,,
75,0038,06/07/2020,W,94,64,43,34,44,88,157,264,376,662,694,878,1099,1198,1190,1120,1107,1062,926,669,643,457,264,145,13278,14,1198,,
07,0039,06/07/2020,E,51,45,33,24,28,51,92,129,202,354,455,445,491,502,479,504,457,406,356,313,245,120,103,57,5942,16,504,,
07,0039,06/07/2020,W,64,44,19,15,38,51,108,121,226,311,397,496,529,532,510,476,455,384,326,332,243,156,126,54,6013,14,532,,
26,0043,06/07/2020,N,22,20,10,14,12,13,19,46,57,85,126,106,134,150,179,160,165,152,138,121,90,60,46,23,1948,15,179,,
26,0043,06/07/2020,S,20,14,13,12,13,20,65,60,76,113,136,152,165,162,167,163,136,153,124,94,78,34,48,19,2037,15,167,,
02,0044,06/07/2020,N,44,26,25,21,38,55,148,228,346,389,537,583,596,635,618,540,501,471,388,289,246,155,104,64,7047,14,635,,
02,0044,06/07/2020,S,41,34,28,32,29,30,67,115,186,240,460,520,629,592,689,589,546,524,394,343,279,189,104,88,6748,15,689,,
74,0047,06/07/2020,N,43,31,23,10,16,33,39,65,105,167,210,298,325,257,257,259,261,261,217,169,161,122,71,50,3450,13,325,,
74,0047,06/07/2020,S,38,26,28,19,22,41,53,68,75,171,229,227,307,300,306,284,268,262,238,178,133,103,72,36,3484,13,307,,
48,0048,06/07/2020,E,29,13,4,7,13,21,43,63,86,137,123,143,155,118,113,124,122,132,92,71,72,47,17,20,1765,13,155,,
48,0048,06/07/2020,W,25,7,9,13,5,10,24,37,52,73,93,128,170,133,125,136,112,114,82,72,57,41,31,18,1567,13,170,,
53,0050,06/07/2020,N,58,36,23,26,29,47,103,169,299,496,665,681,674,506,429,385,335,309,277,201,143,91,86,43,6111,12,681,,
53,0050,06/07/2020,S,59,52,57,37,44,46,89,142,209,307,409,467,630,703,666,566,501,418,319,241,170,154,101,88,6475,14,703,,
60,0051,06/07/2020,N,14,7,9,5,4,25,26,57,125,186,276,295,237,191,164,130,154,116,84,70,50,32,22,13,2292,12,295,,
60,0051,06/07/2020,S,12,6,5,7,16,17,27,24,63,77,84,133,184,147,168,194,132,82,87,61,54,25,23,6,1634,16,194,,
50,0054,06/07/2020,N,20,12,12,9,12,18,22,33,62,95,108,124,143,159,170,172,154,160,136,134,101,66,35,31,1988,16,172,,
50,0054,06/07/2020,S,12,9,15,11,14,31,52,40,59,82,121,156,154,180,194,160,144,158,151,125,112,76,37,28,2121,15,194,,
49,0060,06/07/2020,E,9,8,3,4,5,10,28,24,46,135,202,152,118,144,123,117,106,92,92,48,37,23,17,8,1551,11,202,,
49,0060,06/07/2020,W,4,7,5,1,5,20,20,22,33,31,54,59,82,106,104,129,108,127,73,42,32,28,9,11,1112,16,129,,
72,0062,06/07/2020,E,169,115,76,46,38,43,180,259,350,488,569,793,988,1001,892,889,928,851,763,628,431,339,228,166,11230,14,1001,,
