COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
"93","0010",4/4/2020,"N",21,9,16,9,9,19,69,140,246,323,368,492,517,561,516,528,439,398,410,330,220,132,75,62,5909,"14",561,,
"93","0010",4/4/2020,"S",34,11,10,10,8,24,54,131,240,334,427,444,488,520,539,513,417,431,442,295,250,147,85,73,5927,"15",539,,
"87","0031",4/4/2020,"E",61,32,43,36,54,206,350,526,467,573,615,758,805,915,974,812,792,796,696,620,488,354,257,157,11387,"15",974,,
"87","0031",4/4/2020,"W",109,56,38,17,46,108,189,328,347,438,629,750,876,956,920,963,940,829,836,726,530,509,311,241,11692,"16",963,,
"29","0037",4/4/2020,"E",12,5,10,8,17,31,63,89,103,115,151,134,147,128,123,110,101,108,103,103,50,46,30,12,1799,"11",151,,
"29","0037",4/4/2020,"W",5,5,8,7,9,29,60,57,58,92,132,170,145,156,125,139,114,130,130,113,66,74,35,24,1883,"12",170,,
"75","0038",4/4/2020,"E",43,27,29,36,70,149,229,373,511,636,787,816,929,893,858,820,794,722,663,557,394,258,181,68,10843,"13",929,,
"75","0038",4/4/2020,"W",59,32,28,34,47,99,210,343,417,593,692,850,971,865,910,870,811,818,727,632,504,304,233,100,11149,"13",971,,
"07","0039",4/4/2020,"E",19,26,16,19,43,84,135,172,252,247,345,344,392,345,340,315,296,291,248,183,111,69,54,29,4375,"13",392,,
"07","0039",4/4/2020,"W",16,27,13,23,37,102,164,199,208,267,304,298,332,353,300,335,315,240,248,178,156,77,65,34,4291,"14",353,,
"26","0043",4/4/2020,"N",20,9,9,8,10,28,37,69,93,140,169,235,223,239,208,192,160,173,132,113,85,51,20,18,2441,"14",239,,
"26","0043",4/4/2020,"S",14,9,7,11,20,25,79,117,143,170,212,227,223,211,159,216,176,144,119,81,65,41,29,16,2514,"12",227,,
"02","0044",4/4/2020,"N",24,26,19,17,30,92,189,279,391,421,507,584,484,540,459,429,350,322,269,252,153,105,71,45,6058,"12",584,,
"02","0044",4/4/2020,"S",28,29,8,33,23,60,81,119,157,217,262,319,338,396,397,403,391,383,277,242,174,121,72,36,4566,"16",403,,
"74","0047",4/4/2020,"N",15,13,15,13,24,48,61,80,90,137,162,188,211,194,158,139,166,152,142,128,82,54,30,26,2328,"13",211,,
"74","0047",4/4/2020,"S",15,10,16,23,32,45,68,76,67,121,145,200,172,191,179,156,161,170,126,126,101,63,54,28,2345,"12",200,,
"48","0048",4/4/2020,"E",11,8,9,8,17,38,69,101,117,119,149,176,164,184,161,190,163,162,105,97,58,44,33,25,2208,"16",190,,
"48","0048",4/4/2020,"W",14,8,3,7,7,15,44,61,69,106,146,136,135,151,140,161,134,117,88,68,55,21,17,11,1714,"16",161,,
"53","0050",4/4/2020,"N",22,15,20,24,28,50,64,87,152,153,217,216,200,185,198,193,153,109,91,84,57,44,28,27,2417,"11",217,,
"53","0050",4/4/2020,"S",27,20,32,21,44,66,107,115,117,140,185,227,212,229,211,204,192,156,122,95,66,39,30,25,2682,"14",229,,
"60","0051",4/4/2020,"N",3,2,4,2,14,30,18,53,48,83,76,94,81,85,88,79,62,61,63,48,32,22,15,18,1081,"12",94,,
"60","0051",4/4/2020,"S",4,5,3,4,19,24,43,50,64,71,73,95,56,80,79,68,78,65,56,52,31,15,10,7,1052,"12",95,,
"50","0054",4/4/2020,"N",12,8,6,11,14,26,38,62,92,82,124,143,165,128,166,154,143,176,137,82,67,33,9,16,1894,"18",176,,
"50","0054",4/4/2020,"S",8,3,10,9,17,43,83,103,88,101,120,145,144,128,147,120,135,146,123,81,61,48,19,5,1887,"15",147,,
"49","0060",4/4/2020,"E",2,2,3,4,7,5,16,33,31,45,58,63,70,69,102,97,101,128,113,62,23,18,11,6,1069,"18",128,,
"49","0060",4/4/2020,"W",2,7,2,4,4,19,39,68,70,84,79,120,89,82,94,58,50,51,52,26,31,17,4,8,1060,"12",120,,
"72","0062",4/4/2020,"E",71,32,22,17,29,70,177,339,457,569,697,749,869,848,846,806,709,755,711,528,369,164,147,103,10084,"13",869,,
"72","0062",4/4/2020,"W",56,27,19,18,16,67,109,245,378,520,587,733,807,898,735,738,720,702,715,614,448,250,179,106,9687,"14",898,,
"92","0065",4/4/2020,"E",18,18,18,13,27,57,124,136,156,162,170,220,230,223,212,206,177,150,123,126,90,74,46,27,2803,"13",230,,
"92","0065",4/4/2020,"W",21,21,10,8,30,37,78,90,113,126,181,187,209,171,166,244,204,201,176,166,129,74,37,25,2704,"16",244,,
"15","0066",4/4/2020,"N",29,12,8,14,6,26,55,96,190,270,290,358,398,438,432,380,412,375,310,265,233,103,50,40,4790,"14",438,,
"15","0066",4/4/2020,"S",23,12,9,6,8,19,60,105,171,211,323,378,389,440,476,394,409,337,352,249,149,81,56,27,4684,"15",476,,
"04","0068",4/4/2020,"E",10,2,8,6,17,30,30,33,59,58,84,92,97,92,97,83,108,69,58,47,28,32,11,17,1168,"17",108,,
