COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/04/2020,N,40,26,18,18,12,26,138,372,533,627,645,674,754,720,740,777,815,748,537,415,277,189,114,68,9283,17,815,,
93,0010,05/04/2020,S,141,128,133,138,143,143,178,286,357,370,352,449,422,482,440,439,405,434,302,289,228,171,51,159,6640,14,482,,
87,0031,05/04/2020,E,128,56,35,55,99,374,1136,1385,1343,1186,1089,1061,1124,1166,1181,1158,1094,1190,1008,872,690,479,372,218,18499,08,1385,,
87,0031,05/04/2020,W,156,84,51,50,61,174,344,723,852,923,961,1107,1275,1384,1549,1642,1790,1384,1124,1002,842,621,428,331,18858,17,1790,,
29,0037,05/04/2020,E,12,5,9,18,35,85,131,243,230,226,208,215,233,224,218,196,213,239,142,124,72,54,35,23,3190,08,243,,
29,0037,05/04/2020,W,18,9,9,8,18,34,119,143,153,142,202,210,223,248,252,263,304,303,213,151,85,73,37,39,3256,17,304,,
75,0038,05/04/2020,E,74,45,47,58,167,396,805,1126,1031,1000,1093,1244,1344,1250,1106,1296,1158,1077,802,695,491,330,224,105,16964,13,1344,,
75,0038,05/04/2020,W,90,42,35,60,62,213,534,777,818,790,921,1087,1238,1226,1300,1370,1484,1565,1093,772,649,412,259,144,16941,18,1565,,
07,0039,05/04/2020,E,28,26,23,57,100,215,419,478,446,418,434,406,500,471,463,542,659,827,538,294,217,146,87,40,7834,18,827,,
07,0039,05/04/2020,W,28,18,21,32,112,485,637,580,449,433,450,477,490,479,446,475,529,624,399,264,197,133,69,32,7859,07,637,,
26,0043,05/04/2020,N,17,6,8,9,11,39,63,97,114,132,151,187,233,238,240,342,374,426,212,182,118,56,45,38,3338,18,426,,
26,0043,05/04/2020,S,19,11,13,15,37,96,307,416,272,203,222,183,226,212,218,204,212,162,157,104,104,50,30,21,3494,08,416,,
02,0044,05/04/2020,N,38,32,22,37,71,175,404,592,622,651,724,709,663,730,724,688,653,595,437,316,223,115,82,57,9360,14,730,,
02,0044,05/04/2020,S,27,24,17,36,76,158,254,376,399,458,474,579,545,604,581,619,584,641,410,270,192,118,73,55,7570,18,641,,
74,0047,05/04/2020,N,26,10,14,21,42,84,102,198,161,207,248,253,278,267,236,325,343,332,279,184,134,93,68,40,3945,17,343,,
74,0047,05/04/2020,S,26,17,14,31,90,183,253,216,227,249,223,275,298,299,291,282,310,261,196,173,122,73,71,34,4214,17,310,,
48,0048,05/04/2020,E,17,6,4,12,44,111,238,269,221,219,220,221,221,251,209,235,248,263,202,148,88,78,67,25,3617,08,269,,
48,0048,05/04/2020,W,14,8,8,8,22,48,107,114,116,118,132,149,161,166,187,196,269,223,153,113,61,53,38,25,2489,17,269,,
53,0050,05/04/2020,N,38,26,24,31,47,84,171,224,265,286,388,362,408,348,376,341,395,318,219,171,146,103,60,67,4898,13,408,,
53,0050,05/04/2020,S,56,42,45,63,94,157,311,323,300,310,317,382,380,412,455,410,411,405,295,194,145,117,96,76,5796,15,455,,
60,0051,05/04/2020,N,10,8,3,11,14,32,56,70,75,101,107,110,112,125,146,170,185,181,105,84,48,26,21,21,1821,17,185,,
60,0051,05/04/2020,S,9,5,4,6,35,106,158,145,120,106,124,120,115,117,119,123,97,73,81,52,30,22,22,9,1798,07,158,,
50,0054,05/04/2020,N,12,7,11,14,14,43,58,95,118,106,164,164,204,177,186,243,270,326,198,157,113,52,34,33,2799,18,326,,
50,0054,05/04/2020,S,17,13,12,28,27,106,233,286,141,148,149,153,174,154,172,174,173,181,156,111,84,64,48,28,2832,08,286,,
49,0060,05/04/2020,E,4,2,3,2,15,20,54,67,110,114,109,124,110,102,85,122,121,100,87,51,40,23,14,2,1481,12,124,,
49,0060,05/04/2020,W,2,5,6,4,8,29,73,88,101,99,82,96,106,111,125,115,90,97,78,56,24,19,11,5,1430,15,125,,
72,0062,05/04/2020,E,84,40,24,22,38,111,492,788,934,890,1038,1169,1243,1212,1191,1275,1217,1257,1019,710,449,277,178,125,15783,16,1275,,
72,0062,05/04/2020,W,97,48,21,25,37,117,366,612,729,773,860,1093,1187,1126,1172,1192,1307,1220,986,865,715,371,199,132,15250,17,1307,,
92,0065,05/04/2020,E,26,18,18,18,66,189,434,327,309,302,298,339,330,280,298,300,296,307,190,148,130,91,70,38,4822,07,434,,
92,0065,05/04/2020,W,35,22,15,23,47,142,235,252,236,246,212,230,257,268,304,333,387,457,317,235,210,169,73,51,4756,18,457,,
15,0066,05/04/2020,N,21,16,9,9,12,27,103,209,319,359,401,496,521,532,597,608,577,525,406,339,376,181,84,61,6788,16,608,,
15,0066,05/04/2020,S,18,16,18,9,11,33,126,292,348,431,486,536,633,630,563,587,548,543,512,450,239,170,75,62,7336,13,633,,
04,0068,05/04/2020,E,3,10,2,17,28,43,96,122,117,112,114,125,129,147,148,198,219,240,149,106,77,63,38,33,2336,18,240,,
04,0068,05/04/2020,W,10,3,8,17,30,151,315,268,161,123,152,140,181,171,137,122,145,134,83,46,46,40,34,16,2533,07,315,,
14,0079,05/04/2020,N,44,42,30,52,82,213,322,358,284,349,396,457,454,443,537,553,588,702,435,290,251,167,107,81,7237,18,702,,
14,0079,05/04/2020,S,43,34,28,62,101,243,398,504,495,442,448,413,460,436,418,493,554,510,364,274,207,110,80,64,7181,17,554,,
10,0080,05/04/2020,E,25,20,21,25,35,122,259,282,251,300,335,346,412,377,400,456,497,494,392,251,194,131,85,63,5773,17,497,,
10,0080,05/04/2020,W,27,25,24,35,75,230,449,383,359,321,362,350,385,435,397,425,395,385,258,231,191,127,91,60,6020,07,449,,
15,0086,05/04/2020,E,35,26,19,33,60,218,593,712,663,573,568,597,661,618,640,805,759,816,604,464,336,222,140,87,10249,18,816,,
15,0086,05/04/2020,W,32,33,29,17,48,175,443,693,671,620,612,643,716,744,799,900,890,833,575,420,312,172,153,65,10595,16,900,,
93,0087,05/04/2020,E,5,2,1,7,12,50,163,502,691,574,446,444,458,459,407,409,365,292,279,187,84,42,34,16,5929,09,691,,
93,0087,05/04/2020,W,15,4,2,2,10,16,56,159,273,344,460,535,545,523,666,780,854,538,360,314,257,92,42,22,6869,17,854,,
03,0094,05/04/2020,E,64,29,21,25,34,91,313,632,749,916,1133,1302,1430,1350,1435,1667,1631,1489,866,684,679,359,228,137,17264,16,1667,,
03,0094,05/04/2020,W,45,28,24,36,90,302,892,1374,1250,1292,1433,1408,1456,1451,1412,1234,1109,1002,847,637,389,240,134,97,18182,13,1456,,
87,0096,05/04/2020,N,191,119,75,73,162,368,676,680,641,546,630,616,636,695,798,937,894,898,788,527,462,351,289,179,12231,16,937,,
87,0096,05/04/2020,S,148,118,59,56,97,224,519,573,584,548,528,626,644,675,705,836,888,923,632,420,401,285,232,170,10891,18,923,,
93,0101,05/04/2020,E,113,79,59,103,190,554,1506,2070,1845,1727,1843,1814,1949,2009,1934,2003,2060,1973,1391,1008,679,498,328,199,27934,08,2070,,
93,0101,05/04/2020,W,155,86,91,86,172,398,1086,1489,1545,1548,1628,1779,1929,2012,2065,2233,2513,2695,1836,1247,939,502,380,282,28696,18,2695,,
77,0102,05/04/2020,N,85,48,28,47,57,177,379,581,652,756,882,1141,1265,1199,1173,1199,1283,1327,1050,840,657,376,215,163,15580,18,1327,,
77,0102,05/04/2020,S,74,57,30,47,81,228,653,830,828,882,917,1171,1209,1127,1157,1020,1144,1184,913,753,594,370,217,127,15613,13,1209,,
75,0104,05/04/2020,E,68,34,23,41,99,331,607,587,546,554,630,723,785,726,757,868,909,927,712,461,394,255,184,91,11312,18,927,,
75,0104,05/04/2020,W,73,54,32,30,84,282,559,569,551,539,568,653,705,702,701,785,844,900,707,545,413,282,179,100,10857,18,900,,
76,0105,05/04/2020,N,33,24,24,48,128,362,721,790,662,663,675,646,623,589,560,540,547,512,364,272,177,149,83,59,9251,08,790,,
76,0105,05/04/2020,S,60,30,20,20,42,104,241,309,320,415,501,570,613,693,655,721,879,1009,700,420,316,193,129,85,9045,18,1009,,
87,0108,05/04/2020,E,138,90,81,64,133,573,1821,2441,2271,1769,1563,1437,1420,1443,1591,1436,1552,1515,1446,1018,748,575,506,245,25876,08,2441,,
87,0108,05/04/2020,W,171,79,60,67,76,263,666,1177,1368,1355,1433,1539,1656,1710,2013,2645,2752,2121,1276,1174,851,580,466,391,25889,17,2752,,
