COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,07/07/2020,N,50,29,17,15,22,41,178,480,690,689,746,773,971,882,901,947,1008,1009,791,612,424,294,206,128,11903,18,1009,,
93,0010,07/07/2020,S,46,24,22,17,22,73,240,571,818,807,744,810,874,894,827,846,821,876,682,528,427,245,167,129,11510,14,894,,
87,0031,07/07/2020,E,198,126,98,86,169,493,1388,1978,2013,1760,1721,1510,1676,1675,1676,1714,1720,1688,1654,1438,1173,851,690,356,27851,09,2013,,
87,0031,07/07/2020,W,324,144,99,79,104,194,511,942,1202,1328,1480,1581,1695,1824,1929,2351,2486,2086,1727,1601,1429,1302,1174,713,28305,17,2486,,
29,0037,07/07/2020,E,14,13,15,17,32,106,155,282,261,229,260,207,229,233,254,195,200,212,153,119,70,49,36,35,3376,08,282,,
29,0037,07/07/2020,W,14,15,21,12,23,42,117,170,173,177,199,226,239,253,293,306,267,349,270,174,110,95,53,48,3646,18,349,,
75,0038,07/07/2020,E,88,51,45,67,175,467,935,1337,1282,1217,1213,1241,1321,1186,1299,1356,1303,1350,1059,787,536,406,264,141,19126,16,1356,,
75,0038,07/07/2020,W,104,78,68,53,93,243,601,886,937,944,1047,1150,1337,1276,1321,1476,1713,1784,1311,989,803,506,344,250,19314,18,1784,,
07,0039,07/07/2020,E,25,27,36,63,105,227,440,483,453,428,395,460,482,458,522,540,721,728,539,280,232,146,88,54,7932,18,728,,
07,0039,07/07/2020,W,34,25,22,46,91,424,677,586,438,452,452,471,488,497,491,502,542,614,400,265,211,116,75,45,7964,07,677,,
26,0043,07/07/2020,N,15,19,10,9,13,45,72,135,98,135,168,192,212,218,242,317,393,496,269,193,154,94,54,34,3587,18,496,,
26,0043,07/07/2020,S,11,5,10,13,55,91,354,456,322,259,254,202,201,229,227,183,217,197,167,89,82,71,49,21,3765,08,456,,
02,0044,07/07/2020,N,41,27,36,33,69,162,404,718,772,777,768,718,737,718,786,763,726,656,488,317,241,157,114,54,10282,15,786,,
02,0044,07/07/2020,S,63,41,26,31,68,141,328,434,567,623,886,1030,855,1103,1145,1015,1047,892,804,390,216,175,87,62,12029,15,1145,,
74,0047,07/07/2020,N,48,21,14,25,58,100,132,202,218,227,240,268,281,289,287,280,348,342,290,159,151,115,74,59,4228,17,348,,
74,0047,07/07/2020,S,25,29,18,36,77,194,267,225,223,231,265,256,313,301,292,290,275,289,213,170,127,117,76,40,4349,13,313,,
48,0048,07/07/2020,E,12,8,5,7,42,115,221,230,178,167,156,153,170,200,187,208,200,204,151,117,65,66,28,15,2905,08,230,,
