COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/29/2020,N,67,29,14,10,18,42,171,463,700,710,736,825,925,920,840,861,994,1048,694,545,376,286,190,120,11584,18,1048,,
93,0010,06/29/2020,S,70,38,19,13,28,86,222,608,808,744,741,821,876,935,889,841,924,837,661,451,357,252,171,84,11476,14,935,,
87,0031,06/29/2020,E,422,264,194,131,197,520,1411,1938,2180,1914,1794,1742,1840,1988,1874,1864,1877,1833,1666,1453,1171,952,826,488,30539,09,2180,,
87,0031,06/29/2020,W,755,483,340,224,184,289,592,1051,1359,1482,1517,1668,1836,1946,2109,2498,2612,2248,1852,1660,1468,1178,957,932,31240,17,2612,,
29,0037,06/29/2020,E,16,5,9,20,38,102,161,298,283,232,267,267,229,233,235,223,236,216,142,123,80,52,35,19,3521,08,298,,
29,0037,06/29/2020,W,22,12,17,9,17,45,119,179,161,192,233,219,236,230,272,307,316,325,254,175,99,78,68,41,3626,18,325,,
75,0038,06/29/2020,E,109,74,60,85,186,458,938,1324,1213,1123,1220,1312,1334,1329,1255,1369,1381,1297,1023,771,574,381,288,175,19279,17,1381,,
75,0038,06/29/2020,W,109,72,47,45,92,270,618,907,902,984,1053,1094,1260,1399,1322,1517,1731,1634,1292,1008,768,536,363,213,19236,17,1731,,
07,0039,06/29/2020,E,29,0,0,62,128,261,433,463,500,495,460,530,518,518,508,604,765,805,519,326,209,167,90,40,8430,18,805,,
07,0039,06/29/2020,W,48,0,0,41,112,409,718,644,493,490,505,487,488,499,568,534,581,631,400,275,173,133,81,43,8353,07,718,,
26,0043,06/29/2020,N,16,14,6,7,12,45,71,125,115,146,170,202,229,235,250,360,390,513,263,199,131,87,51,43,3680,18,513,,
26,0043,06/29/2020,S,15,8,7,17,38,116,341,459,317,255,250,241,218,216,214,233,225,193,153,95,85,53,40,22,3811,08,459,,
02,0044,06/29/2020,N,65,28,31,42,75,185,424,650,662,669,865,755,846,783,720,710,690,656,527,331,220,186,105,66,10291,11,865,,
02,0044,06/29/2020,S,27,19,15,29,62,100,170,239,262,302,359,378,349,348,357,373,450,405,260,182,117,94,41,29,4967,17,450,,
74,0047,06/29/2020,N,30,8,20,28,58,99,136,184,182,217,235,291,313,285,269,297,325,342,337,188,168,110,75,51,4248,18,342,,
74,0047,06/29/2020,S,31,24,17,41,76,190,251,246,233,257,283,284,337,279,297,290,301,277,239,166,136,95,67,54,4471,13,337,,
48,0048,06/29/2020,E,14,6,9,11,42,113,230,236,206,179,155,150,172,188,190,204,195,200,141,113,80,40,37,17,2928,08,236,,
48,0048,06/29/2020,W,23,8,9,7,24,51,123,117,121,117,141,141,163,175,205,200,280,242,172,113,88,52,31,26,2629,17,280,,
53,0050,06/29/2020,N,49,28,27,38,63,109,225,283,310,496,520,587,533,455,419,410,369,324,270,196,148,107,82,67,6115,12,587,,
53,0050,06/29/2020,S,70,65,53,71,121,206,320,371,366,455,520,580,574,682,650,562,501,480,331,284,204,157,119,84,7826,14,682,,
60,0051,06/29/2020,N,17,7,7,8,16,36,72,94,102,167,156,161,192,162,161,173,215,186,124,86,68,40,27,16,2293,17,215,,
60,0051,06/29/2020,S,12,10,7,13,51,127,179,196,137,135,118,138,173,163,194,184,172,127,79,73,48,24,24,13,2397,08,196,,
50,0054,06/29/2020,N,25,19,6,16,15,42,86,158,134,140,144,182,189,176,211,258,287,334,210,161,118,69,48,38,3066,18,334,,
50,0054,06/29/2020,S,19,16,10,20,37,111,282,258,170,165,185,194,185,186,183,197,208,179,153,108,93,68,55,33,3115,07,282,,
49,0060,06/29/2020,E,9,4,2,3,18,21,64,100,96,140,144,155,133,130,149,129,155,160,119,70,37,42,19,15,1914,18,160,,
49,0060,06/29/2020,W,7,9,5,2,7,37,74,111,110,147,128,138,137,135,127,136,139,129,81,63,50,33,20,10,1835,10,147,,
72,0062,06/29/2020,E,105,43,24,33,57,157,578,891,1289,1614,1332,1368,1392,1376,1250,1334,1319,1568,1157,874,574,388,242,151,19116,10,1614,,
72,0062,06/29/2020,W,100,69,38,20,47,139,456,830,948,920,1061,1243,1316,1312,1371,1302,1451,1362,1092,984,804,567,291,166,17889,17,1451,,
