COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,04/21/2020,N,36,24,11,5,19,30,137,343,501,469,516,687,675,713,681,655,687,629,481,385,273,168,109,81,8315,14,713,,
93,0010,04/21/2020,S,29,15,10,10,13,41,183,415,503,494,534,626,660,620,679,628,667,623,504,362,235,139,97,63,8150,15,679,,
87,0031,04/21/2020,E,106,65,48,51,103,382,1119,1410,1306,1049,951,952,955,1010,1025,937,910,968,856,709,576,394,351,180,16413,08,1410,,
87,0031,04/21/2020,W,107,49,49,30,45,124,341,621,746,755,862,1026,1084,1206,1292,1614,1569,1285,956,824,695,503,349,261,16393,16,1614,,
29,0037,04/21/2020,E,18,5,8,20,29,87,122,220,216,158,173,197,191,200,169,179,201,193,126,122,66,48,29,20,2797,08,220,,
29,0037,04/21/2020,W,21,7,16,9,18,45,101,166,138,167,164,192,193,203,253,221,279,262,201,117,73,61,39,31,2977,17,279,,
75,0038,04/21/2020,E,46,41,28,55,137,379,764,967,941,836,873,872,1041,1001,1031,1056,1099,1074,783,631,445,292,205,102,14699,17,1099,,
75,0038,04/21/2020,W,77,47,37,36,60,205,503,716,698,719,815,920,1041,1049,1080,1315,1392,1393,1032,781,604,347,231,151,15249,18,1393,,
07,0039,04/21/2020,E,23,14,26,46,96,214,394,458,441,400,410,443,429,483,455,543,611,655,475,255,156,103,61,24,7215,18,655,,
07,0039,04/21/2020,W,30,22,10,40,107,409,612,574,424,393,380,408,444,460,513,449,462,529,320,248,172,97,77,38,7218,07,612,,
26,0043,04/21/2020,N,18,16,7,9,9,45,59,101,112,130,140,174,202,226,247,315,332,402,236,153,120,63,40,33,3189,18,402,,
26,0043,04/21/2020,S,10,5,10,13,39,107,300,397,265,187,198,210,198,179,239,181,193,190,141,88,74,45,49,28,3346,08,397,,
02,0044,04/21/2020,N,36,19,31,37,69,155,375,564,602,607,667,717,679,643,666,690,624,524,384,269,202,105,83,41,8789,12,717,,
02,0044,04/21/2020,S,22,25,22,19,57,134,278,353,339,412,446,484,488,489,545,527,599,553,376,251,167,119,50,56,6811,17,599,,
74,0047,04/21/2020,N,29,10,14,26,27,87,112,168,167,191,222,231,255,227,232,248,283,303,234,157,108,67,51,39,3488,18,303,,
74,0047,04/21/2020,S,15,19,15,29,69,140,222,208,181,188,198,204,233,239,251,250,256,235,179,157,112,67,64,35,3566,17,256,,
48,0048,04/21/2020,E,6,8,8,13,38,134,264,245,193,158,157,161,194,170,203,206,207,217,143,114,96,61,37,23,3056,07,264,,
48,0048,04/21/2020,W,16,10,4,10,34,45,93,102,96,120,128,150,143,186,182,210,287,253,139,103,68,32,26,21,2458,17,287,,
53,0050,04/21/2020,N,25,22,19,33,44,80,165,215,216,229,249,276,261,244,279,310,295,245,183,118,92,59,41,54,3754,16,310,,
53,0050,04/21/2020,S,36,28,27,37,86,154,271,270,259,261,281,272,264,289,295,298,288,267,223,165,113,93,67,45,4389,16,298,,
