COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,04/23/2020,N,29,22,10,7,17,26,127,360,475,527,513,625,698,629,613,710,771,708,524,400,254,184,115,72,8416,17,771,,
93,0010,04/23/2020,S,29,12,7,8,15,33,189,418,526,527,540,562,670,688,636,657,673,636,497,362,261,156,110,61,8273,14,688,,
87,0031,04/23/2020,E,100,65,40,49,98,344,991,1318,1230,1015,962,937,1019,1079,1138,944,974,1060,955,741,572,433,335,170,16569,08,1318,,
87,0031,04/23/2020,W,112,79,45,40,70,139,320,604,706,785,886,975,1184,1216,1367,1616,1619,1327,1073,873,723,575,407,275,17016,17,1619,,
29,0037,04/23/2020,E,11,8,9,25,36,67,136,224,202,175,162,179,176,196,169,184,201,170,125,96,47,20,24,28,2670,08,224,,
29,0037,04/23/2020,W,15,7,14,8,20,43,86,156,145,141,166,187,200,222,229,245,254,243,183,135,71,30,38,20,2858,17,254,,
75,0038,04/23/2020,E,44,32,48,58,145,361,827,1027,907,873,830,917,994,996,957,1086,1115,1110,814,639,438,313,227,118,14876,17,1115,,
75,0038,04/23/2020,W,62,60,41,51,73,203,527,730,675,788,831,932,1103,1127,1160,1325,1477,1432,975,775,534,348,224,155,15608,17,1477,,
07,0039,04/23/2020,E,32,19,31,47,96,209,413,464,417,418,429,448,483,405,503,536,645,638,536,303,170,98,74,26,7440,17,645,,
07,0039,04/23/2020,W,37,27,19,40,105,433,618,571,416,384,196,226,473,419,352,365,494,544,331,241,187,95,76,41,6690,07,618,,
26,0043,04/23/2020,N,19,11,5,6,15,34,49,121,118,130,148,189,212,231,236,283,357,375,208,158,115,68,45,37,3170,18,375,,
26,0043,04/23/2020,S,14,7,7,15,33,92,299,321,277,188,217,203,200,190,219,186,162,174,138,102,66,73,30,17,3230,08,321,,
02,0044,04/23/2020,N,18,19,23,30,57,155,359,516,566,601,651,694,750,699,717,665,634,600,405,303,212,120,91,56,8941,13,750,,
02,0044,04/23/2020,S,34,13,17,27,50,129,236,318,322,368,414,473,537,473,536,555,566,597,381,242,185,104,76,45,6698,18,597,,
74,0047,04/23/2020,N,22,16,17,26,39,92,117,183,173,173,212,233,241,244,213,251,286,259,219,146,108,82,55,38,3445,17,286,,
74,0047,04/23/2020,S,29,20,16,29,65,160,230,207,189,208,177,205,235,236,275,262,230,207,142,150,93,51,54,42,3512,15,275,,
48,0048,04/23/2020,E,12,9,3,14,29,110,241,218,149,165,144,162,152,167,161,173,179,179,112,75,69,45,33,19,2620,07,241,,
48,0048,04/23/2020,W,17,4,3,12,36,47,89,93,109,99,104,122,125,125,138,170,192,163,129,79,58,36,20,25,1995,17,192,,
53,0050,04/23/2020,N,39,22,16,34,42,66,134,159,172,182,216,219,211,198,184,250,235,187,152,99,87,70,53,51,3078,16,250,,
53,0050,04/23/2020,S,39,36,30,47,95,138,242,281,202,224,200,209,198,217,233,211,269,234,184,128,98,87,69,52,3723,08,281,,
60,0051,04/23/2020,N,5,4,4,6,14,27,33,53,61,59,56,46,60,57,75,99,132,117,60,46,46,24,12,21,1117,17,132,,
60,0051,04/23/2020,S,4,9,10,12,31,89,129,133,87,61,52,43,63,47,60,52,62,58,53,41,29,19,16,7,1167,08,133,,
50,0054,04/23/2020,N,17,10,21,16,26,30,68,93,116,138,152,140,192,167,135,174,219,224,134,109,79,45,29,25,2359,18,224,,
50,0054,04/23/2020,S,11,11,10,29,23,81,237,252,143,157,153,167,146,124,135,122,109,129,92,58,71,45,27,16,2348,08,252,,
49,0060,04/23/2020,E,0,3,2,3,13,15,43,49,66,59,81,94,94,91,72,82,71,82,50,32,11,7,5,5,1030,12,94,,
49,0060,04/23/2020,W,3,4,3,1,8,29,42,83,72,72,64,84,80,72,57,70,66,63,62,28,19,10,6,3,1001,12,84,,
72,0062,04/23/2020,E,58,30,26,20,28,101,465,741,838,809,894,950,1066,1022,1004,945,1024,1050,772,557,375,213,171,98,13257,13,1066,,
72,0062,04/23/2020,W,50,38,23,23,32,105,341,613,652,718,768,1003,1053,983,960,953,1145,1040,812,624,414,276,146,107,12879,17,1145,,
92,0065,04/23/2020,E,22,19,22,18,43,144,377,306,264,239,264,228,236,247,272,263,294,253,199,129,100,79,45,36,4099,07,377,,
92,0065,04/23/2020,W,29,28,14,18,40,123,236,239,161,214,190,251,231,249,258,284,397,396,241,212,129,88,49,36,4113,17,397,,
15,0066,04/23/2020,N,30,8,10,8,16,35,114,208,281,286,371,427,444,500,462,459,478,410,284,254,232,143,71,44,5575,14,500,,
15,0066,04/23/2020,S,22,9,13,6,5,24,104,210,275,295,318,392,459,453,426,403,452,395,304,286,197,85,54,31,5218,13,459,,
04,0068,04/23/2020,E,13,8,10,16,29,32,104,98,110,123,122,132,158,127,159,201,197,206,140,114,60,40,23,20,2242,18,206,,
04,0068,04/23/2020,W,11,11,18,13,37,130,244,222,126,144,155,148,129,165,130,139,154,137,97,82,52,33,29,27,2433,07,244,,
14,0079,04/23/2020,N,41,27,36,46,96,218,275,329,315,296,381,444,477,444,475,556,613,651,437,318,234,150,94,81,7034,18,651,,
14,0079,04/23/2020,S,34,21,27,53,110,235,388,468,465,378,372,363,450,440,438,472,514,464,312,307,227,140,104,59,6841,17,514,,
10,0080,04/23/2020,E,36,18,16,24,46,133,221,255,239,241,305,318,371,350,389,448,500,462,357,243,170,111,76,57,5386,17,500,,
10,0080,04/23/2020,W,35,28,14,36,55,230,427,370,284,279,270,340,388,384,383,434,427,378,298,230,196,92,71,53,5702,16,434,,
