COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,07/06/2020,N,54,21,15,12,19,37,159,443,708,674,712,799,875,914,873,843,886,932,636,515,349,274,170,94,11014,18,932,,
93,0010,07/06/2020,S,51,27,21,15,21,70,212,554,765,708,673,748,818,859,804,813,766,797,578,431,357,242,121,99,10550,14,859,,
87,0031,07/06/2020,E,228,175,89,124,188,441,1280,1874,1944,1608,1705,1519,1557,1594,1716,1606,1619,1526,1439,1238,1046,802,618,382,26318,09,1944,,
87,0031,07/06/2020,W,315,190,131,107,115,218,492,943,1211,1221,1414,1629,1577,1706,1885,2243,2309,1890,1521,1338,1164,1063,936,679,26297,17,2309,,
29,0037,07/06/2020,E,11,14,7,15,36,95,149,266,286,255,277,257,246,250,219,221,248,217,131,100,51,40,18,31,3440,09,286,,
29,0037,07/06/2020,W,25,13,11,6,27,41,108,146,179,177,230,243,263,290,274,266,306,325,249,165,108,67,68,43,3630,18,325,,
75,0038,07/06/2020,E,105,52,69,83,160,445,900,1222,1252,1132,1173,1271,1378,1326,1206,1265,1193,1244,1011,698,510,353,247,138,18433,13,1378,,
75,0038,07/06/2020,W,126,105,90,93,114,287,611,806,927,880,1066,1155,1274,1319,1273,1466,1596,1747,1222,950,693,469,329,221,18819,18,1747,,
07,0039,07/06/2020,E,36,29,18,56,146,229,413,455,429,448,499,499,549,537,520,579,705,694,522,292,189,114,81,52,8091,17,705,,
07,0039,07/06/2020,W,25,32,28,39,103,405,655,620,451,494,502,488,541,564,559,635,544,552,319,235,148,123,88,37,8187,07,655,,
26,0043,07/06/2020,N,15,7,13,6,6,47,56,139,119,150,196,217,204,209,248,297,371,458,261,197,137,81,47,28,3509,18,458,,
26,0043,07/06/2020,S,10,9,13,10,48,99,327,482,295,281,252,213,232,214,224,201,207,169,133,118,90,47,26,24,3724,08,482,,
02,0044,07/06/2020,N,41,37,30,43,79,192,392,706,673,671,805,768,804,738,766,687,706,605,468,297,228,164,138,58,10096,11,805,,
02,0044,07/06/2020,S,93,29,35,47,79,176,290,470,574,673,636,772,1044,874,716,658,876,1092,762,522,372,187,135,120,11232,18,1092,,
74,0047,07/06/2020,N,30,22,21,23,41,96,140,203,187,221,283,308,334,304,291,299,355,338,261,170,121,110,69,40,4267,17,355,,
74,0047,07/06/2020,S,27,24,17,36,77,188,264,219,242,254,298,303,351,283,333,274,289,258,200,170,125,81,66,36,4415,13,351,,
48,0048,07/06/2020,E,11,7,5,8,44,103,214,222,180,173,174,209,194,176,180,215,170,173,133,103,62,44,32,26,2858,08,222,,
48,0048,07/06/2020,W,14,6,3,7,22,39,116,102,123,146,137,172,179,166,163,227,275,243,142,110,88,59,22,27,2588,17,275,,
53,0050,07/06/2020,N,66,41,36,31,65,101,232,293,350,483,603,595,706,635,593,444,378,384,261,204,160,104,92,77,6934,13,706,,
53,0050,07/06/2020,S,70,64,42,69,102,190,308,296,337,497,479,589,660,742,730,585,520,444,331,245,196,169,125,90,7880,14,742,,
60,0051,07/06/2020,N,14,12,7,7,14,38,64,102,115,166,218,253,184,155,174,160,231,191,124,112,68,43,30,15,2497,12,253,,
60,0051,07/06/2020,S,6,10,9,17,31,143,170,173,137,107,118,130,206,209,269,249,176,141,72,50,48,30,13,13,2527,15,269,,
50,0054,07/06/2020,N,18,12,11,8,29,44,84,130,139,145,156,189,201,205,223,235,256,323,200,172,121,68,46,54,3069,18,323,,
50,0054,07/06/2020,S,21,11,16,22,31,103,228,246,163,168,183,193,208,169,179,189,183,199,146,120,96,72,49,24,3019,08,246,,
49,0060,07/06/2020,E,2,0,0,5,10,20,57,83,105,131,144,160,150,141,111,130,133,135,118,71,40,27,20,11,1804,12,160,,
49,0060,07/06/2020,W,5,2,4,3,6,27,49,74,71,88,91,127,127,129,127,143,118,105,91,65,48,32,19,14,1565,16,143,,
72,0062,07/06/2020,E,65,40,26,22,50,134,582,895,1154,1178,1282,1305,1401,1276,1169,1180,1282,1359,1026,737,554,337,213,132,17399,13,1401,,
72,0062,07/06/2020,W,108,46,38,25,58,142,425,799,938,1010,1045,1210,1381,1524,1208,1264,1266,1144,961,829,692,461,254,146,16974,14,1524,,
92,0065,07/06/2020,E,51,40,20,36,71,203,354,325,323,346,319,358,351,307,306,308,357,323,242,216,148,109,59,53,5225,12,358,,
92,0065,07/06/2020,W,40,26,27,26,50,180,257,244,250,263,257,313,280,303,388,394,470,462,297,212,144,34,146,51,5114,17,470,,
15,0066,07/06/2020,N,62,30,21,14,25,68,156,290,389,509,589,573,627,664,624,686,662,587,501,453,397,298,185,92,8502,16,686,,
15,0066,07/06/2020,S,49,24,17,16,25,39,136,270,381,403,523,583,594,625,578,624,552,610,558,478,395,285,158,90,8013,14,625,,
04,0068,07/06/2020,E,17,8,7,15,35,36,93,128,141,108,141,137,110,128,130,160,208,201,153,66,55,37,47,23,2184,17,208,,
04,0068,07/06/2020,W,10,8,5,11,36,126,242,170,124,143,149,189,183,172,158,107,141,106,84,56,36,31,21,11,2319,07,242,,
28,0073,07/06/2020,N,25,8,9,12,26,98,152,178,162,159,156,179,192,170,166,199,181,188,165,88,74,58,40,36,2721,16,199,,
28,0073,07/06/2020,S,11,9,6,24,30,102,133,184,152,138,166,181,174,170,172,175,197,228,125,88,86,49,33,28,2661,18,228,,
14,0079,07/06/2020,N,49,40,46,50,89,223,335,360,353,362,394,464,452,447,472,520,573,666,389,325,230,131,109,66,7145,18,666,,
14,0079,07/06/2020,S,41,43,35,56,101,229,371,527,455,465,435,465,487,480,462,429,507,462,329,273,178,145,96,49,7120,08,527,,
10,0080,07/06/2020,E,38,23,23,29,39,138,279,266,273,292,319,309,354,356,387,447,494,557,390,276,181,136,88,61,5755,18,557,,
10,0080,07/06/2020,W,31,25,23,43,67,238,456,398,303,313,359,366,392,354,374,411,458,422,312,221,175,140,88,40,6009,17,458,,
15,0086,07/06/2020,E,69,34,23,35,66,211,552,714,649,652,406,607,704,696,721,856,958,1288,789,459,386,291,203,119,11488,18,1288,,
15,0086,07/06/2020,W,59,38,24,28,40,150,476,764,759,626,413,671,733,771,847,882,902,931,655,430,303,196,168,107,10973,18,931,,
93,0087,07/06/2020,E,7,4,6,9,10,64,178,514,729,598,425,479,472,401,427,381,331,273,252,171,100,63,37,18,5949,09,729,,
93,0087,07/06/2020,W,21,10,3,6,9,21,74,170,252,364,437,513,555,559,639,870,804,500,353,249,207,200,95,65,6976,16,870,,
03,0094,07/06/2020,E,60,52,27,26,38,90,334,655,799,871,1015,1222,1316,1309,1435,1626,1659,1607,1008,753,648,470,275,182,17477,17,1659,,
03,0094,07/06/2020,W,57,29,26,42,86,340,919,1424,1218,1204,1288,1383,1432,1483,1374,1285,1145,1023,854,616,420,286,203,95,18232,14,1483,,
87,0096,07/06/2020,N,115,89,67,81,182,328,633,777,764,638,692,618,733,685,802,951,897,974,796,509,426,387,314,199,12657,18,974,,
87,0096,07/06/2020,S,102,89,65,63,76,131,313,514,581,819,903,591,628,741,700,723,795,663,565,488,376,300,257,175,10658,11,903,,
93,0101,07/06/2020,E,118,69,74,94,207,647,1612,2340,2188,2035,2122,2232,2303,2354,2157,2105,2125,2037,1517,1148,846,531,363,238,31462,14,2354,,
93,0101,07/06/2020,W,188,103,89,107,130,448,1110,1506,1661,1751,2125,2188,2286,2303,2158,2420,2693,2787,2134,1460,1012,710,402,287,32058,18,2787,,
77,0102,07/06/2020,N,103,73,44,43,71,181,395,599,699,776,930,1004,1233,1180,1205,1172,1199,1352,1001,757,532,352,277,158,15336,18,1352,,
77,0102,07/06/2020,S,110,55,60,53,124,298,705,847,860,926,988,1139,1249,1138,1127,916,1155,1201,834,646,486,368,219,141,15645,13,1249,,
75,0104,07/06/2020,E,73,41,38,60,109,341,575,643,592,626,667,728,796,781,716,946,944,882,682,492,401,276,181,125,11715,16,946,,
75,0104,07/06/2020,W,88,68,52,41,92,326,558,642,630,611,646,663,728,727,727,905,906,979,632,454,351,268,178,123,11395,18,979,,
76,0105,07/06/2020,N,33,33,30,48,135,361,746,819,714,693,702,665,618,578,620,518,489,458,337,259,183,158,98,60,9355,08,819,,
76,0105,07/06/2020,S,56,27,28,29,42,110,228,317,369,429,490,581,715,648,746,741,860,867,546,420,314,245,144,106,9058,18,867,,
87,0108,07/06/2020,E,325,193,172,149,188,717,2103,2974,3220,2360,2191,1915,1958,2023,2435,2070,2002,2134,2048,1517,1166,955,902,520,36237,09,3220,,
87,0108,07/06/2020,W,396,206,147,125,157,344,877,1690,2004,2097,2109,2141,2256,2341,2759,3245,3317,2877,2135,1616,1244,951,876,777,36687,17,3317,,
32,0112,07/06/2020,N,347,306,250,216,258,405,576,883,1135,1447,1923,2168,2359,2149,2407,2174,1724,1491,1598,1080,906,675,540,505,27522,15,2407,,
32,0112,07/06/2020,S,427,342,307,305,352,417,565,681,887,1119,1321,1425,1859,1897,1975,2043,1662,1570,1232,1023,819,618,590,411,23847,16,2043,,
70,0113,07/06/2020,E,67,40,34,39,85,202,549,1064,1270,1416,1480,1577,1697,1612,1393,1441,1560,1229,927,593,459,323,214,115,19386,13,1697,,
70,0113,07/06/2020,W,105,66,46,65,84,221,577,1157,1188,1295,1379,1598,1753,1782,1676,1712,1746,1535,945,834,573,443,298,186,21264,14,1782,,
70,0114,07/06/2020,N,28,13,14,17,51,169,454,586,509,489,506,505,515,501,495,595,579,505,249,185,133,108,60,42,7308,16,595,,
70,0114,07/06/2020,S,27,15,18,25,61,222,384,434,379,411,464,471,510,442,515,602,593,596,350,234,173,115,87,51,7179,16,602,,
34,0116,07/06/2020,N,30,13,11,17,38,93,139,183,262,317,403,484,550,514,560,488,471,522,347,249,178,133,97,40,6139,15,560,,
34,0116,07/06/2020,S,23,14,13,31,52,102,205,393,359,382,446,492,552,549,485,456,435,361,351,219,138,104,54,47,6263,13,552,,
53,0117,07/06/2020,E,16,10,11,18,31,119,228,424,424,516,578,701,730,614,650,652,561,543,386,285,235,144,105,91,8072,13,730,,
53,0117,07/06/2020,W,27,8,7,10,41,112,287,439,461,550,648,728,745,640,678,598,640,551,350,306,217,150,95,54,8342,13,745,,
36,0118,07/06/2020,N,124,102,92,100,175,388,641,770,824,863,941,1005,1070,1040,994,979,1109,1082,753,510,456,334,261,195,14808,17,1109,,
36,0118,07/06/2020,S,150,103,104,105,210,353,745,902,819,845,854,937,934,963,1115,1072,1128,1010,782,596,468,323,276,216,15010,17,1128,,
57,0122,07/06/2020,E,28,26,23,30,71,194,328,515,441,444,493,448,469,530,418,535,523,508,350,230,184,122,95,69,7074,16,535,,
57,0122,07/06/2020,W,48,27,18,26,47,141,271,338,349,364,470,444,528,485,524,528,600,644,400,276,219,144,75,52,7018,18,644,,
75,0130,07/06/2020,E,806,543,420,466,821,2045,3566,4202,4202,4071,4557,4351,4398,4187,3989,4470,4106,3937,3151,2471,1820,1617,1373,1094,66663,11,4557,,
75,0130,07/06/2020,W,861,492,376,428,796,1706,3081,3455,3153,3196,3371,3519,3636,4019,4381,4746,5241,4815,4345,3152,2245,1941,1700,1047,65702,17,5241,,
74,0132,07/06/2020,N,336,305,254,300,434,840,1265,1596,1718,2081,2365,2572,2472,2379,2546,2589,2233,1963,1651,1237,960,783,697,532,34108,16,2589,,
74,0132,07/06/2020,S,422,296,286,298,410,680,1044,1192,1198,1413,1707,1974,2143,2075,2540,2526,2275,2051,1394,1260,1126,765,572,422,30069,15,2540,,
79,0133,07/06/2020,N,170,166,113,143,225,474,982,1513,1487,1423,1548,1589,1548,1639,1436,1395,1500,1421,1154,792,591,434,349,268,22360,14,1639,,
79,0133,07/06/2020,S,223,173,162,165,264,535,700,922,1001,1139,1312,1392,1435,1516,1775,1840,1854,1699,1267,895,671,491,466,314,22211,17,1854,,
70,0134,07/06/2020,N,200,156,137,139,219,512,1023,1174,1195,1170,1358,1547,1615,1537,1474,1126,1712,1330,1048,779,596,485,386,320,21238,17,1712,,
