COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/23/2020,N,123,79,54,18,25,25,79,243,370,580,658,779,846,862,873,777,731,708,635,579,435,361,261,203,10304,15,873,,
93,0010,05/23/2020,S,126,67,48,33,21,47,114,253,372,556,696,814,871,826,812,849,765,708,667,565,491,355,257,187,10500,13,871,,
87,0031,05/23/2020,E,379,231,154,104,119,244,571,821,842,1037,1166,1298,1421,1591,1766,1644,1473,1474,1309,1176,865,784,723,471,21663,15,1766,,
87,0031,05/23/2020,W,430,273,167,92,97,170,310,454,599,824,1132,1326,1440,1731,1744,1712,1697,1748,1431,1353,1243,821,815,617,22226,18,1748,,
29,0037,05/23/2020,E,18,14,5,24,20,30,47,115,186,204,216,239,206,223,178,162,170,180,122,138,90,52,43,28,2710,12,239,,
29,0037,05/23/2020,W,34,23,17,14,14,27,69,65,129,145,193,212,209,232,206,239,220,189,205,161,132,88,48,35,2906,16,239,,
75,0038,05/23/2020,E,123,65,65,65,98,163,357,515,834,1089,1227,1315,1339,1225,1240,1158,1110,1055,913,841,659,496,404,242,16598,13,1339,,
75,0038,05/23/2020,W,190,107,73,52,57,101,267,489,650,877,1000,1216,1337,1368,1335,1226,1269,1198,1075,981,806,652,450,291,17067,14,1368,,
07,0039,05/23/2020,E,56,31,23,36,47,111,180,269,344,448,494,516,552,544,475,580,577,518,441,341,263,213,129,97,7285,16,580,,
07,0039,05/23/2020,W,56,31,22,37,53,150,246,308,380,440,617,636,621,594,543,514,448,381,383,310,241,220,129,86,7446,12,636,,
26,0043,05/23/2020,N,23,21,12,12,13,31,36,82,97,169,177,218,232,233,221,240,209,194,166,164,127,78,74,28,2857,16,240,,
26,0043,05/23/2020,S,22,19,10,18,30,26,94,117,184,218,254,264,276,209,232,223,176,141,187,123,95,58,31,37,3044,13,276,,
02,0044,05/23/2020,N,69,42,27,32,39,134,277,533,814,1025,1093,1158,1021,940,826,759,674,605,510,389,298,197,144,64,11670,12,1158,,
02,0044,05/23/2020,S,88,37,29,19,36,66,126,187,311,454,532,696,703,797,810,694,726,679,528,469,392,256,137,125,8897,15,810,,
74,0047,05/23/2020,N,44,29,29,22,26,67,85,144,193,300,311,287,294,320,279,309,339,303,387,257,201,179,99,77,4581,19,387,,
74,0047,05/23/2020,S,33,33,33,24,41,64,102,121,203,355,476,513,483,395,394,342,365,314,252,235,156,131,76,72,5213,12,513,,
48,0048,05/23/2020,E,25,18,14,11,17,42,118,148,211,276,325,337,398,403,433,390,350,266,281,196,180,131,96,60,4726,15,433,,
48,0048,05/23/2020,W,22,12,3,13,6,23,67,103,125,151,224,254,241,234,223,198,198,185,148,143,114,97,67,30,2881,12,254,,
