COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/25/2020,N,76,49,26,24,20,37,185,477,749,783,824,865,951,957,956,1017,1038,1109,867,673,504,337,287,161,12972,18,1109,,
93,0010,06/25/2020,S,73,47,22,21,37,73,250,607,859,823,753,776,821,871,847,880,878,925,751,566,498,333,195,122,12028,18,925,,
87,0031,06/25/2020,E,383,247,155,111,203,525,1572,2040,2318,2110,1978,2009,1966,2099,2073,2089,2129,2006,1979,1699,1643,1227,1042,756,34359,09,2318,,
87,0031,06/25/2020,W,685,431,283,154,136,225,545,1070,1321,1510,1601,1816,1960,2005,2261,2685,2730,2338,2145,1846,1786,1455,1182,1159,33329,17,2730,,
29,0037,06/25/2020,E,19,14,12,19,35,108,144,310,297,241,264,263,262,250,236,205,226,262,165,141,87,47,50,36,3693,08,310,,
29,0037,06/25/2020,W,26,14,23,12,18,41,109,187,172,174,238,234,273,263,287,318,312,336,240,186,142,104,65,46,3820,18,336,,
75,0038,06/25/2020,E,89,61,65,81,158,499,974,1336,1241,1208,1202,1292,1319,1302,1307,1396,1342,1325,1070,803,620,426,280,150,19546,16,1396,,
75,0038,06/25/2020,W,123,83,56,52,94,270,640,869,921,981,1020,1143,1278,1448,1434,1489,1746,1769,1359,1077,830,595,391,249,19917,18,1769,,
07,0039,06/25/2020,E,27,31,20,55,116,208,473,501,473,467,496,490,510,524,547,617,775,759,540,328,272,181,104,42,8556,17,775,,
07,0039,06/25/2020,W,28,26,19,39,111,435,691,584,480,549,494,517,541,563,581,591,631,643,453,353,259,154,106,47,8895,07,691,,
26,0043,06/25/2020,N,20,12,14,9,15,47,76,127,133,154,154,176,247,230,296,351,406,452,275,207,165,110,59,50,3785,18,452,,
26,0043,06/25/2020,S,21,7,8,14,41,97,356,456,347,259,199,224,239,220,225,213,216,194,175,121,98,57,56,21,3864,08,456,,
02,0044,06/25/2020,N,48,33,38,43,80,175,413,693,763,740,830,867,853,807,805,750,773,746,571,384,266,207,131,69,11085,12,867,,
02,0044,06/25/2020,S,18,13,9,24,47,107,172,213,230,272,300,336,391,421,366,413,447,480,300,208,178,100,68,45,5158,18,480,,
74,0047,06/25/2020,N,34,26,23,30,61,113,141,199,221,265,281,356,323,315,319,324,383,383,373,220,152,131,82,77,4832,17,383,,
74,0047,06/25/2020,S,25,22,30,42,84,168,285,237,263,298,295,306,360,358,335,332,371,304,300,215,167,123,92,45,5057,17,371,,
48,0048,06/25/2020,E,13,8,10,12,45,116,233,222,201,164,183,166,161,156,214,216,206,246,157,130,90,55,32,21,3057,18,246,,
48,0048,06/25/2020,W,17,8,9,11,23,54,133,133,130,144,147,152,175,180,177,236,297,235,193,126,108,58,36,26,2808,17,297,,
53,0050,06/25/2020,N,45,46,35,37,63,121,204,293,309,395,495,539,522,456,454,425,437,361,310,209,173,122,99,89,6239,12,539,,
