COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,4/29/2020,N,21,19,12,6,11,32,145,388,532,549,617,715,756,704,705,741,753,721,540,423,293,204,120,80,9087,13,756,,
93,0010,4/29/2020,S,30,25,16,9,16,48,208,433,578,547,588,665,741,752,711,643,710,658,515,377,285,156,119,68,8898,14,752,,
87,0031,4/29/2020,E,106,68,64,73,96,331,956,1298,1272,1152,1046,1024,1015,1085,1100,1082,1042,1095,1055,813,626,468,376,128,17371,08,1298,,
87,0031,4/29/2020,W,153,76,50,47,51,150,362,625,772,865,945,1096,1221,1287,1409,1760,1724,1429,1116,998,865,581,474,306,18362,16,1760,,
29,0037,4/29/2020,E,8,6,15,18,29,75,135,220,222,187,198,185,201,193,193,181,207,221,130,123,70,50,25,19,2911,09,222,,
29,0037,4/29/2020,W,17,11,14,6,21,46,125,145,150,138,174,171,225,225,249,258,286,283,199,130,96,51,35,33,3088,17,286,,
75,0038,4/29/2020,E,49,35,47,68,161,380,780,1072,992,918,937,1130,1230,1108,1095,1191,1133,1123,879,629,495,319,213,110,16094,13,1230,,
75,0038,4/29/2020,W,75,52,37,49,63,221,567,748,687,723,898,1053,1122,1183,1261,1353,1455,1418,1069,788,568,410,263,154,16217,17,1455,,
07,0039,4/29/2020,E,31,24,41,55,89,185,404,460,438,442,404,430,511,452,474,556,634,748,493,269,160,84,74,40,7498,18,748,,
07,0039,4/29/2020,W,33,33,18,37,106,442,621,595,431,368,415,421,430,476,503,511,518,596,392,246,167,94,76,40,7569,07,621,,
26,0043,4/29/2020,N,17,12,12,7,14,31,58,107,119,124,142,167,241,231,250,291,377,378,239,165,127,85,40,34,3268,18,378,,
26,0043,4/29/2020,S,9,11,11,12,39,84,296,374,278,186,172,202,229,169,215,171,194,165,143,97,100,67,31,24,3279,08,374,,
02,0044,4/29/2020,N,28,17,25,31,46,142,389,556,632,574,693,692,665,685,672,683,598,576,409,277,191,128,79,37,8825,11,693,,
02,0044,4/29/2020,S,24,20,21,26,49,141,250,331,371,386,437,505,534,531,564,586,621,567,383,252,200,128,78,47,7052,17,621,,
74,0047,4/29/2020,N,31,18,17,27,37,83,126,176,171,188,230,225,264,288,217,308,332,320,268,175,121,101,60,42,3825,17,332,,
74,0047,4/29/2020,S,31,25,20,34,70,170,234,227,206,172,198,232,246,257,297,247,311,288,195,187,139,90,62,46,3984,17,311,,
48,0048,4/29/2020,E,16,12,9,15,40,133,255,224,175,158,174,175,184,215,186,201,192,217,138,115,74,46,32,30,3016,07,255,,
48,0048,4/29/2020,W,9,8,6,7,21,43,97,113,110,104,105,143,136,160,155,204,247,233,136,108,78,49,27,18,2317,17,247,,
53,0050,4/29/2020,N,35,32,31,31,48,68,137,178,208,252,266,292,277,293,276,309,290,252,159,117,97,68,49,70,3835,16,309,,
53,0050,4/29/2020,S,42,32,31,47,92,153,262,280,254,222,308,271,318,339,349,299,313,310,217,180,143,100,108,47,4717,15,349,,
60,0051,4/29/2020,N,3,2,6,8,13,18,34,46,67,92,80,86,93,108,134,145,165,147,71,62,40,29,15,16,1480,17,165,,
60,0051,4/29/2020,S,6,6,5,11,31,104,135,162,101,86,85,106,98,95,85,97,87,85,69,43,36,28,13,13,1587,08,162,,
50,0054,4/29/2020,N,22,8,7,18,16,42,76,102,126,123,152,154,163,161,177,254,251,322,183,103,68,44,31,20,2623,18,322,,
50,0054,4/29/2020,S,7,10,6,32,39,91,241,255,163,150,124,163,169,178,170,190,166,161,126,93,63,52,30,23,2702,08,255,,
49,0060,4/29/2020,E,3,2,1,5,12,15,38,54,66,83,85,89,111,74,88,94,102,93,66,38,15,9,5,8,1156,13,111,,
49,0060,4/29/2020,W,8,1,6,2,9,29,51,71,85,79,90,86,66,88,72,103,100,75,52,30,23,7,10,3,1146,16,103,,
72,0062,4/29/2020,E,56,23,29,13,36,118,474,754,910,909,972,966,1070,1101,985,1070,1152,1329,1040,718,423,242,155,101,14646,18,1329,,
