COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,04/28/2020,N,34,21,20,8,13,53,149,376,511,558,596,635,708,740,741,732,748,689,536,395,258,177,126,65,8889,17,748,,
93,0010,04/28/2020,S,38,17,10,13,20,33,193,414,571,528,595,617,689,690,679,708,677,680,478,389,251,161,108,57,8616,16,708,,
87,0031,04/28/2020,E,86,75,51,53,96,340,1015,1333,1221,1175,1023,938,1070,1035,1066,1066,1010,1110,966,786,618,514,385,215,17247,08,1333,,
87,0031,04/28/2020,W,147,74,50,58,50,160,341,640,737,836,987,1066,1178,1257,1427,1730,1765,1339,1102,902,785,588,408,318,17945,17,1765,,
29,0037,04/28/2020,E,13,4,9,14,36,77,140,221,199,179,170,182,195,206,172,218,205,213,136,107,61,35,34,24,2850,08,221,,
29,0037,04/28/2020,W,13,10,14,10,19,51,94,161,160,127,151,188,213,202,224,229,256,258,210,137,98,60,26,33,2944,18,258,,
75,0038,04/28/2020,E,50,49,35,58,131,398,811,1040,1007,916,888,889,1113,956,976,1105,1124,1181,825,680,448,298,198,103,15279,18,1181,,
75,0038,04/28/2020,W,84,54,41,54,76,223,546,737,705,765,808,992,1088,1158,1156,1331,1423,1493,1017,793,605,416,268,117,15950,18,1493,,
07,0039,04/28/2020,E,24,17,28,52,91,211,433,433,455,428,405,447,431,471,486,535,644,733,445,305,169,81,62,31,7417,18,733,,
07,0039,04/28/2020,W,32,19,10,43,107,477,629,577,408,410,425,428,417,450,463,528,527,568,322,236,188,96,62,34,7456,07,629,,
26,0043,04/28/2020,N,13,10,10,11,14,41,58,96,117,116,165,163,200,227,244,303,385,406,240,151,119,68,38,28,3223,18,406,,
26,0043,04/28/2020,S,14,4,9,12,44,94,308,377,273,219,202,189,192,196,200,194,204,163,154,101,73,60,36,16,3334,08,377,,
02,0044,04/28/2020,N,27,25,24,31,64,142,370,637,603,590,636,641,686,721,671,609,631,605,415,291,214,108,77,37,8855,14,721,,
02,0044,04/28/2020,S,27,13,29,26,63,135,267,317,349,379,424,490,551,497,544,549,591,646,382,253,199,103,68,46,6948,18,646,,
74,0047,04/28/2020,N,18,20,15,23,34,78,124,183,171,184,211,233,256,220,247,273,313,294,255,171,100,106,51,35,3615,17,313,,
74,0047,04/28/2020,S,17,20,16,47,59,156,240,205,183,204,193,214,246,248,263,228,295,272,190,161,119,92,56,40,3764,17,295,,
48,0048,04/28/2020,E,6,9,4,19,33,141,266,226,195,175,200,188,175,216,210,208,242,237,178,119,99,58,48,21,3273,07,266,,
48,0048,04/28/2020,W,18,8,4,7,26,53,110,124,104,111,130,152,166,158,186,210,313,245,172,98,78,43,32,25,2573,17,313,,
53,0050,04/28/2020,N,36,36,18,25,44,84,143,200,208,244,259,275,273,289,293,337,281,259,215,128,107,99,53,53,3959,16,337,,
53,0050,04/28/2020,S,44,40,43,46,94,151,269,271,268,284,279,300,309,328,335,298,304,320,239,194,119,104,88,52,4779,15,335,,
60,0051,04/28/2020,N,11,3,3,7,19,25,38,52,74,77,90,108,98,70,132,151,174,157,89,64,52,33,13,19,1559,17,174,,
60,0051,04/28/2020,S,4,13,10,11,30,103,152,144,93,103,104,89,83,89,101,122,97,88,63,47,31,21,6,9,1613,07,152,,
50,0054,04/28/2020,N,14,9,16,22,23,42,61,96,125,119,134,135,160,180,166,227,252,300,195,148,101,54,32,25,2636,18,300,,
50,0054,04/28/2020,S,9,13,6,20,34,84,241,282,130,139,139,140,158,168,141,168,181,182,158,127,77,50,41,18,2706,08,282,,
49,0060,04/28/2020,E,3,2,1,2,15,11,47,52,78,62,85,73,96,87,97,99,103,104,88,49,27,26,8,3,1218,18,104,,
