COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
"93","0010",4/5/2020,"N",27,14,21,8,4,19,52,91,138,221,253,360,411,437,424,428,378,292,250,238,175,108,74,51,4474,"14",437,,
"93","0010",4/5/2020,"S",28,14,11,8,9,24,50,90,181,220,254,327,383,409,431,414,368,291,277,235,160,83,63,39,4369,"15",431,,
"87","0031",4/5/2020,"E",75,48,34,32,62,165,295,346,323,380,469,506,639,717,832,699,707,683,633,515,376,300,221,111,9168,"15",832,,
"87","0031",4/5/2020,"W",88,52,38,32,37,100,191,267,259,303,405,533,642,704,775,794,770,751,661,593,396,376,280,173,9220,"16",794,,
"29","0037",4/5/2020,"E",7,7,2,5,8,23,34,61,58,73,77,106,116,116,119,123,92,95,97,94,35,32,17,14,1411,"16",123,,
"29","0037",4/5/2020,"W",17,6,6,7,7,19,39,41,63,60,84,117,109,103,119,125,119,118,100,83,68,38,24,21,1493,"16",125,,
"75","0038",4/5/2020,"E",33,23,25,24,39,84,148,233,324,424,534,625,633,645,637,632,530,504,447,408,321,202,147,66,7688,"14",645,,
"75","0038",4/5/2020,"W",52,42,17,15,32,66,102,200,275,358,517,583,624,667,682,683,571,550,513,447,378,266,162,107,7909,"16",683,,
"07","0039",4/5/2020,"E",15,8,9,13,21,72,70,102,177,216,244,256,312,301,266,260,236,203,168,131,111,47,35,33,3306,"13",312,,
"07","0039",4/5/2020,"W",11,13,7,18,22,35,69,80,146,181,216,259,294,288,298,271,249,268,196,163,119,74,54,28,3359,"15",298,,
"26","0043",4/5/2020,"N",11,11,11,5,8,13,22,42,48,82,98,104,121,146,125,125,137,136,92,107,72,38,34,19,1607,"14",146,,
"26","0043",4/5/2020,"S",14,8,5,7,9,18,59,69,70,90,93,101,119,135,147,128,125,127,103,76,52,35,34,14,1638,"15",147,,
"02","0044",4/5/2020,"N",20,8,10,21,28,48,109,141,215,268,329,378,338,337,296,319,268,252,190,142,115,71,52,25,3980,"12",378,,
"02","0044",4/5/2020,"S",35,21,12,25,22,39,50,68,122,155,217,320,341,325,336,327,295,272,229,182,127,76,50,28,3674,"13",341,,
"74","0047",4/5/2020,"N",13,7,11,7,9,35,41,46,65,76,101,137,144,152,148,137,138,147,115,103,79,61,29,23,1824,"14",152,,
"74","0047",4/5/2020,"S",25,18,9,11,21,26,44,42,53,95,121,134,172,171,212,179,171,171,159,111,111,65,30,19,2170,"15",212,,
"48","0048",4/5/2020,"E",16,10,4,6,9,16,41,54,80,86,122,138,142,161,188,136,145,136,115,103,65,34,22,15,1844,"15",188,,
"48","0048",4/5/2020,"W",9,10,3,1,3,11,29,31,58,98,104,126,138,125,133,124,127,117,75,58,35,29,11,13,1468,"13",138,,
"53","0050",4/5/2020,"N",22,10,12,10,16,18,41,61,82,125,167,137,139,172,165,168,158,112,113,95,65,46,28,31,1993,"14",172,,
"53","0050",4/5/2020,"S",18,16,10,7,21,40,59,58,68,98,131,122,165,170,174,189,178,166,121,106,77,69,61,30,2154,"16",189,,
"60","0051",4/5/2020,"N",4,2,1,4,2,17,12,24,35,55,67,65,89,74,91,63,70,73,56,39,24,17,20,12,916,"15",91,,
"60","0051",4/5/2020,"S",2,7,6,2,18,14,22,28,30,57,63,55,74,66,89,59,69,62,57,40,31,16,9,6,882,"15",89,,
"50","0054",4/5/2020,"N",10,4,1,5,13,23,27,36,51,81,89,112,109,113,144,128,114,155,127,83,61,26,16,19,1547,"18",155,,
"50","0054",4/5/2020,"S",5,2,3,8,6,25,58,41,67,75,93,107,111,131,154,133,137,152,132,98,64,26,25,19,1672,"15",154,,
"49","0060",4/5/2020,"E",0,4,3,1,1,5,5,21,24,30,66,72,54,64,86,75,70,76,81,57,47,12,3,3,860,"15",86,,
"49","0060",4/5/2020,"W",5,3,1,0,3,14,15,20,25,39,53,54,85,75,58,60,54,56,45,23,19,9,11,7,734,"13",85,,
"72","0062",4/5/2020,"E",49,26,20,23,23,46,145,189,283,378,461,566,633,638,598,610,542,520,486,354,231,155,97,57,7130,"14",638,,
"72","0062",4/5/2020,"W",52,40,15,10,16,55,110,182,239,345,398,507,597,599,610,531,568,520,443,421,259,186,101,67,6871,"15",610,,
"92","0065",4/5/2020,"E",13,9,5,9,13,35,71,83,93,100,128,172,149,150,149,150,156,108,119,96,76,50,31,18,1983,"12",172,,
"92","0065",4/5/2020,"W",17,12,12,11,16,29,52,50,66,94,119,130,175,185,185,185,165,152,140,109,71,63,36,7,2081,"14",185,,
"15","0066",4/5/2020,"N",23,6,9,13,3,19,37,76,145,123,142,226,253,303,291,274,299,245,159,113,86,66,40,32,2983,"14",303,,
"15","0066",4/5/2020,"S",16,11,5,2,3,18,41,61,118,141,178,224,283,282,304,285,257,228,194,124,82,41,40,27,2965,"15",304,,
"04","0068",4/5/2020,"E",7,9,3,5,13,25,18,19,40,47,57,68,76,66,61,63,68,51,43,33,23,13,12,6,826,"13",76,,
"04","0068",4/5/2020,"W",7,3,2,10,15,16,16,35,41,51,71,64,82,81,66,68,64,63,52,30,25,20,17,6,905,"13",82,,
"14","0079",4/5/2020,"N",32,22,21,18,38,49,94,102,128,189,252,267,327,330,347,263,246,263,205,184,130,89,64,51,3711,"15",347,,
"14","0079",4/5/2020,"S",45,20,18,24,41,60,69,95,139,171,269,297,340,326,356,283,271,277,229,175,136,123,72,52,3888,"15",356,,
"10","0080",4/5/2020,"E",31,18,13,12,16,22,39,69,102,151,201,212,253,250,260,271,221,219,199,128,100,87,42,46,2962,"16",271,,
"10","0080",4/5/2020,"W",22,15,8,12,13,36,60,71,110,164,204,258,281,291,252,290,243,229,189,127,135,84,45,36,3175,"14",291,,
"15","0086",4/5/2020,"E",39,23,17,23,15,46,88,106,143,193,259,324,409,390,390,350,376,283,271,207,170,97,67,49,4335,"13",409,,
"15","0086",4/5/2020,"W",48,16,16,19,20,52,105,155,161,202,262,309,347,366,349,329,337,282,228,210,132,97,91,48,4181,"14",366,,
"93","0087",4/5/2020,"E",7,4,3,4,4,24,66,107,166,178,186,219,201,259,247,226,209,160,137,114,46,21,19,16,2623,"14",259,,
"93","0087",4/5/2020,"W",10,5,4,5,5,8,41,82,125,142,202,225,245,312,332,306,304,258,191,176,123,59,26,13,3199,"15",332,,
"03","0094",4/5/2020,"E",30,19,16,9,16,40,114,196,277,371,438,521,590,601,631,637,572,506,427,362,231,188,114,78,6984,"16",637,,
"03","0094",4/5/2020,"W",37,26,14,21,43,117,232,183,317,452,477,564,655,642,666,649,521,522,404,316,225,138,113,42,7376,"15",666,,
"87","0096",4/5/2020,"N",94,45,49,35,71,110,140,186,162,198,262,295,360,369,410,403,341,384,441,349,325,276,264,165,5734,"19",441,,
"87","0096",4/5/2020,"S",77,53,32,30,36,70,124,166,173,195,238,274,307,329,390,377,356,406,363,281,281,214,284,135,5191,"18",406,,
"93","0101",4/5/2020,"E",97,41,38,40,78,133,349,409,571,716,1040,1091,1231,1278,1191,1107,1109,944,794,624,473,297,231,126,14008,"14",1278,,
"93","0101",4/5/2020,"W",127,59,40,35,72,131,252,374,523,796,956,1110,1237,1179,1164,1190,1151,1017,757,634,446,324,239,178,13991,"13",1237,,
