COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/11/2020,N,34,19,14,8,14,31,134,392,604,587,653,711,876,828,904,846,825,851,641,466,340,218,136,104,10236,15,904,,
93,0010,05/11/2020,S,135,122,118,119,140,149,209,324,450,382,375,350,433,472,497,447,443,465,381,251,283,218,161,146,7070,15,497,,
87,0031,05/11/2020,E,130,86,68,64,107,370,1070,1463,1360,1082,1027,1125,1128,1176,1209,1161,1201,1257,1153,866,660,545,406,224,18938,08,1463,,
87,0031,05/11/2020,W,145,97,72,49,52,151,352,684,830,916,955,1106,960,1131,1507,1219,1772,1627,1230,1028,926,669,539,326,18343,17,1772,,
29,0037,05/11/2020,E,12,9,12,19,32,95,137,256,219,199,232,211,222,228,229,205,208,211,148,115,69,38,34,28,3168,08,256,,
29,0037,05/11/2020,W,8,17,12,6,20,36,95,156,146,154,170,217,241,229,254,286,316,309,227,162,107,67,40,30,3305,17,316,,
75,0038,05/11/2020,E,89,47,47,69,148,402,847,1142,1126,1042,1064,1133,1185,1209,1167,1270,1218,1174,916,686,562,344,247,20,17154,16,1270,,
75,0038,05/11/2020,W,77,60,41,59,92,240,550,747,785,813,866,1090,1257,1251,1270,1426,1597,1560,1194,839,661,478,275,25,17253,17,1597,,
07,0039,05/11/2020,E,17,23,27,49,113,224,405,481,470,473,455,432,478,497,512,560,693,798,547,293,215,108,77,48,7995,18,798,,
07,0039,05/11/2020,W,21,22,22,33,103,461,628,609,464,459,491,439,507,493,515,524,548,625,376,275,207,120,87,47,8076,07,628,,
26,0043,05/11/2020,N,11,12,8,7,12,43,57,94,132,135,161,192,214,224,285,318,377,427,260,171,146,83,40,35,3444,18,427,,
26,0043,05/11/2020,S,10,13,10,16,42,101,300,396,278,263,218,204,250,238,217,194,211,176,132,136,90,58,42,28,3623,08,396,,
02,0044,05/11/2020,N,42,25,27,28,64,175,399,626,628,651,739,756,766,742,722,642,703,609,480,308,247,139,100,57,9675,13,766,,
02,0044,05/11/2020,S,29,21,15,38,74,155,259,372,389,451,498,562,586,566,577,583,628,689,446,275,196,121,78,71,7679,18,689,,
74,0047,05/11/2020,N,24,10,15,16,37,93,125,174,169,198,210,233,260,272,246,299,332,376,305,198,169,97,58,48,3964,18,376,,
74,0047,05/11/2020,S,25,20,23,44,56,185,248,224,234,241,273,272,284,300,272,295,274,259,201,190,141,94,51,48,4254,14,300,,
48,0048,05/11/2020,E,32,21,13,16,37,119,258,245,200,225,251,298,281,270,274,287,283,288,202,124,72,62,36,25,3919,12,298,,
