COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/01/2020,N,48,23,5,5,15,31,134,369,512,545,670,709,811,829,763,860,862,828,622,471,401,252,187,98,10050,17,862,,
93,0010,05/01/2020,S,116,139,112,119,150,128,202,330,367,391,373,404,471,491,481,462,465,427,366,284,247,223,194,168,7110,14,491,,
87,0031,05/01/2020,E,96,48,54,50,98,347,986,1332,1278,1188,1087,1150,1240,1275,1356,1259,1247,1290,1216,1047,902,681,514,296,20037,15,1356,,
87,0031,05/01/2020,W,135,65,53,46,56,150,374,700,809,931,1038,1195,1430,1489,1637,1860,1914,1571,1358,1334,1091,823,581,434,21074,17,1914,,
29,0037,05/01/2020,E,17,5,12,22,31,74,115,237,204,232,207,227,222,254,209,225,253,209,162,132,88,57,43,22,3259,14,254,,
29,0037,05/01/2020,W,11,9,11,15,20,40,107,150,164,153,184,206,248,253,293,310,272,286,253,160,131,79,43,41,3439,16,310,,
75,0038,05/01/2020,E,69,43,50,50,142,364,779,1084,1072,978,1178,1252,1339,1290,1282,1351,1332,1287,1016,798,621,443,273,171,18264,16,1351,,
75,0038,05/01/2020,W,110,108,139,85,86,222,555,755,768,821,1022,1241,1325,1466,1412,1557,1568,1526,1248,969,805,520,350,200,18858,17,1568,,
07,0039,05/01/2020,E,21,16,29,61,72,170,387,443,481,524,500,524,594,523,547,659,772,769,662,334,267,149,98,55,8657,17,772,,
07,0039,05/01/2020,W,26,26,22,40,102,387,608,553,419,421,487,506,595,619,567,556,625,624,444,356,267,169,116,75,8610,17,625,,
26,0043,05/01/2020,N,18,15,9,6,12,26,61,106,127,160,163,219,263,250,288,360,372,356,284,190,165,91,60,45,3646,17,372,,
26,0043,05/01/2020,S,15,10,15,11,28,80,279,332,257,237,232,246,258,224,272,222,250,208,209,137,85,65,50,33,3755,08,332,,
02,0044,05/01/2020,N,36,24,24,40,73,145,352,593,633,707,806,864,841,951,851,875,841,794,673,533,347,188,119,64,11374,14,951,,
02,0044,05/01/2020,S,34,26,21,26,50,123,217,318,340,420,478,518,579,617,653,651,660,671,485,344,281,145,96,68,7821,18,671,,
74,0047,05/01/2020,N,29,24,28,25,43,71,124,188,190,253,283,322,327,322,321,371,393,406,341,246,168,144,102,61,4782,18,406,,
74,0047,05/01/2020,S,32,20,25,36,67,122,210,222,208,205,262,263,300,335,323,344,383,344,286,247,176,145,80,81,4716,17,383,,
48,0048,05/01/2020,E,19,19,18,22,51,104,228,237,167,191,196,214,263,219,242,319,311,324,247,172,106,93,77,38,3877,18,324,,
48,0048,05/01/2020,W,15,5,7,9,21,47,99,108,129,136,168,165,192,180,213,234,249,261,185,139,94,61,47,34,2798,18,261,,
53,0050,05/01/2020,N,37,34,31,31,52,67,151,212,255,278,281,332,364,357,363,390,336,303,251,177,132,83,78,72,4667,16,390,,
53,0050,05/01/2020,S,37,45,39,66,101,190,264,326,270,366,405,446,469,534,565,594,555,509,508,340,314,223,152,104,7422,16,594,,
60,0051,05/01/2020,N,3,4,8,8,18,31,50,78,61,122,95,121,111,128,158,186,182,170,127,84,63,37,23,16,1884,16,186,,
60,0051,05/01/2020,S,10,10,4,13,30,94,150,145,116,134,115,156,162,157,165,188,176,180,103,91,63,35,25,15,2337,16,188,,
50,0054,05/01/2020,N,20,8,17,18,21,35,72,104,141,150,182,174,213,238,209,303,294,270,237,211,131,72,46,40,3206,16,303,,
50,0054,05/01/2020,S,13,7,16,21,36,69,234,244,142,157,157,188,206,205,198,183,223,208,172,135,112,68,61,33,3088,08,244,,
49,0060,05/01/2020,E,8,4,2,2,9,14,41,64,49,87,102,115,139,104,120,127,122,134,96,56,34,31,25,7,1492,13,139,,
49,0060,05/01/2020,W,3,0,5,4,7,30,68,106,87,80,105,114,128,123,152,150,163,158,123,90,59,49,20,19,1843,17,163,,
72,0062,05/01/2020,E,62,36,24,24,36,101,528,784,909,936,1013,1153,1276,1212,1214,1233,1346,1415,1261,891,592,384,244,161,16835,18,1415,,
72,0062,05/01/2020,W,63,40,20,25,31,105,334,646,746,803,958,1168,1343,1233,1187,1249,1211,1191,1126,1050,996,454,313,200,16492,13,1343,,
92,0065,05/01/2020,E,28,23,24,24,54,170,338,302,273,298,297,362,377,350,355,340,384,345,280,246,163,140,75,49,5297,17,384,,
92,0065,05/01/2020,W,36,37,24,37,41,116,195,237,204,234,254,267,308,339,334,419,475,448,382,245,198,155,89,55,5129,17,475,,
15,0066,05/01/2020,N,33,9,9,7,14,47,120,224,296,346,408,486,519,526,520,535,568,504,436,314,309,139,95,66,6530,17,568,,
15,0066,05/01/2020,S,23,12,12,10,16,27,104,257,298,316,404,500,513,576,522,531,538,492,509,382,260,158,85,59,6604,14,576,,
