COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,5/30/2020,N,123,82,50,24,23,29,103,238,449,602,708,825,930,910,845,790,781,772,731,695,494,409,339,216,11168,13,930,,
93,0010,5/30/2020,S,151,65,49,15,29,44,124,231,400,553,679,801,851,887,835,762,808,704,706,615,472,444,293,240,10758,14,887,,
87,0031,5/30/2020,E,488,275,171,114,127,242,624,926,969,1303,1332,1415,1618,1735,1940,1848,1754,1682,1451,1306,1099,456,225,240,23340,15,1940,,
87,0031,5/30/2020,W,793,426,253,156,104,160,272,448,633,897,1219,1390,1508,1592,1850,1825,1924,1861,1197,20,28,7,10,385,18958,17,1924,,
29,0037,5/30/2020,E,27,13,11,11,21,34,62,131,143,205,256,267,226,241,199,221,188,157,170,137,96,89,92,42,3039,12,267,,
29,0037,5/30/2020,W,35,36,19,14,13,25,57,83,79,120,215,219,231,238,242,265,219,221,241,209,150,114,84,92,3221,16,265,,
75,0038,5/30/2020,E,142,87,79,75,82,184,342,594,841,1174,1297,1348,1294,1256,1262,1122,1078,1069,1010,851,662,456,391,296,16992,12,1348,,
75,0038,5/30/2020,W,202,117,83,65,63,135,279,508,681,914,1100,1245,1393,1430,1384,1238,1218,1222,1151,1097,858,685,478,292,17838,14,1430,,
07,0039,5/30/2020,E,51,36,27,26,66,100,208,312,478,485,614,562,604,521,529,540,607,493,385,352,256,228,146,69,7695,11,614,,
07,0039,5/30/2020,W,29,29,24,33,65,153,248,292,381,399,505,590,623,642,589,522,478,403,451,379,328,245,173,102,7683,14,642,,
26,0043,5/30/2020,N,78,51,26,18,15,25,38,88,104,171,186,222,243,246,271,274,233,192,209,156,153,110,100,50,3259,16,274,,
26,0043,5/30/2020,S,30,40,49,106,24,42,114,147,188,258,255,284,228,247,248,208,207,201,176,149,100,80,72,45,3498,12,284,,
02,0044,5/30/2020,N,54,41,33,40,62,146,287,537,659,840,997,1019,978,873,811,683,599,605,508,414,287,201,128,106,10908,12,1019,,
02,0044,5/30/2020,S,75,32,29,28,38,57,118,177,300,423,566,636,621,743,847,697,718,656,550,474,368,253,177,99,8682,15,847,,
74,0047,5/30/2020,N,36,19,31,22,16,65,74,147,225,248,274,286,280,299,273,248,261,306,266,243,252,171,130,81,4253,18,306,,
74,0047,5/30/2020,S,37,24,24,25,33,63,95,172,183,293,327,407,382,349,383,325,316,277,271,201,177,139,100,61,4664,12,407,,
48,0048,5/30/2020,E,40,24,16,9,20,50,120,157,194,268,384,628,593,660,590,723,629,538,357,190,157,98,94,56,6595,16,723,,
48,0048,5/30/2020,W,22,8,7,13,15,32,53,84,125,195,213,218,250,246,215,218,207,200,167,141,134,73,63,48,2947,13,250,,
53,0050,5/30/2020,N,70,49,34,43,47,78,173,268,393,613,748,786,594,478,418,392,383,342,283,287,244,220,190,153,7286,12,786,,
53,0050,5/30/2020,S,109,87,80,78,93,150,242,365,467,652,779,892,957,1141,1172,919,787,610,426,368,293,233,163,110,11173,15,1172,,
60,0051,5/30/2020,N,13,8,7,9,16,49,73,114,194,268,321,321,222,154,190,119,139,121,124,110,79,65,55,20,2791,11,321,,
60,0051,5/30/2020,S,10,10,11,10,24,38,52,107,156,144,194,266,292,404,489,493,294,163,129,84,67,34,23,20,3514,16,493,,
50,0054,5/30/2020,N,26,16,22,23,25,26,45,95,119,150,177,225,212,228,196,227,213,202,168,166,162,120,55,48,2946,14,228,,
50,0054,5/30/2020,S,26,16,23,27,25,56,99,99,133,146,197,215,235,203,226,199,222,175,177,142,144,86,62,26,2959,13,235,,
49,0060,5/30/2020,E,11,4,6,3,5,10,36,51,97,128,143,152,134,139,155,186,221,237,230,162,106,73,48,20,2357,18,237,,
49,0060,5/30/2020,W,12,17,5,3,9,41,64,95,111,163,222,219,256,220,239,200,239,157,101,74,46,43,22,16,2574,13,256,,
72,0062,5/30/2020,E,170,115,63,36,62,116,361,553,904,1071,1383,1560,1639,1570,1534,1387,1312,1304,1268,1062,835,553,440,343,19641,13,1639,,
72,0062,5/30/2020,W,245,213,129,72,35,74,206,428,644,915,1099,1270,1452,1441,1497,1365,1339,1294,1249,1170,1069,833,534,436,19009,15,1497,,
92,0065,5/30/2020,E,45,38,40,30,49,108,174,260,354,400,429,496,524,734,924,649,427,326,264,212,219,141,117,76,7036,15,924,,
92,0065,5/30/2020,W,55,59,26,33,45,43,130,151,198,237,278,293,312,331,379,434,793,733,620,652,528,329,195,145,6999,17,793,,
15,0066,5/30/2020,N,98,42,32,22,25,38,91,209,318,494,599,618,701,692,718,712,704,710,695,708,665,567,338,209,10005,15,718,,
15,0066,5/30/2020,S,79,31,16,15,12,41,109,201,375,532,658,717,767,771,787,711,718,706,702,682,492,338,229,157,9846,15,787,,
04,0068,5/30/2020,E,13,14,6,9,10,21,52,66,95,96,124,127,142,128,146,124,118,113,127,80,65,58,41,28,1803,15,146,,
04,0068,5/30/2020,W,19,16,4,13,25,37,106,98,102,128,132,129,154,138,126,108,118,101,109,81,55,43,30,26,1898,13,154,,
28,0073,5/30/2020,N,23,25,18,21,21,33,64,73,109,156,175,174,201,175,176,157,167,151,131,104,82,81,56,36,2409,13,201,,
28,0073,5/30/2020,S,18,14,14,8,24,46,91,106,119,156,166,200,179,187,183,146,140,154,129,117,83,82,64,31,2457,12,200,,
14,0079,5/30/2020,N,72,58,48,53,78,94,187,201,305,351,397,444,452,495,527,477,426,430,357,329,307,246,173,142,6649,15,527,,
14,0079,5/30/2020,S,71,48,28,57,42,79,184,231,326,396,463,499,504,498,512,462,459,459,378,343,293,222,155,124,6833,15,512,,
10,0080,5/30/2020,E,59,47,28,24,24,56,119,152,227,298,338,409,446,394,435,434,407,374,377,336,280,195,147,108,5714,13,446,,
10,0080,5/30/2020,W,61,34,39,28,38,94,204,194,271,313,381,484,439,447,478,391,408,357,328,288,253,225,145,93,5993,12,484,,
15,0086,5/30/2020,E,181,83,56,56,47,91,184,289,406,539,650,754,811,842,869,859,828,851,773,643,543,540,404,322,11621,15,869,,
15,0086,5/30/2020,W,145,85,61,63,49,134,205,332,566,780,880,1003,1081,1016,976,916,786,752,689,654,498,374,316,221,12582,13,1081,,
93,0087,5/30/2020,E,33,17,6,12,14,50,133,226,323,429,429,430,420,408,488,466,412,441,382,312,188,148,116,84,5967,15,488,,
93,0087,5/30/2020,W,76,39,17,12,4,30,67,123,207,303,362,433,535,498,596,569,595,516,467,432,335,292,256,291,7055,15,596,,
03,0094,5/30/2020,E,120,105,67,46,36,98,230,412,605,732,1025,1245,1277,1302,1275,1247,1148,1081,971,919,810,526,469,246,15992,14,1302,,
03,0094,5/30/2020,W,84,64,51,63,69,194,473,643,821,1167,1281,1439,1417,1382,1214,1114,1122,1076,978,762,535,327,286,168,16730,12,1439,,
87,0096,5/30/2020,N,212,156,89,104,125,149,333,443,406,490,540,640,662,768,725,707,717,658,665,544,551,520,374,249,10827,14,768,,
87,0096,5/30/2020,S,260,119,65,133,227,313,116,259,480,392,484,540,544,404,325,1055,490,679,536,464,439,610,2448,163,11545,23,2448,,
93,0101,5/30/2020,E,196,151,92,94,137,340,692,1093,1438,1848,2121,2494,2663,2490,2396,2247,2213,2171,1760,1343,1012,784,566,392,30733,13,2663,,
93,0101,5/30/2020,W,331,196,146,117,107,199,618,887,1278,1761,2051,2363,2462,2577,2509,2414,2413,2252,1917,1629,1240,885,635,504,31491,14,2577,,
77,0102,5/30/2020,N,162,115,61,66,48,98,183,348,551,829,1109,1245,1398,1318,1267,1256,1158,1144,1134,883,746,484,342,241,16186,13,1398,,
77,0102,5/30/2020,S,168,94,64,80,80,170,283,522,729,998,1135,1264,1275,1338,1176,1152,1122,1095,1002,798,629,468,317,246,16205,14,1338,,
75,0104,5/30/2020,E,105,85,55,70,83,169,352,511,652,881,1186,1455,1757,1935,2321,1713,932,816,701,663,459,380,281,183,17745,15,2321,,
75,0104,5/30/2020,W,131,76,57,38,57,116,186,349,482,632,656,785,841,823,740,1458,1567,1898,1548,998,962,687,338,271,15696,18,1898,,
76,0105,5/30/2020,N,63,44,26,41,69,171,318,413,522,599,635,706,659,602,571,501,576,600,447,378,318,244,147,105,8755,12,706,,
76,0105,5/30/2020,S,70,45,38,24,39,64,164,197,271,458,532,693,747,743,723,665,644,709,540,393,352,271,215,166,8763,13,747,,
87,0108,5/30/2020,E,399,254,220,117,137,354,938,1137,1345,1374,1395,1552,1622,1714,1828,1740,1732,1524,1644,1609,1244,1545,1327,646,27397,15,1828,,
87,0108,5/30/2020,W,556,275,177,150,118,168,427,853,966,1137,1412,1613,1692,1774,1841,1961,1923,1732,1602,2497,2426,2318,2155,1007,30780,20,2497,,
32,0112,5/30/2020,N,443,368,288,285,287,342,581,922,1410,1727,2065,2335,2158,1925,1881,1638,1362,1078,894,896,752,648,522,418,25225,12,2335,,
32,0112,5/30/2020,S,406,350,333,381,353,413,510,710,1039,1303,1564,1661,1636,1682,1604,1462,1234,1121,952,911,737,576,392,320,21650,14,1682,,
70,0113,5/30/2020,E,145,138,90,56,82,117,271,521,867,1142,1491,1833,2209,2381,2510,2039,1803,1363,1114,822,602,490,321,214,22621,15,2510,,
70,0113,5/30/2020,W,192,138,84,56,58,105,241,478,677,982,1231,1448,1572,1434,1284,1715,1981,2195,1992,1722,1185,889,581,327,22567,18,2195,,
70,0114,5/30/2020,N,43,27,24,25,33,86,159,230,343,385,527,587,650,779,905,610,389,367,318,276,270,201,127,69,7430,15,905,,
70,0114,5/30/2020,S,57,39,27,19,39,86,151,241,301,339,441,545,546,560,566,644,807,685,537,368,256,175,142,66,7637,17,807,,
34,0116,5/30/2020,N,59,35,20,23,29,67,108,137,259,366,446,519,540,489,446,463,400,403,356,276,265,159,104,70,6039,13,540,,
34,0116,5/30/2020,S,59,53,26,28,23,43,128,178,319,393,475,541,525,451,436,362,385,356,352,240,216,155,100,68,5912,12,541,,
53,0117,5/30/2020,E,52,36,23,40,31,55,127,201,295,399,474,549,577,475,464,499,436,429,381,328,276,213,136,105,6601,13,577,,
53,0117,5/30/2020,W,39,28,17,27,35,66,132,205,301,415,503,569,533,452,441,458,414,448,420,320,316,221,108,77,6545,12,569,,
57,0122,5/30/2020,E,49,34,39,33,37,79,158,281,386,475,483,506,469,426,422,511,458,451,405,356,249,176,128,85,6696,16,511,,
57,0122,5/30/2020,W,40,34,37,28,42,42,136,219,331,451,512,532,536,486,436,461,440,419,346,327,265,167,130,67,6484,13,536,,
