COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/28/2020,N,122,65,34,22,17,22,72,150,238,393,483,633,715,668,659,693,649,529,536,489,392,272,180,124,8157,13,715,,
93,0010,06/28/2020,S,109,59,34,22,20,33,95,151,273,367,450,545,586,667,621,629,582,532,497,433,395,257,179,129,7665,14,667,,
87,0031,06/28/2020,E,864,666,391,276,247,366,703,828,977,1259,1368,1774,1887,2438,2387,2349,2214,2110,1921,1722,1497,1232,1042,681,31199,14,2438,,
87,0031,06/28/2020,W,1353,1036,776,529,344,277,324,537,565,828,1220,1557,1725,1754,1983,2137,2260,2197,2387,2243,2320,1693,1331,1093,32469,19,2387,,
29,0037,06/28/2020,E,32,11,14,7,14,38,52,93,107,143,137,183,179,171,171,134,131,136,122,120,54,55,42,25,2171,12,183,,
29,0037,06/28/2020,W,31,16,18,11,22,17,40,54,65,99,144,138,159,196,174,145,189,180,166,138,113,86,54,47,2302,14,196,,
75,0038,06/28/2020,E,147,88,73,58,71,120,242,408,601,789,862,1032,1077,1132,1061,1011,951,898,811,705,553,425,284,170,13569,14,1132,,
75,0038,06/28/2020,W,162,97,50,47,46,64,180,333,433,597,774,913,1109,1156,1141,1166,982,1030,911,789,631,464,354,227,13656,16,1166,,
07,0039,06/28/2020,E,49,45,28,26,32,56,99,206,249,352,413,527,558,551,536,508,499,500,435,280,245,138,86,78,6496,13,558,,
07,0039,06/28/2020,W,56,43,31,21,42,63,87,161,269,353,460,542,573,528,536,460,469,383,365,309,231,151,105,65,6303,13,573,,
26,0043,06/28/2020,N,26,11,16,14,11,23,20,59,69,81,139,145,157,175,152,155,168,204,143,128,119,78,55,38,2186,18,204,,
26,0043,06/28/2020,S,15,20,18,11,17,23,66,84,100,133,155,158,207,181,152,147,155,144,144,105,103,58,46,27,2269,13,207,,
02,0044,06/28/2020,N,56,36,27,22,45,77,184,373,522,679,814,831,888,793,761,662,534,501,413,318,236,204,100,64,9140,13,888,,
02,0044,06/28/2020,S,45,26,20,15,21,33,29,77,147,232,339,462,529,476,523,520,516,467,337,267,193,143,68,38,5523,13,529,,
74,0047,06/28/2020,N,61,28,18,13,12,37,50,92,142,178,267,304,385,358,355,356,255,320,273,247,188,164,95,68,4266,13,385,,
74,0047,06/28/2020,S,40,24,23,15,28,44,56,92,132,218,295,336,399,443,398,342,357,313,241,230,182,133,80,56,4477,14,443,,
48,0048,06/28/2020,E,25,17,11,2,12,29,42,85,127,175,193,209,201,188,197,206,180,205,152,117,107,70,28,24,2602,12,209,,
48,0048,06/28/2020,W,33,21,7,10,4,14,45,66,82,126,190,217,250,233,219,187,173,149,151,119,78,64,39,28,2505,13,250,,
53,0050,06/28/2020,N,95,73,31,41,40,68,148,257,402,652,816,860,809,632,593,499,471,374,314,282,208,154,114,82,8015,12,860,,
53,0050,06/28/2020,S,116,95,114,98,66,91,140,246,359,513,707,744,902,940,931,750,611,508,409,325,265,184,151,83,9348,14,940,,
60,0051,06/28/2020,N,10,11,11,4,9,41,41,93,150,264,385,371,300,257,215,199,196,164,107,81,81,37,36,15,3078,11,385,,
60,0051,06/28/2020,S,22,15,14,5,15,21,37,68,92,127,166,217,267,284,348,291,228,167,141,89,57,40,33,24,2768,15,348,,
50,0054,06/28/2020,N,24,14,13,12,11,20,45,75,88,159,162,187,182,200,234,194,192,189,159,158,119,90,51,28,2606,15,234,,
50,0054,06/28/2020,S,26,9,15,9,14,36,58,42,72,115,202,196,232,229,265,230,200,201,205,147,131,91,52,28,2805,15,265,,
49,0060,06/28/2020,E,13,8,5,6,3,22,28,41,94,168,221,225,192,199,205,240,221,222,238,165,111,68,35,10,2740,16,240,,
49,0060,06/28/2020,W,7,7,6,1,8,32,62,59,88,119,185,221,245,218,254,198,194,151,102,66,47,44,23,10,2347,15,254,,
72,0062,06/28/2020,E,152,85,49,38,37,91,280,388,599,828,1090,1252,1384,1385,1258,1203,1118,1035,955,870,674,432,267,145,15615,14,1385,,
