COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/08/2020,N,47,12,16,14,9,42,120,394,572,594,639,744,768,1108,854,877,969,915,622,540,391,270,172,112,10801,14,1108,,
93,0010,05/08/2020,S,163,118,134,121,147,165,253,327,394,372,397,458,548,499,540,538,475,450,354,326,244,140,208,185,7556,13,548,,
87,0031,05/08/2020,E,151,82,55,54,99,383,1140,1506,1431,1264,1200,1192,1219,1448,1315,1091,1285,1390,1280,1076,896,762,597,343,21259,08,1506,,
87,0031,05/08/2020,W,209,102,81,57,70,152,384,721,807,1029,1107,1237,1368,1457,1522,1554,1971,1670,1443,1202,1083,842,678,471,21217,17,1971,,
29,0037,05/08/2020,E,15,5,10,22,20,74,129,229,230,213,221,214,237,233,248,237,252,230,176,145,97,56,31,33,3357,17,252,,
29,0037,05/08/2020,W,26,9,13,9,26,39,97,168,145,133,178,236,275,277,259,290,321,335,241,188,161,119,59,34,3638,18,335,,
75,0038,05/08/2020,E,74,46,49,62,159,375,754,1083,1070,1024,1133,1229,1314,1269,1313,1322,1392,1229,1030,866,625,428,309,154,18309,17,1392,,
75,0038,05/08/2020,W,110,63,37,51,70,220,486,771,778,822,1011,1191,1355,1382,1463,1552,1541,1664,1380,1011,817,557,388,259,18979,18,1664,,
07,0039,05/08/2020,E,27,33,23,48,100,182,383,475,521,451,489,587,583,577,630,677,791,864,597,395,281,171,103,67,9055,18,864,,
07,0039,05/08/2020,W,41,31,13,48,105,420,631,595,411,432,549,527,608,627,569,617,662,651,514,375,286,196,116,76,9100,17,662,,
26,0043,05/08/2020,N,22,14,9,7,11,30,66,103,122,145,176,217,247,252,290,353,352,413,262,214,172,98,67,49,3691,18,413,,
26,0043,05/08/2020,S,16,8,9,16,30,79,282,354,290,207,256,246,245,215,218,233,238,205,171,134,108,63,69,37,3729,08,354,,
02,0044,05/08/2020,N,29,29,30,37,65,160,369,636,671,691,799,915,905,862,827,777,889,819,704,501,363,241,149,87,11555,12,915,,
02,0044,05/08/2020,S,31,24,31,19,54,129,227,331,402,455,526,609,621,624,675,682,718,726,542,365,302,180,116,80,8469,18,726,,
74,0047,05/08/2020,N,36,26,13,15,41,87,107,169,194,244,274,287,321,360,290,382,443,409,320,297,187,156,99,67,4824,17,443,,
74,0047,05/08/2020,S,14,21,24,31,61,147,223,224,247,238,290,328,331,352,378,336,370,340,308,249,189,136,78,61,4976,15,378,,
48,0048,05/08/2020,E,11,11,6,9,29,115,230,223,171,245,219,218,250,276,369,324,362,341,299,209,169,119,78,65,4348,15,369,,
