COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/17/2020,N,75,38,34,23,20,38,162,462,744,777,765,856,983,940,918,981,1044,1176,758,585,430,388,244,157,12598,18,1176,,
93,0010,06/17/2020,S,69,43,14,19,24,70,238,600,875,771,694,796,855,900,849,857,956,899,807,553,403,286,193,128,11899,17,956,,
87,0031,06/17/2020,E,380,193,145,113,185,568,1595,1929,2153,1995,1970,1808,1947,1848,1920,1733,1700,1787,1477,1292,1043,826,753,508,29868,09,2153,,
87,0031,06/17/2020,W,638,402,303,144,133,231,537,998,1374,1400,1516,1719,1844,2248,2348,2841,2551,2069,1788,1442,1115,947,877,849,30314,16,2841,,
29,0037,06/17/2020,E,12,10,11,19,36,97,175,291,263,261,268,210,274,253,237,212,251,256,163,127,94,53,51,20,3644,08,291,,
29,0037,06/17/2020,W,26,12,21,23,23,42,112,177,172,192,187,203,274,251,300,331,342,382,282,201,122,104,62,34,3875,18,382,,
75,0038,06/17/2020,E,63,47,60,80,192,525,968,1317,1236,1143,1232,1309,1173,1161,1286,1305,1383,1403,1216,790,619,396,287,145,19336,18,1403,,
75,0038,06/17/2020,W,120,70,50,57,107,276,665,922,998,964,1037,1146,1375,1372,1410,1543,1788,1681,1365,1112,964,620,406,257,20305,17,1788,,
07,0039,06/17/2020,E,46,26,35,56,115,204,398,498,485,454,454,464,484,528,563,589,767,915,598,551,230,145,90,56,8751,18,915,,
07,0039,06/17/2020,W,57,25,27,30,112,442,701,663,459,460,479,541,573,533,514,539,583,615,373,307,281,385,149,50,8898,07,701,,
26,0043,06/17/2020,N,20,15,7,8,10,57,79,127,104,159,157,207,226,246,250,355,397,533,262,199,167,99,50,41,3775,18,533,,
26,0043,06/17/2020,S,14,6,10,12,46,98,374,446,344,262,218,200,236,229,232,222,238,198,157,116,102,54,36,23,3873,08,446,,
02,0044,06/17/2020,N,46,26,44,46,66,186,457,725,745,752,791,822,829,831,754,764,746,724,516,369,270,217,123,82,10931,14,831,,
02,0044,06/17/2020,S,34,23,25,34,70,151,279,396,451,488,549,577,617,603,684,543,829,711,519,330,268,193,118,69,8561,17,829,,
74,0047,06/17/2020,N,39,21,14,32,29,110,149,192,207,206,268,293,308,301,270,344,374,369,335,221,170,127,80,57,4516,17,374,,
74,0047,06/17/2020,S,26,16,19,46,82,178,249,256,255,272,248,287,332,313,314,328,290,299,233,184,167,98,66,51,4609,13,332,,
48,0048,06/17/2020,E,12,6,9,15,40,138,232,238,204,140,158,187,188,193,178,221,197,247,178,113,108,65,35,25,3127,18,247,,
48,0048,06/17/2020,W,12,7,7,17,34,76,115,149,121,128,152,159,177,187,213,242,300,262,180,135,103,65,45,41,2927,17,300,,
53,0050,06/17/2020,N,48,31,28,35,55,100,195,281,308,367,495,468,478,404,421,414,407,400,287,191,150,125,103,89,5880,11,495,,
53,0050,06/17/2020,S,68,42,51,70,106,225,299,408,395,496,528,579,600,661,596,570,496,475,387,303,236,198,155,85,8029,14,661,,
60,0051,06/17/2020,N,7,9,9,12,18,28,58,69,87,139,156,165,167,150,154,203,225,212,136,102,95,47,29,15,2292,17,225,,
60,0051,06/17/2020,S,9,6,7,19,37,144,184,179,136,115,141,155,180,172,194,171,155,126,104,94,47,42,28,24,2469,15,194,,
50,0054,06/17/2020,N,27,9,18,21,27,57,93,138,169,147,155,198,172,207,208,259,309,372,232,171,116,89,52,43,3289,18,372,,
50,0054,06/17/2020,S,15,18,12,26,34,114,287,290,185,162,198,205,198,198,202,195,208,206,181,122,97,79,48,31,3311,08,290,,
49,0060,06/17/2020,E,4,1,3,5,14,17,57,75,103,131,139,134,139,125,197,137,205,193,150,93,63,38,26,14,2063,17,205,,
49,0060,06/17/2020,W,3,3,2,0,13,52,98,114,145,134,172,174,147,180,145,152,169,129,108,58,65,40,25,9,2137,14,180,,
72,0062,06/17/2020,E,68,57,32,33,60,155,615,949,1205,1221,1274,1408,1490,1457,1407,1397,1632,1615,1325,872,559,397,267,181,19676,17,1632,,
72,0062,06/17/2020,W,106,71,34,35,49,158,481,855,998,978,1042,1200,1293,1236,1285,1355,1486,1445,1178,1205,814,528,307,175,18314,17,1486,,
92,0065,06/17/2020,E,54,41,32,29,67,179,384,428,342,402,416,400,389,321,340,367,365,391,253,193,160,149,101,64,5867,08,428,,
92,0065,06/17/2020,W,47,28,28,38,54,158,275,282,295,282,303,301,321,338,319,447,547,511,387,260,248,172,119,74,5834,17,547,,
15,0066,06/17/2020,N,53,22,16,18,24,49,165,309,420,466,556,639,675,665,681,747,730,674,632,555,621,479,229,139,9564,16,747,,
