COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
"93","0010",4/3/2020,"N",32,3,14,5,10,37,120,330,495,476,534,575,677,659,597,656,655,627,444,383,260,156,83,64,7892,"13",677,,
"93","0010",4/3/2020,"S",27,15,11,18,10,42,155,379,518,465,516,536,618,636,620,636,583,558,428,358,264,151,92,54,7690,"14",636,,
"87","0031",4/3/2020,"E",66,30,35,29,87,333,880,1235,1155,982,897,896,885,916,935,893,879,859,728,641,459,377,271,145,14613,"08",1235,,
"87","0031",4/3/2020,"W",81,55,30,30,35,114,293,580,672,692,816,950,1072,1089,1280,1372,1390,1139,887,780,602,456,312,252,14979,"17",1390,,
"29","0037",4/3/2020,"E",10,8,13,12,27,59,119,213,196,169,177,179,168,196,192,196,184,197,131,105,55,30,23,16,2675,"08",213,,
"29","0037",4/3/2020,"W",10,3,7,8,22,45,96,134,159,141,152,183,204,228,220,241,238,260,197,111,80,58,33,32,2862,"18",260,,
"75","0038",4/3/2020,"E",29,32,29,40,130,337,684,931,878,799,857,948,1047,1003,1019,968,1042,939,799,597,439,271,167,89,14074,"13",1047,,
"75","0038",4/3/2020,"W",63,38,29,46,57,191,442,630,686,718,811,941,1084,1101,1083,1235,1243,1227,976,735,531,331,205,111,14514,"17",1243,,
"07","0039",4/3/2020,"E",20,20,22,45,79,151,344,404,368,372,405,385,433,414,460,445,574,599,441,231,161,69,53,40,6535,"18",599,,
"07","0039",4/3/2020,"W",21,15,10,36,92,350,538,494,327,365,392,379,393,413,444,453,474,488,316,218,177,98,81,40,6614,"07",538,,
"26","0043",4/3/2020,"N",14,15,7,6,21,25,63,96,96,144,175,210,231,269,253,313,360,292,204,156,125,71,36,30,3212,"17",360,,
"26","0043",4/3/2020,"S",19,8,5,11,37,77,289,310,255,200,195,224,204,222,225,210,213,177,145,101,61,47,43,15,3293,"08",310,,
"02","0044",4/3/2020,"N",30,13,24,29,59,137,309,478,542,494,574,604,602,610,595,637,614,551,435,321,215,109,73,50,8105,"16",637,,
"02","0044",4/3/2020,"S",33,17,31,36,36,118,209,262,302,301,359,448,419,447,435,507,484,487,327,252,161,98,51,45,5865,"16",507,,
"74","0047",4/3/2020,"N",21,30,21,22,46,87,100,147,133,179,205,292,255,268,249,271,294,289,217,167,112,71,46,42,3564,"17",294,,
"74","0047",4/3/2020,"S",20,11,25,30,59,117,198,186,167,204,178,214,222,285,226,257,249,230,184,139,102,50,59,39,3451,"14",285,,
"48","0048",4/3/2020,"E",12,10,12,11,34,113,213,217,181,161,148,175,160,168,186,201,215,207,150,130,81,47,43,13,2888,"08",217,,
"48","0048",4/3/2020,"W",15,14,6,3,27,41,98,99,100,87,119,120,174,160,154,191,233,197,139,101,70,38,22,14,2222,"17",233,,
"53","0050",4/3/2020,"N",40,23,24,32,43,64,119,190,181,193,216,230,216,251,253,263,248,216,157,114,82,56,42,42,3295,"16",263,,
"53","0050",4/3/2020,"S",41,26,40,45,67,131,229,257,184,212,201,216,262,227,269,239,237,273,199,141,95,89,58,31,3769,"18",273,,
"60","0051",4/3/2020,"N",5,6,4,8,10,24,30,46,59,66,73,98,99,93,120,119,183,121,97,62,54,25,21,22,1445,"17",183,,
"60","0051",4/3/2020,"S",7,9,10,9,26,87,118,111,91,72,89,77,98,84,92,90,84,91,77,44,35,25,9,12,1447,"07",118,,
"50","0054",4/3/2020,"N",21,13,8,13,18,38,76,96,112,126,168,162,168,181,195,265,277,269,201,136,92,38,28,32,2733,"17",277,,
"50","0054",4/3/2020,"S",16,9,11,19,37,84,237,237,148,129,153,157,161,135,171,171,166,176,143,97,67,47,28,14,2613,"07",237,,
"49","0060",4/3/2020,"E",0,2,1,2,11,6,30,51,53,54,67,78,89,83,102,105,97,103,82,50,32,11,6,8,1123,"16",105,,
"49","0060",4/3/2020,"W",7,2,2,2,4,27,67,101,65,75,68,78,84,82,96,91,95,86,78,43,35,23,8,9,1228,"08",101,,
"72","0062",4/3/2020,"E",50,29,20,18,25,89,369,652,748,722,797,936,981,902,930,942,976,954,759,565,357,195,128,92,12236,"13",981,,
"72","0062",4/3/2020,"W",49,22,17,24,27,97,267,546,605,687,730,917,1023,910,906,1011,994,858,712,597,432,237,152,104,11924,"13",1023,,
"92","0065",4/3/2020,"E",23,24,16,31,47,147,334,289,217,261,181,212,298,207,239,251,294,271,209,144,111,77,43,30,3956,"07",334,,
"92","0065",4/3/2020,"W",31,18,18,25,40,109,216,173,186,202,204,226,240,242,230,318,340,335,208,172,124,64,41,25,3787,"17",340,,
"15","0066",4/3/2020,"N",11,5,6,5,4,30,98,179,255,279,335,380,422,418,442,367,407,360,270,267,194,107,67,44,4952,"15",442,,
"15","0066",4/3/2020,"S",12,8,11,5,8,18,105,200,250,290,278,325,369,409,386,342,380,375,321,268,173,93,55,32,4713,"14",409,,
"04","0068",4/3/2020,"E",15,8,9,11,32,34,57,101,113,106,91,114,113,118,132,192,182,144,127,68,65,24,14,17,1887,"16",192,,
"04","0068",4/3/2020,"W",12,9,6,13,33,98,196,163,108,105,124,137,110,127,133,102,94,84,64,54,47,30,17,10,1876,"07",196,,
"14","0079",4/3/2020,"N",42,30,34,38,79,166,257,270,260,281,367,364,424,456,491,554,597,604,395,355,219,144,95,59,6581,"18",604,,
"14","0079",4/3/2020,"S",37,28,42,63,100,200,343,477,403,343,360,380,392,401,433,463,523,423,337,232,182,100,85,55,6402,"17",523,,
"10","0080",4/3/2020,"E",32,26,14,21,44,89,203,222,215,271,304,342,319,373,370,417,452,473,329,259,177,110,60,49,5171,"18",473,,
"10","0080",4/3/2020,"W",29,23,20,33,58,220,407,335,275,265,314,353,382,367,375,412,372,372,304,232,209,121,54,45,5577,"16",412,,
"15","0086",4/3/2020,"E",38,11,22,38,51,172,508,640,523,484,445,479,499,579,586,747,664,576,495,352,223,160,106,93,8491,"16",747,,
"15","0086",4/3/2020,"W",37,17,15,23,42,151,393,603,538,442,475,523,580,648,711,763,798,715,491,358,226,162,108,74,8893,"17",798,,
"93","0087",4/3/2020,"E",3,3,0,9,12,34,119,518,610,442,446,359,384,368,378,342,311,272,218,159,68,24,20,17,5116,"09",610,,
"93","0087",4/3/2020,"W",8,7,1,3,5,12,58,149,251,286,376,416,460,483,592,741,673,449,314,277,221,55,30,34,5901,"16",741,,
"03","0094",4/3/2020,"E",40,19,24,22,24,77,264,542,633,732,824,923,1056,991,1005,1167,1202,1135,684,513,362,219,140,93,12691,"17",1202,,
"03","0094",4/3/2020,"W",33,16,20,33,73,281,760,1074,890,891,975,1015,1066,1054,982,978,874,733,593,464,309,171,114,61,13460,"08",1074,,
"87","0096",4/3/2020,"N",96,72,55,77,158,324,582,692,575,535,535,563,645,651,738,799,777,767,616,498,437,356,262,180,10990,"16",799,,
"87","0096",4/3/2020,"S",75,45,36,49,93,246,446,495,456,476,506,547,629,595,722,621,686,813,562,448,375,278,190,143,9532,"18",813,,
"93","0101",4/3/2020,"E",99,42,45,94,192,521,1242,1814,1610,1458,1562,1619,1649,1670,1776,1734,1830,1676,1267,848,573,387,249,184,24141,"17",1830,,
"93","0101",4/3/2020,"W",109,55,59,87,156,379,945,1267,1374,1393,1459,1566,1745,1706,1813,1991,2236,2174,1539,1066,756,438,309,249,24871,"17",2236,,
"77","0102",4/3/2020,"N",49,39,37,50,58,149,342,559,631,717,833,1019,1193,1179,1149,1119,1332,1234,950,765,449,272,144,102,14371,"17",1332,,
"77","0102",4/3/2020,"S",55,43,24,59,82,213,597,776,823,815,862,1055,1165,1044,1067,1094,1103,1048,862,673,472,304,200,125,14561,"13",1165,,
"75","0104",4/3/2020,"E",33,17,22,32,61,226,557,453,413,452,478,536,633,631,640,714,728,725,591,442,273,189,136,68,9050,"17",728,,
"75","0104",4/3/2020,"W",31,17,23,31,70,257,433,467,441,460,456,545,603,583,583,670,703,697,547,394,321,191,111,57,8691,"17",703,,
"76","0105",4/3/2020,"N",23,18,11,41,93,286,566,657,547,550,537,530,571,573,523,514,503,457,392,265,182,89,84,47,8059,"08",657,,
"76","0105",4/3/2020,"S",43,23,18,21,31,80,212,227,258,348,442,543,648,574,662,695,806,852,638,439,302,168,112,77,8219,"18",852,,
"87","0108",4/3/2020,"E",79,35,33,43,101,420,1477,2000,1866,1337,1182,1230,1221,1255,1328,1098,1147,1141,1048,775,552,387,309,152,20216,"08",2000,,
"87","0108",4/3/2020,"W",104,40,38,45,57,209,541,997,1056,1018,1097,1257,1401,1393,1675,2037,2057,1533,1053,907,692,468,322,289,20286,"17",2057,,
"32","0112",4/3/2020,"N",312,218,244,200,215,262,373,535,678,829,963,999,1033,948,963,923,925,759,649,562,486,379,346,312,14113,"13",1033,,
"32","0112",4/3/2020,"S",263,251,250,293,289,296,364,418,439,501,515,531,599,589,673,677,674,628,504,541,465,372,284,222,10638,"16",677,,
"70","0113",4/3/2020,"E",49,32,28,41,75,168,461,825,923,987,1008,1101,1181,1107,1063,1150,1198,1005,721,531,397,198,164,83,14496,"17",1198,,
"70","0113",4/3/2020,"W",54,37,26,30,63,153,463,746,809,898,1055,1232,1321,1247,1260,1385,1385,1270,850,631,518,295,199,117,16044,"16",1385,,
"70","0114",4/3/2020,"N",23,22,15,17,44,109,343,508,426,353,406,435,431,442,448,615,494,411,252,184,124,72,50,46,6270,"16",615,,
"70","0114",4/3/2020,"S",26,10,13,26,42,144,417,431,337,333,378,393,458,421,444,520,537,511,274,202,124,74,47,39,6201,"17",537,,
"34","0116",4/3/2020,"N",28,10,13,17,26,73,112,146,218,239,368,412,430,425,417,437,457,495,358,246,201,115,75,49,5367,"18",495,,
"34","0116",4/3/2020,"S",16,23,12,30,41,73,172,281,274,313,346,368,411,390,367,380,345,334,273,181,129,62,40,27,4888,"13",411,,
"53","0117",4/3/2020,"E",23,8,6,26,26,95,208,335,367,430,536,616,580,507,516,512,504,414,337,263,155,90,54,54,6662,"12",616,,
"53","0117",4/3/2020,"W",17,9,9,11,23,82,225,364,392,428,579,597,592,543,563,533,508,422,381,290,153,76,69,39,6905,"12",597,,
"36","0118",4/3/2020,"N",82,74,76,85,130,257,444,561,592,661,700,831,851,836,827,910,895,880,715,447,352,236,179,139,11760,"16",910,,
"36","0118",4/3/2020,"S",104,86,82,93,159,300,566,720,638,611,659,682,699,711,715,800,758,713,583,446,285,218,199,125,10952,"16",800,,
"57","0122",4/3/2020,"E",21,12,23,29,60,137,231,424,343,354,394,385,398,420,408,448,429,414,300,222,135,102,71,48,5808,"16",448,,
"57","0122",4/3/2020,"W",29,13,14,21,34,120,231,228,230,287,342,393,424,484,470,514,467,498,358,268,143,118,76,59,5821,"16",514,,
"75","0130",4/3/2020,"E",209,157,178,263,410,1213,2372,2409,1983,1773,1710,1850,1986,2004,2136,2390,2124,2049,1658,1256,960,696,567,365,32718,"08",2409,,
"75","0130",4/3/2020,"W",242,170,174,224,411,839,1987,2139,1859,1603,1686,1780,2127,2075,2329,2666,2679,2421,1943,1482,1122,869,728,399,33954,"17",2679,,
"79","0133",4/3/2020,"N",123,138,90,120,158,323,686,1012,975,850,887,897,897,920,871,952,993,918,713,533,431,282,260,193,14222,"08",1012,,
"79","0133",4/3/2020,"S",145,102,141,128,142,309,533,665,624,635,678,733,780,815,798,938,1021,923,677,547,383,327,211,169,12424,"17",1021,,
"70","0134",4/3/2020,"N",157,101,79,105,153,347,746,765,739,716,757,854,793,800,891,860,955,891,714,537,476,326,243,198,13203,"17",955,,
"70","0134",4/3/2020,"S",176,132,136,138,191,276,493,639,575,605,583,614,648,749,761,878,967,902,716,526,428,264,215,191,11803,"17",967,,
"87","0137",4/3/2020,"E",383,212,244,346,591,1736,3223,3346,3137,2835,2731,2884,3110,3165,3533,3865,3629,3407,2509,1973,1675,1247,948,705,51434,"16",3865,,
"87","0137",4/3/2020,"W",337,229,208,338,778,1872,3031,2983,2814,2532,2755,2929,3184,3403,3663,3779,3618,3646,2693,2122,1738,1296,848,567,51363,"16",3779,,
"88","0139",4/3/2020,"E",27,25,26,22,36,89,118,114,137,124,124,145,137,125,165,177,154,138,121,93,63,54,33,33,2280,"16",177,,
"88","0139",4/3/2020,"W",21,10,21,18,32,69,138,133,137,119,148,138,178,171,198,140,176,180,125,96,66,42,29,28,2413,"15",198,,
"93","0140",4/3/2020,"E",18,6,12,17,22,139,261,238,156,132,148,117,142,154,160,177,167,167,138,67,63,32,25,15,2573,"07",261,,
"93","0140",4/3/2020,"W",25,13,18,30,40,85,193,169,163,133,155,172,159,161,169,218,250,222,145,83,49,34,18,16,2720,"17",250,,
"03","0143",4/3/2020,"N",31,11,40,38,100,364,507,295,315,261,295,338,361,395,400,483,568,581,394,309,195,144,83,60,6568,"18",581,,
"03","0143",4/3/2020,"S",16,11,11,29,99,179,460,531,382,316,327,313,381,398,400,522,546,482,375,247,210,141,51,53,6480,"17",546,,
"94","0144",4/3/2020,"E",5,0,1,3,6,25,74,69,80,75,67,83,75,99,106,95,102,127,62,55,33,30,9,6,1287,"18",127,,
"94","0144",4/3/2020,"W",0,1,2,4,9,38,123,118,87,83,88,73,103,76,84,98,119,92,78,30,23,13,9,9,1360,"07",123,,
"04","0145",4/3/2020,"N",28,19,22,21,41,101,147,176,177,207,216,253,241,239,254,282,293,225,184,111,113,63,50,31,3494,"17",293,,
"04","0145",4/3/2020,"S",21,33,51,41,70,152,196,240,208,200,202,201,214,231,221,234,224,231,156,92,86,52,38,43,3437,"08",240,,
"33","0149",4/3/2020,"N",5,4,7,12,25,41,70,102,82,106,101,122,119,123,97,130,139,131,89,62,40,20,21,11,1659,"17",139,,
"33","0149",4/3/2020,"S",10,7,6,15,14,36,64,93,73,85,103,119,116,119,138,132,146,138,120,86,71,30,14,20,1755,"17",146,,
"55","0151",4/3/2020,"E",39,26,27,18,24,58,173,458,408,426,437,609,668,638,593,656,704,711,559,455,320,197,129,80,8413,"18",711,,
"55","0151",4/3/2020,"W",25,21,16,14,39,59,236,442,416,349,380,486,511,496,517,512,539,559,442,345,276,192,148,80,7100,"18",559,,
"61","0152",4/3/2020,"E",67,70,67,92,115,133,224,257,307,298,359,325,350,363,403,380,359,341,248,171,151,105,114,79,5378,"15",403,,
"61","0152",4/3/2020,"W",8,11,9,7,13,28,37,55,61,54,61,87,73,97,93,104,101,92,81,41,37,32,22,14,1218,"16",104,,
"75","0154",4/3/2020,"N",117,108,66,66,106,281,524,781,643,601,670,801,1003,939,1032,1125,1095,963,806,746,576,441,392,180,14062,"16",1125,,
"75","0154",4/3/2020,"S",60,64,97,196,240,488,861,937,828,675,719,833,962,950,994,1038,1138,1071,846,753,567,387,300,120,15124,"17",1138,,
