COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,04/02/2020,N,26,16,11,1,11,41,123,370,469,447,525,570,702,635,609,663,653,615,460,367,256,149,86,60,7865,13,702,,
93,0010,04/02/2020,S,24,22,4,9,12,28,175,399,513,489,544,552,643,607,597,662,625,521,413,328,245,141,75,46,7674,16,662,,
87,0031,04/02/2020,E,64,37,33,44,89,339,988,1291,1132,930,844,853,843,863,951,783,845,853,712,583,437,305,242,139,14200,08,1291,,
87,0031,04/02/2020,W,98,58,27,46,48,134,316,546,675,663,793,905,995,1060,1163,1439,1443,1109,893,686,504,420,321,207,14549,17,1443,,
29,0037,04/02/2020,E,10,5,11,10,34,73,112,220,196,171,165,183,203,174,193,169,220,216,133,98,53,34,36,17,2736,08,220,,
29,0037,04/02/2020,W,10,8,11,8,25,41,108,144,126,142,131,199,229,240,229,268,234,288,191,130,103,47,35,32,2979,18,288,,
75,0038,04/02/2020,E,40,30,29,62,124,375,777,927,874,818,849,967,1008,926,965,1066,1070,1003,721,578,429,259,183,96,14176,17,1070,,
75,0038,04/02/2020,W,57,33,31,51,70,208,457,685,673,692,771,913,1046,1054,1045,1216,1298,1329,876,701,494,321,183,133,14337,18,1329,,
07,0039,04/02/2020,E,28,31,25,46,85,181,429,452,420,420,439,473,474,476,444,576,710,696,442,268,161,107,57,37,7477,17,710,,
07,0039,04/02/2020,W,34,16,18,30,97,401,580,574,408,359,413,490,469,458,461,444,530,598,376,232,211,103,93,36,7431,18,598,,
26,0043,04/02/2020,N,19,6,6,7,14,32,58,101,113,138,141,181,223,207,232,306,383,328,183,139,109,58,35,33,3052,17,383,,
26,0043,04/02/2020,S,8,9,17,18,36,84,323,342,229,188,188,199,201,182,190,177,202,155,115,102,73,32,30,17,3117,08,342,,
02,0044,04/02/2020,N,46,12,26,33,67,141,369,545,607,593,638,699,671,644,629,684,619,548,439,304,213,140,64,50,8781,12,699,,
02,0044,04/02/2020,S,32,21,19,44,59,149,231,313,307,402,404,433,468,491,545,535,518,546,374,264,184,94,61,45,6539,18,546,,
74,0047,04/02/2020,N,17,20,23,28,36,110,123,171,154,204,214,220,244,241,260,272,306,269,237,189,137,94,59,39,3667,17,306,,
74,0047,04/02/2020,S,14,17,20,34,73,150,212,187,190,183,199,228,266,249,268,289,295,256,205,149,129,74,74,42,3803,17,295,,
48,0048,04/02/2020,E,9,13,9,16,38,135,260,225,159,172,158,176,182,173,199,216,261,193,193,127,77,50,36,32,3109,17,261,,
48,0048,04/02/2020,W,9,8,4,9,28,44,95,105,98,93,104,125,171,163,171,207,249,247,164,95,55,40,26,26,2336,17,249,,
53,0050,04/02/2020,N,30,27,26,30,39,74,143,190,182,224,290,274,281,275,274,303,303,288,220,177,121,82,48,57,3958,16,303,,
53,0050,04/02/2020,S,42,40,32,39,75,142,282,285,265,245,316,279,292,309,272,266,308,339,222,176,129,107,75,32,4569,18,339,,
60,0051,04/02/2020,N,6,4,6,10,11,28,45,52,62,65,74,107,99,95,138,151,203,181,95,55,45,18,23,22,1595,17,203,,
60,0051,04/02/2020,S,8,12,6,9,32,108,160,150,95,96,98,93,86,85,102,125,88,82,76,47,38,29,13,8,1646,07,160,,
50,0054,04/02/2020,N,10,11,11,13,19,33,79,93,127,142,130,158,193,182,198,256,282,319,227,163,109,44,32,29,2860,18,319,,
50,0054,04/02/2020,S,13,10,8,19,33,90,261,262,164,135,154,169,160,170,176,177,174,186,156,129,82,40,28,12,2808,08,262,,
49,0060,04/02/2020,E,1,2,3,3,13,13,33,63,78,63,73,79,105,115,86,108,96,106,74,48,23,15,6,10,1216,14,115,,
49,0060,04/02/2020,W,4,3,2,2,9,26,53,77,84,80,83,107,69,104,96,101,86,100,71,60,35,17,11,7,1287,12,107,,
72,0062,04/02/2020,E,65,32,21,21,38,102,386,693,832,819,809,957,1049,1071,988,1007,1072,1077,823,611,394,219,159,101,13346,18,1077,,
72,0062,04/02/2020,W,59,34,21,27,31,112,326,573,647,686,714,842,1056,941,1008,1046,1132,1017,853,634,471,237,141,102,12710,17,1132,,
92,0065,04/02/2020,E,27,18,28,39,44,169,339,298,246,223,204,229,264,236,232,255,290,239,195,130,99,68,42,44,3958,07,339,,
92,0065,04/02/2020,W,37,19,16,25,43,136,233,184,179,209,194,205,265,228,241,307,383,335,237,149,127,85,52,24,3913,17,383,,
15,0066,04/02/2020,N,15,9,3,3,3,8,73,217,249,308,363,356,399,409,444,445,452,356,287,225,185,90,60,27,4986,17,452,,
15,0066,04/02/2020,S,15,10,6,6,4,24,114,193,239,277,309,358,394,379,403,398,351,370,308,252,149,62,39,26,4686,15,403,,
04,0068,04/02/2020,E,15,8,18,20,19,42,101,127,127,130,125,133,145,157,147,183,197,226,158,71,58,46,18,15,2286,18,226,,
04,0068,04/02/2020,W,7,13,10,18,49,113,236,206,120,128,142,137,143,141,152,143,156,136,90,60,54,45,34,10,2343,07,236,,
14,0079,04/02/2020,N,47,48,38,48,99,197,292,292,322,290,380,452,432,490,503,538,600,671,424,297,255,153,99,59,7026,18,671,,
14,0079,04/02/2020,S,39,35,31,65,102,222,414,481,450,391,392,421,444,419,400,448,483,435,375,273,168,135,93,68,6784,17,483,,
10,0080,04/02/2020,E,25,13,18,23,57,108,229,247,208,267,309,308,317,362,369,429,476,453,326,243,188,116,56,43,5190,17,476,,
10,0080,04/02/2020,W,34,24,19,36,72,237,425,357,305,272,312,293,348,361,368,399,386,401,254,239,192,115,57,44,5550,07,425,,
15,0086,04/02/2020,E,52,41,21,40,43,175,566,638,597,529,462,510,594,570,616,712,657,697,536,370,270,142,111,78,9027,16,712,,
15,0086,04/02/2020,W,43,27,22,31,41,157,422,653,592,476,493,563,589,625,684,783,865,770,516,354,232,127,114,67,9246,17,865,,
93,0087,04/02/2020,E,3,0,1,9,13,45,143,465,607,485,424,400,424,382,385,306,302,287,235,178,78,36,23,10,5241,09,607,,
93,0087,04/02/2020,W,10,0,2,3,5,23,58,152,223,329,391,427,475,490,597,703,724,478,350,279,236,76,35,24,6090,17,724,,
03,0094,04/02/2020,E,51,26,14,20,32,84,283,612,705,834,1096,1079,1128,1184,1271,1373,1294,1219,781,578,435,250,161,92,14602,16,1373,,
03,0094,04/02/2020,W,39,29,16,40,100,286,850,1257,1069,1059,1111,1172,1239,1226,1189,1185,899,836,630,506,352,174,127,58,15449,08,1257,,
87,0096,04/02/2020,N,100,73,64,86,192,365,629,755,581,493,518,580,617,619,718,798,777,821,621,455,405,314,208,169,10958,18,821,,
87,0096,04/02/2020,S,70,48,47,49,101,228,500,529,580,567,581,651,604,600,646,782,851,781,555,408,338,252,188,145,10101,17,851,,
93,0101,04/02/2020,E,105,61,39,92,173,556,1340,1974,1726,1563,1734,1708,1823,1801,1763,1812,1936,1811,1338,946,615,411,265,194,25786,08,1974,,
93,0101,04/02/2020,W,158,73,75,77,157,379,996,1445,1496,1452,1492,1692,1749,1825,1819,2023,2352,2373,1639,1011,797,415,317,246,26058,18,2373,,
77,0102,04/02/2020,N,77,44,36,42,63,154,369,625,595,717,793,974,1161,1166,1138,1155,1186,1241,1041,830,591,343,189,136,14666,18,1241,,
77,0102,04/02/2020,S,69,55,24,56,78,255,632,826,831,783,918,955,1140,1120,1103,1108,1081,1101,923,724,462,341,186,112,14883,13,1140,,
75,0104,04/02/2020,E,40,31,12,35,65,284,578,516,445,438,435,535,603,582,641,757,823,801,595,406,287,184,164,72,9329,17,823,,
75,0104,04/02/2020,W,40,22,27,28,73,308,461,500,465,432,471,513,583,545,557,688,820,771,583,406,315,187,141,70,9006,17,820,,
76,0105,04/02/2020,N,23,21,21,42,103,346,653,753,605,573,563,558,599,627,526,523,538,452,359,267,198,130,74,47,8601,08,753,,
76,0105,04/02/2020,S,32,19,35,21,38,103,193,268,322,446,471,540,543,601,604,750,808,965,621,469,316,183,129,75,8552,18,965,,
87,0108,04/02/2020,E,85,53,43,45,103,481,1604,1954,1942,1428,1173,1153,1227,1225,1351,1176,1173,1133,1090,714,554,391,317,147,20562,08,1954,,
87,0108,04/02/2020,W,108,62,25,36,64,180,575,970,1079,1018,1077,1195,1314,1472,1611,2109,2175,1634,1071,879,684,413,294,316,20361,17,2175,,
32,0112,04/02/2020,N,299,230,229,208,253,330,445,633,799,879,1029,1101,1191,1124,1146,1182,1014,965,809,672,592,460,376,341,16307,13,1191,,
32,0112,04/02/2020,S,270,260,255,313,312,363,381,452,489,621,649,637,657,711,842,915,803,824,687,687,544,465,385,335,12857,16,915,,
70,0113,04/02/2020,E,72,46,24,46,79,162,503,888,1087,1047,1114,1261,1302,1142,1176,1270,1276,1135,803,618,447,272,148,89,16007,13,1302,,
70,0113,04/02/2020,W,71,54,35,37,64,167,482,831,890,972,1201,1304,1463,1398,1348,1500,1563,1489,966,749,606,295,204,146,17835,17,1563,,
70,0114,04/02/2020,N,22,18,16,17,60,139,398,572,481,406,407,422,464,460,503,509,654,540,306,223,145,92,48,49,6951,17,654,,
70,0114,04/02/2020,S,24,10,12,17,49,154,425,426,412,357,395,457,455,475,476,586,585,699,341,236,125,78,77,39,6910,18,699,,
34,0116,04/02/2020,N,26,13,8,20,25,58,128,154,229,275,369,378,437,455,427,469,481,443,386,259,188,88,67,39,5422,17,481,,
34,0116,04/02/2020,S,15,15,21,34,42,89,189,320,305,345,348,404,417,382,383,381,377,312,265,206,122,73,56,39,5140,13,417,,
53,0117,04/02/2020,E,21,15,7,9,39,97,226,373,398,477,557,617,605,557,532,558,556,506,338,270,174,90,54,56,7132,12,617,,
53,0117,04/02/2020,W,20,16,4,21,38,89,252,375,496,448,505,579,646,566,552,608,601,484,320,290,168,77,73,42,7270,13,646,,
36,0118,04/02/2020,N,116,90,79,88,134,265,498,592,602,661,787,752,797,824,820,940,1000,1044,757,490,378,284,198,165,12361,18,1044,,
36,0118,04/02/2020,S,101,68,92,110,187,354,619,760,654,590,655,690,686,716,765,722,764,768,586,469,331,233,186,124,11230,18,768,,
57,0122,04/02/2020,E,32,21,22,21,74,203,299,456,407,399,428,446,441,491,444,497,511,457,305,223,130,88,85,43,6523,17,511,,
57,0122,04/02/2020,W,39,15,18,28,39,133,279,291,317,337,393,444,454,468,480,547,571,550,370,268,161,108,83,46,6439,17,571,,
75,0130,04/02/2020,E,230,173,168,241,463,1396,2674,2552,2176,1887,1935,1885,2078,2208,2149,2463,2272,2195,1719,1197,955,755,624,395,34790,07,2674,,
75,0130,04/02/2020,W,252,204,200,235,389,972,2079,2136,1953,1713,1678,1842,2064,2190,2289,2758,2963,2806,2087,1497,1185,933,707,420,35552,17,2963,,
79,0133,04/02/2020,N,161,116,113,119,173,358,780,1120,1078,997,1042,1054,1070,1101,1029,1083,1087,1057,807,573,467,362,268,178,16193,08,1120,,
79,0133,04/02/2020,S,190,144,151,133,169,373,540,705,730,714,773,821,871,923,941,1089,1150,1212,855,681,494,357,247,232,14495,18,1212,,
