COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,07/02/2020,N,59,35,16,19,20,47,168,474,745,766,785,816,1080,1009,1003,997,1049,990,781,658,522,386,249,186,12860,13,1080,,
93,0010,07/02/2020,S,70,23,23,23,36,80,247,563,845,813,782,855,947,981,909,935,893,845,756,565,472,321,237,134,12355,14,981,,
87,0031,07/02/2020,E,379,205,134,101,167,504,1420,1977,2180,1968,1986,1905,1877,2050,2090,2065,1968,1937,1828,1508,1362,1142,946,670,32369,09,2180,,
87,0031,07/02/2020,W,646,320,177,122,105,189,519,979,1304,1286,1212,1199,1177,1322,2052,2443,2462,2202,2126,1993,1556,1380,1153,1116,29040,17,2462,,
29,0037,07/02/2020,E,26,9,10,23,34,92,161,274,266,274,255,259,231,267,252,253,249,255,186,119,97,67,46,38,3743,08,274,,
29,0037,07/02/2020,W,22,18,14,21,24,42,109,185,179,153,214,267,260,281,317,330,362,342,287,173,166,104,82,61,4013,17,362,,
75,0038,07/02/2020,E,93,70,62,68,166,421,883,1308,1189,1248,1182,1355,1384,1357,1363,1347,1366,1419,1104,953,665,515,313,216,20047,18,1419,,
75,0038,07/02/2020,W,145,75,55,75,105,252,587,847,884,954,1022,1175,1368,1385,1476,1688,1748,1721,1463,1063,915,666,411,300,20380,17,1748,,
07,0039,07/02/2020,E,35,26,39,71,99,198,381,447,463,447,477,500,553,535,564,666,745,826,634,401,301,196,123,64,8791,18,826,,
07,0039,07/02/2020,W,31,29,24,38,107,402,673,601,494,435,507,551,591,565,570,627,607,690,498,367,312,191,116,63,9089,18,690,,
26,0043,07/02/2020,N,25,20,12,16,11,51,76,132,152,169,170,199,235,251,284,315,368,444,293,225,178,95,71,43,3835,18,444,,
26,0043,07/02/2020,S,20,12,17,18,41,78,322,450,338,286,239,226,221,215,220,216,227,212,188,150,97,67,55,36,3951,08,450,,
02,0044,07/02/2020,N,48,38,35,50,89,179,432,744,820,819,903,840,952,924,907,872,886,896,747,552,386,263,185,83,12650,13,952,,
02,0044,07/02/2020,S,41,30,36,45,50,143,254,422,541,569,567,1140,1213,874,1125,1102,811,788,670,657,606,340,145,134,12303,13,1213,,
74,0047,07/02/2020,N,46,25,20,34,57,98,138,213,206,289,299,300,296,313,372,357,387,378,382,255,188,152,123,77,5005,17,387,,
74,0047,07/02/2020,S,31,24,22,51,90,185,243,255,272,273,287,358,382,390,383,374,369,344,317,269,212,135,110,86,5462,14,390,,
48,0048,07/02/2020,E,9,5,6,11,34,114,218,196,191,175,187,189,194,198,197,194,235,219,175,127,112,81,35,35,3137,17,235,,
48,0048,07/02/2020,W,11,11,13,8,25,52,121,114,137,141,162,162,191,176,200,235,264,242,211,157,118,92,43,39,2925,17,264,,
53,0050,07/02/2020,N,52,37,37,37,53,108,213,288,367,410,476,609,538,564,510,462,442,368,348,242,203,153,123,134,6774,12,609,,
53,0050,07/02/2020,S,99,91,73,87,114,189,309,369,481,584,674,690,750,880,845,839,831,784,716,587,574,425,352,244,11587,14,880,,
60,0051,07/02/2020,N,21,3,10,4,15,38,51,72,123,200,190,245,185,193,192,208,213,164,128,91,94,64,41,22,2567,12,245,,
60,0051,07/02/2020,S,20,10,8,13,35,109,143,171,156,158,149,181,225,256,281,268,267,231,202,156,139,101,77,41,3397,15,281,,
50,0054,07/02/2020,N,25,13,14,20,35,49,82,143,155,151,207,204,246,228,249,290,329,323,248,216,161,112,64,51,3615,17,329,,
50,0054,07/02/2020,S,17,11,12,33,35,91,293,268,192,170,213,222,195,223,221,213,207,231,200,151,145,113,63,41,3560,07,293,,
49,0060,07/02/2020,E,5,3,1,4,10,20,56,84,98,118,143,139,176,125,130,181,152,158,124,90,48,46,25,14,1950,16,181,,
49,0060,07/02/2020,W,6,8,3,6,12,29,77,98,107,119,128,155,156,186,199,196,180,173,172,141,115,76,39,31,2412,15,199,,
72,0062,07/02/2020,E,94,56,36,24,48,156,554,947,1152,1289,1347,1409,1445,1473,1408,1389,1478,1416,1277,995,648,402,298,161,19502,17,1478,,
72,0062,07/02/2020,W,102,48,43,28,43,144,440,814,934,967,1195,1347,1409,1455,1367,1461,1488,1521,1171,1114,866,531,360,213,19061,18,1521,,
92,0065,07/02/2020,E,45,31,31,44,77,194,381,381,361,341,364,369,359,339,337,383,361,375,308,246,204,145,109,71,5856,16,383,,
92,0065,07/02/2020,W,65,34,17,34,66,152,238,270,276,293,284,294,354,324,400,426,538,486,394,300,229,169,135,79,5857,17,538,,
15,0066,07/02/2020,N,53,21,11,7,22,66,155,332,412,511,554,567,617,638,641,760,710,709,564,500,530,458,257,112,9207,16,760,,
15,0066,07/02/2020,S,38,27,22,15,19,45,157,304,415,467,635,634,639,617,634,654,616,681,676,601,419,353,209,115,8992,18,681,,
04,0068,07/02/2020,E,11,8,9,18,29,41,71,125,108,126,107,144,145,141,154,174,211,211,178,85,78,56,45,19,2294,17,211,,
04,0068,07/02/2020,W,12,9,4,12,34,128,262,159,112,126,117,154,131,144,162,159,134,134,96,114,94,60,40,21,2418,07,262,,
28,0073,07/02/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,199,202,231,264,233,239,189,148,113,78,71,37,2004,16,264,,
28,0073,07/02/2020,S,0,0,0,0,0,0,0,0,0,0,0,0,201,202,235,248,239,256,179,163,122,84,58,40,2027,18,256,,
14,0079,07/02/2020,N,50,41,56,71,102,213,330,357,319,359,433,467,525,532,589,594,708,754,566,418,317,253,150,110,8314,18,754,,
14,0079,07/02/2020,S,46,33,36,75,122,220,415,509,478,435,416,456,449,486,504,622,541,520,443,330,236,210,123,82,7787,16,622,,
10,0080,07/02/2020,E,47,31,35,32,52,150,271,281,256,317,337,328,397,409,433,476,567,583,447,318,204,161,110,75,6317,18,583,,
10,0080,07/02/2020,W,47,25,23,27,97,257,456,401,309,331,338,377,410,435,403,454,428,430,355,270,222,158,118,67,6438,07,456,,
15,0086,07/02/2020,E,84,35,37,44,54,266,609,785,737,638,692,747,812,781,910,1177,1262,1068,764,550,414,366,278,170,13280,17,1262,,
15,0086,07/02/2020,W,64,38,37,43,57,209,500,749,857,759,689,749,864,898,1012,1071,1076,1159,799,583,445,291,283,162,13394,18,1159,,
93,0087,07/02/2020,E,9,4,5,11,18,63,216,555,777,669,542,512,478,526,457,471,416,382,286,244,134,80,67,28,6950,09,777,,
93,0087,07/02/2020,W,24,10,5,6,10,18,86,187,293,389,462,522,602,631,697,903,846,615,472,360,299,252,189,120,7998,16,903,,
03,0094,07/02/2020,E,76,58,40,30,23,116,359,643,908,972,1108,1339,1376,1368,1514,1663,1779,1632,1052,925,720,620,383,238,18942,17,1779,,
03,0094,07/02/2020,W,53,45,34,45,115,348,985,1508,1380,1410,1439,1469,1561,1467,1451,1337,1169,1171,950,730,527,380,245,124,19943,13,1561,,
87,0096,07/02/2020,N,165,92,92,88,201,391,689,862,828,690,726,727,793,748,863,1040,1102,1172,1008,687,487,441,349,271,14512,18,1172,,
87,0096,07/02/2020,S,113,106,68,64,123,247,588,696,615,612,655,663,464,635,759,709,908,1060,712,519,410,378,280,248,11632,18,1060,,
93,0101,07/02/2020,E,158,99,88,107,229,619,1611,2359,2282,2189,2189,2284,2447,2510,2455,2482,2412,2297,1773,1525,1128,742,494,319,34798,14,2510,,
93,0101,07/02/2020,W,230,127,105,84,165,376,1217,1500,1686,1867,2103,2211,2444,2493,2486,2742,3005,3075,2451,1842,1379,925,639,413,35565,18,3075,,
77,0102,07/02/2020,N,94,64,58,50,75,197,402,651,697,815,938,1177,1282,1300,1305,1343,1383,1412,1287,954,831,505,328,247,17395,18,1412,,
77,0102,07/02/2020,S,90,58,64,65,126,314,703,916,935,987,1035,1138,1331,1328,1277,1147,1251,1259,975,832,684,488,351,252,17606,13,1331,,
75,0104,07/02/2020,E,67,69,42,56,80,308,611,612,639,699,738,810,809,876,907,1051,952,1045,847,699,550,445,269,163,13344,16,1051,,
75,0104,07/02/2020,W,91,62,33,52,106,286,566,634,670,573,691,702,747,820,797,925,952,867,733,594,474,390,282,172,12219,17,952,,
76,0105,07/02/2020,N,45,28,29,66,129,372,724,795,754,746,728,689,643,654,627,604,571,530,397,321,229,196,94,83,10054,08,795,,
76,0105,07/02/2020,S,69,36,31,34,38,85,237,321,379,500,555,635,718,710,820,886,1001,1034,726,491,424,292,200,162,10384,18,1034,,
87,0108,07/02/2020,E,404,210,123,118,184,735,2236,3276,3503,2735,2626,2410,2288,2353,2697,2489,2485,2457,2507,1845,1269,1154,1176,808,42088,09,3503,,
87,0108,07/02/2020,W,515,278,174,115,140,306,829,1723,2061,2204,2489,2697,3028,3124,3216,3686,3683,3368,2766,2351,1684,1275,1115,1195,44022,16,3686,,
32,0112,07/02/2020,N,470,393,349,360,356,520,702,1103,1398,1829,2163,2141,2102,2145,1965,1879,1933,1939,1697,1414,1308,1079,888,736,30869,11,2163,,
32,0112,07/02/2020,S,396,370,423,463,496,561,666,797,1080,1347,1596,1692,1762,1874,2017,1811,1784,1819,1632,1378,1470,1308,1046,738,28526,15,2017,,
70,0113,07/02/2020,E,100,58,44,48,105,192,551,1035,1395,1411,1567,1662,1654,1690,1720,1681,1628,1512,1173,829,672,477,334,158,21696,15,1720,,
70,0113,07/02/2020,W,122,83,59,55,95,230,625,1132,1195,1318,1499,1598,1732,1949,1881,1864,1714,1815,1335,1012,856,641,393,280,23483,14,1949,,
70,0114,07/02/2020,N,32,23,25,27,53,152,428,609,553,546,551,610,579,603,588,672,619,514,345,244,206,158,102,51,8290,16,672,,
70,0114,07/02/2020,S,40,17,8,22,65,222,399,487,467,444,488,529,636,570,635,724,639,690,438,292,212,163,109,58,8354,16,724,,
34,0116,07/02/2020,N,28,26,12,18,30,78,118,195,285,383,460,570,523,605,647,686,659,657,553,466,379,241,134,102,7855,16,686,,
34,0116,07/02/2020,S,27,20,17,36,44,102,210,348,424,453,440,515,541,566,535,533,525,470,434,307,180,173,107,73,7080,14,566,,
53,0117,07/02/2020,E,38,21,13,26,36,114,221,431,459,560,624,735,722,690,667,696,682,583,479,356,311,226,122,107,8919,12,735,,
53,0117,07/02/2020,W,31,23,16,18,49,103,266,480,481,565,618,737,741,753,661,691,708,581,464,386,303,197,117,67,9056,14,753,,
