COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,4/7/2020,N,30,7,7,8,12,34,122,366,457,475,502,579,601,628,627,626,652,584,460,331,246,137,91,60,7642,17,652,,
93,0010,4/7/2020,S,25,10,4,14,5,47,170,378,482,477,516,521,610,641,586,606,545,571,435,361,216,114,89,51,7474,14,641,,
87,0031,4/7/2020,E,58,23,36,33,94,361,1009,1258,1205,927,856,821,780,852,855,780,731,956,684,575,454,347,261,129,14085,08,1258,,
87,0031,4/7/2020,W,81,57,30,17,48,124,305,598,625,709,758,832,959,1018,1230,1296,1359,1064,937,640,555,428,268,240,14178,17,1359,,
29,0037,4/7/2020,E,9,6,17,9,42,74,125,184,177,150,157,152,155,187,157,196,195,160,96,68,51,29,28,13,2437,16,196,,
29,0037,4/7/2020,W,13,5,7,13,24,45,105,143,140,129,147,152,173,189,187,205,224,238,162,106,75,42,24,27,2575,18,238,,
75,0038,4/7/2020,E,30,31,41,58,119,383,763,954,877,770,851,960,736,565,918,1002,991,929,710,577,393,249,166,84,13157,16,1002,,
75,0038,4/7/2020,W,60,43,37,46,65,208,485,682,703,670,738,917,701,527,1105,1115,1276,1199,921,625,519,323,190,123,13278,17,1276,,
07,0039,4/7/2020,E,16,21,27,51,70,181,391,410,419,322,381,350,391,416,414,448,588,612,379,219,130,80,50,21,6387,18,612,,
07,0039,4/7/2020,W,15,16,16,38,103,416,584,517,350,340,333,380,396,373,391,437,416,507,260,211,159,84,61,34,6437,07,584,,
26,0043,4/7/2020,N,18,11,10,4,16,25,62,124,127,137,155,196,201,213,225,305,344,362,171,133,115,54,32,22,3062,18,362,,
26,0043,4/7/2020,S,19,3,9,17,39,98,312,352,259,195,202,180,206,218,195,199,173,139,118,107,76,50,30,14,3210,08,352,,
02,0044,4/7/2020,N,20,16,16,38,60,159,324,541,513,494,477,528,537,517,509,518,515,485,321,250,147,76,62,25,7148,08,541,,
02,0044,4/7/2020,S,26,18,21,24,46,149,225,308,286,292,326,361,386,416,391,432,526,508,298,210,158,72,38,29,5546,17,526,,
74,0047,4/7/2020,N,23,14,17,22,28,88,88,159,150,136,183,184,190,202,203,213,266,283,173,140,85,80,42,32,3001,18,283,,
74,0047,4/7/2020,S,16,11,24,29,61,140,202,178,185,148,162,153,182,190,243,186,213,209,147,131,73,64,51,32,3030,15,243,,
48,0048,4/7/2020,E,9,8,10,10,40,148,238,228,174,161,153,161,146,148,176,185,209,181,134,98,94,42,31,16,2800,07,238,,
48,0048,4/7/2020,W,14,4,3,8,22,42,105,96,123,91,113,124,127,155,173,179,238,218,116,86,52,32,25,19,2165,17,238,,
53,0050,4/7/2020,N,29,14,18,29,39,80,120,191,170,189,219,205,207,232,236,250,261,225,141,105,55,54,43,59,3171,17,261,,
53,0050,4/7/2020,S,29,31,42,48,73,148,243,257,213,221,191,205,215,226,246,236,235,237,169,110,81,51,60,34,3601,08,257,,
60,0051,4/7/2020,N,4,3,3,6,13,28,45,46,61,50,78,74,85,76,95,125,168,155,60,43,31,21,15,12,1297,17,168,,
60,0051,4/7/2020,S,3,7,8,8,33,100,131,142,75,91,64,85,64,79,78,76,70,73,42,38,20,14,11,8,1320,08,142,,
50,0054,4/7/2020,N,15,9,15,11,23,46,60,104,98,118,137,159,135,152,156,217,264,272,141,125,81,38,23,30,2429,18,272,,
50,0054,4/7/2020,S,9,8,10,26,34,87,233,256,144,103,148,156,143,133,156,128,135,162,134,83,73,49,35,25,2470,08,256,,
49,0060,4/7/2020,E,3,1,7,2,10,16,36,49,47,68,58,84,95,69,79,95,116,93,79,37,23,19,12,5,1103,17,116,,
49,0060,4/7/2020,W,2,4,3,1,6,30,59,93,87,66,91,94,76,84,73,65,73,68,49,36,15,13,5,3,1096,12,94,,
72,0062,4/7/2020,E,42,21,20,20,36,93,341,630,728,673,705,802,892,851,878,890,924,933,703,581,346,197,127,77,11510,18,933,,
72,0062,4/7/2020,W,34,19,21,29,29,116,337,547,592,558,674,730,909,821,825,837,973,897,703,559,453,224,126,95,11108,17,973,,
92,0065,4/7/2020,E,31,16,24,34,41,137,365,324,256,237,213,232,237,211,193,251,253,218,199,116,86,57,41,24,3796,07,365,,
92,0065,4/7/2020,W,15,20,12,24,42,140,211,187,167,183,192,217,233,202,190,310,355,327,241,141,108,60,51,36,3664,17,355,,
15,0066,4/7/2020,N,13,8,4,13,12,35,94,187,280,275,349,365,407,418,443,388,422,333,261,245,189,97,47,41,4926,15,443,,
15,0066,4/7/2020,S,15,6,6,2,11,31,100,208,258,245,280,358,369,407,381,370,325,338,273,263,151,69,55,27,4548,14,407,,
04,0068,4/7/2020,E,9,2,10,12,27,56,87,135,114,83,96,109,112,120,114,145,161,210,122,60,40,19,18,14,1875,18,210,,
04,0068,4/7/2020,W,6,5,7,22,37,123,228,203,123,113,131,124,125,110,100,123,116,94,61,50,45,28,25,10,2009,07,228,,
14,0079,4/7/2020,N,21,32,34,50,75,178,290,300,305,268,350,375,404,391,409,489,540,626,353,249,184,115,92,44,6174,18,626,,
14,0079,4/7/2020,S,22,27,39,52,85,239,394,434,412,349,350,364,379,387,373,383,440,425,347,240,151,125,74,48,6139,17,440,,
