COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/19/2020,N,51,21,17,13,18,39,165,423,602,695,711,719,845,848,799,878,931,912,645,502,349,232,186,124,10725,17,931,,
93,0010,05/19/2020,S,43,25,7,11,21,69,212,497,791,705,684,770,877,947,883,833,863,842,622,472,370,241,148,100,11033,14,947,,
87,0031,05/19/2020,E,105,74,74,67,107,409,1160,1644,1708,1510,1351,1277,1342,1288,1261,1199,1252,1328,1132,837,682,614,487,264,21172,09,1708,,
87,0031,05/19/2020,W,178,96,63,53,74,171,429,811,973,1126,1253,1368,1473,1551,1694,2007,1919,1596,1286,1043,790,624,528,395,21501,16,2007,,
29,0037,05/19/2020,E,13,2,16,20,36,86,149,269,250,221,216,220,219,225,236,225,225,220,149,108,81,48,24,20,3278,08,269,,
29,0037,05/19/2020,W,15,10,14,12,26,54,101,171,141,158,163,207,230,272,283,327,274,332,230,174,121,89,45,34,3483,18,332,,
75,0038,05/19/2020,E,72,76,39,72,150,437,929,1266,1202,1138,1188,1267,1298,1282,1231,1312,1279,1359,993,741,609,427,256,139,18762,18,1359,,
75,0038,05/19/2020,W,96,64,48,58,85,217,573,817,839,914,971,1171,1316,1343,1347,1517,1811,1804,1242,1000,820,536,346,229,19164,17,1811,,
07,0039,05/19/2020,E,34,22,37,59,97,195,403,470,429,421,429,414,467,487,472,554,700,806,525,341,254,113,78,50,7857,18,806,,
07,0039,05/19/2020,W,21,38,15,36,113,442,649,599,471,417,469,482,448,481,451,477,550,604,375,238,195,138,84,46,7839,07,649,,
26,0043,05/19/2020,N,18,13,8,9,16,37,70,132,99,142,158,185,218,224,236,343,404,497,255,168,155,91,47,31,3556,18,497,,
