COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/26/2020,N,71,39,35,21,26,56,158,501,772,802,824,925,943,1078,1035,1079,1138,1171,829,651,553,408,310,214,13639,18,1171,,
93,0010,06/26/2020,S,85,44,21,15,22,72,240,613,845,775,789,890,960,981,958,962,1019,982,792,644,506,379,283,180,13057,17,1019,,
87,0031,06/26/2020,E,451,280,185,153,211,513,1399,2025,2258,2129,2121,2023,2204,2286,2045,2074,2440,2138,2140,1873,1702,1692,1525,1068,36935,17,2440,,
87,0031,06/26/2020,W,823,531,368,241,180,242,549,1046,1372,1485,1685,1857,2093,2161,2376,2699,2888,2560,2124,2055,1987,1787,1588,1506,36203,17,2888,,
29,0037,06/26/2020,E,26,12,33,18,35,100,150,269,273,262,254,267,276,277,266,259,262,253,197,126,109,62,54,49,3889,14,277,,
29,0037,06/26/2020,W,44,22,19,11,24,43,108,180,169,202,213,257,288,306,302,295,334,350,270,196,154,129,100,73,4089,18,350,,
75,0038,06/26/2020,E,105,70,62,65,174,456,829,1280,1203,1241,1297,1446,1368,1357,1364,1519,1453,1281,1162,960,634,520,346,249,20441,16,1519,,
75,0038,06/26/2020,W,139,80,55,63,94,249,589,868,969,1038,1102,1190,1406,1420,1452,1662,1683,1679,1343,1155,970,681,460,331,20678,17,1683,,
07,0039,06/26/2020,E,30,29,41,56,99,192,414,467,486,459,482,546,600,571,616,741,844,839,625,406,277,210,139,84,9253,17,844,,
07,0039,06/26/2020,W,29,29,30,41,106,422,636,590,485,528,590,589,599,577,600,642,688,675,502,386,337,208,152,86,9527,17,688,,
26,0043,06/26/2020,N,25,18,9,9,14,41,66,116,130,170,188,226,259,249,302,332,420,422,298,234,164,131,77,50,3950,18,422,,
26,0043,06/26/2020,S,14,18,12,13,32,92,313,394,325,270,280,238,272,255,243,245,264,201,192,146,106,62,57,31,4075,08,394,,
02,0044,06/26/2020,N,52,41,38,38,80,159,406,706,775,825,880,901,958,949,941,909,886,810,699,534,395,256,141,102,12481,13,958,,
02,0044,06/26/2020,S,20,17,17,18,31,79,158,192,234,292,304,324,392,386,414,440,460,456,333,226,200,135,79,48,5255,17,460,,
74,0047,06/26/2020,N,44,32,30,18,44,99,131,217,226,274,308,382,372,365,411,427,400,430,379,296,210,187,105,88,5475,18,430,,
74,0047,06/26/2020,S,36,23,30,52,70,152,264,257,265,291,308,362,415,396,438,429,385,363,348,317,220,137,101,66,5725,15,438,,
48,0048,06/26/2020,E,10,6,8,13,51,112,223,220,182,205,176,192,181,183,219,215,240,209,182,163,108,89,60,45,3292,17,240,,
48,0048,06/26/2020,W,17,6,7,13,26,42,108,107,130,127,173,185,221,218,230,256,260,249,220,161,107,101,56,52,3072,17,260,,
53,0050,06/26/2020,N,53,40,34,50,58,96,245,331,371,440,498,602,613,541,520,514,489,440,353,307,190,181,148,122,7236,13,613,,
53,0050,06/26/2020,S,90,57,61,103,128,220,320,398,484,620,649,735,774,901,890,755,750,687,572,504,394,262,183,134,10671,14,901,,
60,0051,06/26/2020,N,13,7,15,16,23,49,75,96,146,187,240,254,193,200,199,205,244,221,169,134,102,84,58,38,2968,12,254,,
60,0051,06/26/2020,S,15,14,10,22,40,108,158,181,136,165,159,158,193,268,265,233,229,203,170,111,74,63,23,23,3021,14,268,,
50,0054,06/26/2020,N,19,15,13,20,29,48,90,152,167,183,197,207,222,225,283,337,345,299,256,208,156,97,64,45,3677,17,345,,
50,0054,06/26/2020,S,10,13,16,28,34,101,258,276,180,178,179,192,238,227,243,257,227,226,209,135,142,108,63,33,3573,08,276,,
49,0060,06/26/2020,E,5,5,1,0,14,11,62,83,81,107,145,111,153,160,168,188,209,195,161,105,62,59,35,18,2138,17,209,,
49,0060,06/26/2020,W,6,5,7,2,12,48,81,118,126,152,167,190,203,188,162,169,203,178,184,137,97,53,29,14,2531,13,203,,
72,0062,06/26/2020,E,91,39,38,38,60,191,588,956,1225,1248,1363,1419,1556,1480,1480,1426,1447,1590,1307,1076,793,543,345,261,20560,18,1590,,
72,0062,06/26/2020,W,112,66,40,40,55,142,460,808,954,1020,1131,1422,1447,1491,1470,1538,1479,1396,1336,1113,936,832,454,327,20069,16,1538,,
92,0065,06/26/2020,E,58,43,42,41,77,212,385,413,369,372,444,406,406,394,392,433,406,400,323,279,208,181,122,72,6478,11,444,,
92,0065,06/26/2020,W,51,49,24,48,60,138,233,281,328,365,383,318,331,386,484,469,587,500,397,356,273,228,164,119,6572,17,587,,
15,0066,06/26/2020,N,73,42,27,7,33,59,174,304,427,510,597,585,689,674,698,671,661,669,568,590,663,553,278,187,9739,15,698,,
15,0066,06/26/2020,S,48,32,23,19,23,44,162,328,430,510,590,614,668,637,666,746,696,738,720,674,497,371,232,129,9597,16,746,,
04,0068,06/26/2020,E,18,17,10,16,22,40,74,101,130,129,113,140,145,156,159,219,249,213,174,115,79,72,32,30,2453,17,249,,
04,0068,06/26/2020,W,11,7,7,10,46,136,248,171,127,137,150,124,171,154,165,140,161,131,162,103,89,47,23,30,2550,07,248,,
28,0073,06/26/2020,N,24,14,27,14,26,84,153,187,172,193,208,218,194,188,222,257,258,228,209,146,107,101,106,51,3387,17,258,,
28,0073,06/26/2020,S,17,22,6,19,38,76,171,188,171,166,225,195,222,209,241,229,252,249,239,149,111,62,59,38,3354,17,252,,
14,0079,06/26/2020,N,52,49,38,70,102,193,348,346,361,376,450,511,509,552,600,673,738,685,580,389,359,261,175,119,8536,17,738,,
14,0079,06/26/2020,S,59,44,38,84,116,251,395,527,466,476,459,457,482,503,502,590,579,546,446,361,256,220,137,112,8106,16,590,,
10,0080,06/26/2020,E,50,28,21,30,51,117,256,274,256,320,301,349,388,393,460,540,588,594,464,365,266,176,111,104,6502,18,594,,
10,0080,06/26/2020,W,40,34,25,28,79,232,439,409,344,374,433,477,402,440,423,542,462,464,360,300,256,180,125,84,6952,16,542,,
15,0086,06/26/2020,E,76,48,34,43,76,242,610,764,723,673,666,880,1010,955,920,1260,1199,1011,823,572,459,428,305,227,14004,16,1260,,
15,0086,06/26/2020,W,84,43,22,43,58,206,531,727,855,752,730,934,1051,943,1046,1166,1184,1018,763,587,444,323,349,213,14072,17,1184,,
93,0087,06/26/2020,E,10,10,5,8,16,63,222,558,808,692,593,541,554,523,532,494,445,382,348,267,199,121,66,28,7485,09,808,,
93,0087,06/26/2020,W,33,18,5,9,12,20,92,200,284,411,540,627,649,645,751,944,877,592,452,363,349,303,291,208,8675,16,944,,
03,0094,06/26/2020,E,89,57,40,30,34,91,334,660,856,976,1098,1301,1394,1348,1501,1654,1815,1612,1167,984,844,631,480,311,19307,17,1815,,
03,0094,06/26/2020,W,59,41,35,43,100,360,1013,1486,1385,1420,1407,1396,1584,1461,1453,1384,1307,1170,1104,841,536,426,310,160,20481,13,1584,,
87,0096,06/26/2020,N,149,105,78,102,163,334,712,1037,972,734,747,794,810,934,994,1100,1138,1156,981,680,614,491,411,289,15525,18,1156,,
87,0096,06/26/2020,S,129,112,65,66,123,215,557,646,616,613,665,700,711,620,582,823,869,978,840,548,437,457,304,255,11931,18,978,,
93,0101,06/26/2020,E,148,76,74,102,212,665,1624,2365,2256,2132,2264,2401,2468,2501,2434,2487,2567,2352,2044,1560,1159,758,527,344,35520,17,2567,,
93,0101,06/26/2020,W,202,122,103,107,142,394,1172,1581,1708,1873,2123,2284,2464,2484,2551,2792,2990,3045,2556,1972,1397,998,677,464,36201,18,3045,,
77,0102,06/26/2020,N,106,70,70,42,86,191,386,674,708,851,1013,1104,1300,1294,1260,1325,1420,1413,1261,1085,849,542,358,264,17672,17,1420,,
77,0102,06/26/2020,S,120,73,70,69,121,306,684,931,962,1049,1063,1163,1314,1125,1282,1245,1218,1252,1135,906,717,514,350,213,17882,13,1314,,
75,0104,06/26/2020,E,75,53,46,54,86,326,589,704,683,738,801,844,1023,1004,995,1196,1113,1110,968,713,576,481,329,243,14750,16,1196,,
75,0104,06/26/2020,W,102,62,53,47,77,288,562,725,974,1017,1024,763,812,813,870,975,1094,1118,955,745,617,455,291,208,14647,18,1118,,
76,0105,06/26/2020,N,48,33,32,58,115,374,717,798,714,705,688,686,641,615,618,642,643,604,461,374,281,202,165,91,10305,08,798,,
76,0105,06/26/2020,S,68,54,29,23,42,94,208,331,387,466,539,655,675,777,803,893,985,978,789,569,455,349,229,160,10558,17,985,,
87,0108,06/26/2020,E,559,380,258,191,243,742,2248,3220,3527,2954,2699,2404,2555,2671,2835,2766,3038,2742,2573,2010,1736,1501,1434,1073,46359,09,3527,,
87,0108,06/26/2020,W,695,390,236,185,220,319,865,1666,2015,2299,2453,2549,2634,2799,3047,3690,3802,3417,2614,2393,1974,1467,1371,1422,44522,17,3802,,
32,0112,06/26/2020,N,450,368,327,326,333,459,693,1087,1334,1788,2120,2314,2342,2198,2122,2222,1893,1747,1451,1275,1065,901,749,663,30227,13,2342,,
32,0112,06/26/2020,S,432,462,494,472,500,578,694,845,1043,1311,1603,1662,1733,1886,1926,1950,1777,1649,1411,1243,1022,989,658,534,26874,16,1950,,
70,0113,06/26/2020,E,117,80,46,76,91,201,580,1046,1360,1520,1641,1671,1796,1684,1668,1730,1766,1597,1325,946,787,567,374,264,22933,13,1796,,
70,0113,06/26/2020,W,151,84,96,62,86,213,624,1104,1156,1396,1528,1682,1845,1885,1824,1971,1983,1915,1487,1231,1032,782,540,403,25080,17,1983,,
70,0114,06/26/2020,N,35,27,32,38,51,137,426,614,407,297,412,522,632,596,716,674,597,560,414,306,222,176,102,72,8065,15,716,,
70,0114,06/26/2020,S,56,22,18,25,62,215,435,467,424,488,541,586,531,587,567,649,677,718,499,349,251,170,117,76,8530,18,718,,
34,0116,06/26/2020,N,52,23,17,28,35,97,137,191,261,363,446,510,591,597,617,606,642,664,518,412,335,236,141,98,7617,18,664,,
34,0116,06/26/2020,S,41,20,21,37,58,102,184,353,360,419,492,541,536,594,548,536,455,475,419,309,211,178,91,71,7051,14,594,,
53,0117,06/26/2020,E,33,24,13,28,49,111,224,429,459,524,596,690,737,680,644,675,604,547,418,375,297,195,115,80,8547,13,737,,
53,0117,06/26/2020,W,28,11,17,19,31,81,266,475,500,525,635,686,727,702,666,708,671,539,458,392,309,174,130,81,8831,13,727,,
36,0118,06/26/2020,N,149,130,98,113,191,357,682,835,944,1063,1089,1059,1199,1170,1256,1380,1330,1320,1120,792,659,528,387,271,18122,16,1380,,
36,0118,06/26/2020,S,171,116,94,142,195,406,667,939,881,874,977,977,1108,1231,1157,1186,1305,1234,949,842,558,463,322,278,17072,17,1305,,
57,0122,06/26/2020,E,29,23,22,24,69,184,325,493,480,432,483,489,563,547,598,688,698,637,464,319,262,148,117,79,8173,17,698,,
57,0122,06/26/2020,W,47,24,19,27,55,148,315,355,389,408,472,477,556,561,643,656,652,661,435,451,287,193,128,82,8041,18,661,,
75,0130,06/26/2020,E,694,444,354,481,708,1776,3379,4005,4175,4002,4210,4320,4417,4557,4479,5042,4413,4449,3986,3397,2849,2407,1977,1467,71988,16,5042,,
75,0130,06/26/2020,W,840,507,469,448,652,1449,2805,3252,3290,3261,3525,3910,4252,4329,5064,5416,5521,5659,5151,3421,2555,2138,1754,1316,70984,18,5659,,
74,0132,06/26/2020,N,452,363,326,311,503,835,1320,1788,1912,2321,2725,2809,2910,2683,2628,2770,2579,2373,1925,1598,1250,1076,870,725,39052,13,2910,,
74,0132,06/26/2020,S,384,368,299,382,489,797,1180,1389,1462,1677,1858,2267,2313,1825,2523,2569,2275,2183,1988,1462,1275,990,814,719,33488,16,2569,,
79,0133,06/26/2020,N,230,172,170,215,267,505,1003,1617,1707,1792,1889,1974,1885,1851,1889,1846,1851,1794,1481,1125,921,709,538,393,27824,12,1974,,
79,0133,06/26/2020,S,286,208,186,197,284,432,689,969,1067,1191,1370,1451,1662,1958,1827,2046,2040,1874,1473,1226,946,682,513,403,24980,16,2046,,
70,0134,06/26/2020,N,273,196,149,171,243,529,1026,1242,1396,1736,1972,1797,1772,1910,2098,1969,1824,1710,1618,1293,1057,777,626,451,27835,15,2098,,
70,0134,06/26/2020,S,361,263,209,235,294,460,719,995,1058,1178,1306,1461,1551,1616,1929,1930,1914,1873,1455,1214,1015,724,532,384,24676,16,1930,,
