COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/15/2020,N,66,36,40,25,25,46,170,504,717,687,773,872,917,948,906,954,1032,1120,792,547,392,298,177,103,12147,18,1120,,
93,0010,06/15/2020,S,52,26,14,29,32,104,236,604,822,756,741,780,933,925,895,908,889,866,693,478,411,263,170,99,11726,13,933,,
87,0031,06/15/2020,E,428,281,179,142,199,507,1475,1911,2235,1936,1757,1744,1768,1947,1999,1831,1743,1661,1502,1336,974,801,708,494,29558,09,2235,,
87,0031,06/15/2020,W,722,481,353,207,194,247,591,1026,1383,1408,1531,1662,1790,1813,2137,2552,2765,2435,1776,1307,1151,902,813,707,29953,17,2765,,
29,0037,06/15/2020,E,16,6,10,21,36,88,167,284,263,246,230,244,240,247,262,261,225,239,154,132,71,49,39,18,3548,08,284,,
29,0037,06/15/2020,W,24,10,9,10,20,46,115,179,160,187,181,214,262,278,268,294,360,360,260,179,119,90,61,45,3731,17,360,,
75,0038,06/15/2020,E,101,64,69,71,179,460,942,1406,1354,1192,1270,1298,1425,1411,1345,1330,1456,1361,1110,769,555,411,232,144,19955,17,1456,,
75,0038,06/15/2020,W,112,79,54,54,91,283,628,895,971,1020,1039,1202,1414,1348,1312,1612,1709,1870,1392,1060,812,566,363,219,20105,18,1870,,
07,0039,06/15/2020,E,28,30,20,52,142,214,423,478,511,423,450,471,503,509,493,586,711,763,566,323,203,177,113,51,8240,18,763,,
07,0039,06/15/2020,W,36,35,17,43,110,431,697,647,471,462,497,490,548,488,534,477,534,614,393,289,176,151,71,41,8252,07,697,,
26,0043,06/15/2020,N,11,10,6,11,8,42,68,133,130,148,207,194,253,229,270,378,422,490,284,191,145,106,54,40,3830,18,490,,
26,0043,06/15/2020,S,19,8,10,17,44,95,336,471,337,260,252,244,252,210,226,239,252,202,178,117,90,69,38,26,3992,08,471,,
02,0044,06/15/2020,N,47,31,37,43,80,157,433,674,676,755,783,781,787,809,783,752,684,698,513,366,239,174,120,74,10496,14,809,,
02,0044,06/15/2020,S,46,33,16,52,79,179,273,397,448,491,549,515,633,626,665,659,718,748,452,339,257,199,93,54,8521,18,748,,
74,0047,06/15/2020,N,36,20,25,28,41,110,133,203,168,242,269,304,290,289,293,323,330,361,337,202,154,105,80,56,4399,18,361,,
74,0047,06/15/2020,S,34,30,23,34,99,192,271,243,212,249,292,284,321,301,296,314,297,295,255,172,122,99,66,37,4538,13,321,,
48,0048,06/15/2020,E,21,4,7,10,42,135,227,236,181,161,199,191,208,191,179,231,195,201,158,91,87,41,34,24,3054,08,236,,
48,0048,06/15/2020,W,10,15,6,12,34,58,123,119,119,125,180,164,180,165,203,227,276,229,164,121,77,64,39,26,2736,17,276,,
53,0050,06/15/2020,N,55,48,45,33,61,143,203,267,302,423,568,634,581,478,445,432,457,430,337,233,174,115,109,75,6648,12,634,,
53,0050,06/15/2020,S,77,64,62,62,118,202,333,374,390,528,522,600,674,720,702,569,492,457,398,269,238,179,119,75,8224,14,720,,
60,0051,06/15/2020,N,17,11,7,6,23,40,72,84,110,193,205,207,197,173,163,205,246,231,138,86,79,42,23,16,2574,17,246,,
60,0051,06/15/2020,S,10,7,12,18,38,136,180,179,155,123,127,140,175,216,225,230,197,117,101,76,47,34,28,21,2592,16,230,,
50,0054,06/15/2020,N,18,11,9,14,26,49,94,126,144,148,141,186,162,198,201,260,289,355,228,167,134,77,46,41,3124,18,355,,
50,0054,06/15/2020,S,26,17,15,23,36,102,263,281,197,168,187,182,185,191,208,177,178,189,160,101,84,67,51,26,3114,08,281,,
49,0060,06/15/2020,E,13,3,2,7,12,24,66,96,115,130,169,135,132,134,144,173,187,175,135,96,71,57,23,9,2108,17,187,,
49,0060,06/15/2020,W,3,14,6,3,8,41,87,105,106,146,170,169,180,187,158,151,159,134,95,64,45,29,27,10,2097,14,187,,
72,0062,06/15/2020,E,103,49,39,26,47,158,600,970,1201,1120,1206,1411,1407,1412,1318,1352,1540,1621,1341,892,600,425,225,162,19225,18,1621,,
72,0062,06/15/2020,W,172,123,53,40,54,170,452,827,945,941,1033,1122,1246,1202,1274,1370,1400,1368,1156,1052,905,590,292,180,17967,17,1400,,
92,0065,06/15/2020,E,44,35,21,36,75,178,436,407,322,306,330,355,356,348,346,305,365,377,270,181,143,110,76,79,5501,07,436,,
92,0065,06/15/2020,W,50,35,21,28,55,171,250,283,297,280,255,300,330,320,342,349,428,487,354,245,204,166,99,64,5413,18,487,,
15,0066,06/15/2020,N,63,41,35,20,32,67,170,315,449,458,562,554,637,655,653,700,716,656,573,516,553,406,177,125,9133,17,716,,
15,0066,06/15/2020,S,60,28,22,10,20,44,156,320,417,443,559,592,604,633,590,625,619,700,593,514,417,262,161,97,8486,18,700,,
04,0068,06/15/2020,E,20,12,10,12,23,41,90,118,121,140,124,120,138,154,101,184,166,218,140,79,72,67,33,29,2212,18,218,,
04,0068,06/15/2020,W,8,1,6,8,44,142,240,205,134,131,147,140,151,168,126,115,139,111,99,74,51,33,26,23,2322,07,240,,
28,0073,06/15/2020,N,17,11,11,13,39,95,167,156,186,154,169,152,192,193,152,216,233,241,163,86,69,43,37,33,2828,18,241,,
28,0073,06/15/2020,S,12,9,19,19,31,104,175,224,137,143,153,181,182,163,206,206,209,220,140,106,80,65,42,22,2848,08,224,,
14,0079,06/15/2020,N,47,28,44,52,81,207,368,367,319,366,397,431,456,446,499,535,628,680,417,328,261,173,101,76,7307,18,680,,
14,0079,06/15/2020,S,48,34,36,57,132,262,460,517,513,421,470,492,494,472,447,502,554,568,413,280,225,165,116,65,7743,18,568,,
10,0080,06/15/2020,E,48,27,15,32,53,161,336,305,251,306,340,319,374,368,377,424,532,608,437,284,248,161,107,67,6180,18,608,,
10,0080,06/15/2020,W,29,24,21,42,77,234,472,403,328,319,323,387,362,384,389,399,432,455,343,240,219,159,99,57,6197,07,472,,
15,0086,06/15/2020,E,65,43,26,36,73,267,717,936,847,865,610,722,649,723,704,964,1246,1059,712,465,371,339,237,133,12809,17,1246,,
15,0086,06/15/2020,W,76,30,31,44,61,177,522,882,890,755,687,757,820,839,868,1033,1164,1034,696,491,349,216,184,136,12742,17,1164,,
93,0087,06/15/2020,E,20,6,6,8,14,69,188,580,751,673,521,543,503,529,496,480,396,369,311,214,126,86,54,27,6970,09,751,,
93,0087,06/15/2020,W,38,15,3,4,13,29,85,175,311,420,491,558,606,639,698,1049,917,589,460,308,271,219,139,90,8127,16,1049,,
03,0094,06/15/2020,E,77,49,29,33,34,94,323,717,910,944,1152,1384,1487,1470,1550,1765,1848,1694,1074,885,650,441,311,165,19086,17,1848,,
03,0094,06/15/2020,W,62,40,23,40,100,346,1046,1581,1414,1409,1534,1464,1556,1459,1474,1360,1236,1069,930,682,455,298,228,97,19903,08,1581,,
87,0096,06/15/2020,N,168,128,93,71,175,313,663,817,758,647,719,713,764,743,837,942,1071,1068,875,594,441,330,296,203,13429,17,1071,,
87,0096,06/15/2020,S,180,131,81,83,100,220,570,654,609,644,604,643,684,700,767,828,1061,849,724,465,345,283,214,175,11614,17,1061,,
93,0101,06/15/2020,E,143,83,72,86,219,640,1683,2491,2308,2007,2196,2205,2324,2172,2166,2295,2264,2264,1710,1228,883,539,404,255,32637,08,2491,,
93,0101,06/15/2020,W,205,114,80,96,165,455,1248,1582,1728,1741,1991,2199,2264,2187,2456,2539,2836,2981,2347,1634,1162,776,501,307,33594,18,2981,,
77,0102,06/15/2020,N,95,74,50,60,71,178,394,658,708,803,953,1092,1220,1155,1159,1239,1258,1437,1137,923,776,460,273,198,16371,18,1437,,
77,0102,06/15/2020,S,101,64,49,66,122,321,761,907,965,973,1065,1188,1264,1153,1082,1126,1209,1300,960,792,584,425,290,180,16947,18,1300,,
75,0104,06/15/2020,E,109,43,51,75,107,363,658,707,601,655,634,741,796,792,845,964,1047,1118,843,637,525,324,206,139,12980,18,1118,,
75,0104,06/15/2020,W,124,69,57,38,104,358,590,686,660,677,657,663,762,733,732,849,983,1037,738,510,473,381,204,144,12229,18,1037,,
76,0105,06/15/2020,N,37,22,20,59,134,416,828,828,723,679,643,631,684,583,621,524,538,592,396,298,181,167,111,69,9784,07,828,,
76,0105,06/15/2020,S,65,31,19,37,41,128,235,336,369,448,456,600,640,656,698,783,858,981,742,444,406,267,183,106,9529,18,981,,
87,0108,06/15/2020,E,429,264,220,194,229,762,2150,3239,3298,2635,2431,2258,2247,2113,2315,2270,2242,2221,2090,1414,1185,901,903,593,38603,09,3298,,
87,0108,06/15/2020,W,637,325,226,183,182,328,898,1831,2107,2197,2154,2418,2409,2343,2727,3550,3742,3456,2289,1759,1219,906,819,874,39579,17,3742,,
32,0112,06/15/2020,N,301,250,207,231,210,338,531,773,926,1257,1370,1791,1810,1804,1618,1535,1550,1335,1197,954,747,624,504,432,22295,13,1810,,
32,0112,06/15/2020,S,336,307,235,294,349,385,556,665,821,1004,1132,1211,1331,1427,1449,1432,1288,1165,938,779,656,673,499,393,19325,15,1449,,
70,0113,06/15/2020,E,102,58,46,60,100,214,641,1108,1352,1413,1506,1565,1641,1554,1667,1625,1646,1561,1143,833,598,413,273,173,21292,15,1667,,
70,0113,06/15/2020,W,140,90,82,63,103,209,638,1184,1224,1298,1441,1566,1695,1740,1716,1939,1778,1802,1342,1033,884,599,374,253,23193,16,1939,,
70,0114,06/15/2020,N,27,18,8,23,65,180,471,668,550,488,550,495,536,545,608,613,684,586,355,237,185,122,61,61,8136,17,684,,
70,0114,06/15/2020,S,24,21,23,29,66,265,422,515,476,425,477,507,562,548,557,691,686,751,441,305,203,157,73,65,8289,18,751,,
34,0116,06/15/2020,N,19,16,24,19,29,89,141,205,259,350,474,526,490,517,566,541,524,531,372,297,224,134,80,54,6481,15,566,,
34,0116,06/15/2020,S,33,12,13,40,50,113,219,376,388,421,471,453,481,505,481,472,442,376,317,229,168,108,79,34,6281,14,505,,
53,0117,06/15/2020,E,22,13,14,19,44,138,236,431,429,556,606,678,687,608,651,691,643,533,363,292,209,136,78,62,8139,16,691,,
53,0117,06/15/2020,W,36,17,11,17,42,121,295,488,502,575,610,690,729,665,625,665,646,538,371,321,242,144,79,54,8483,13,729,,
36,0118,06/15/2020,N,118,79,97,102,197,382,648,799,866,881,1003,1084,1090,1044,1052,1013,1126,1226,825,691,443,358,277,198,15599,18,1226,,
36,0118,06/15/2020,S,170,104,90,116,184,423,762,949,908,841,912,930,943,1047,1019,1027,1038,995,772,540,476,326,244,175,14991,14,1047,,
57,0122,06/15/2020,E,24,18,23,25,80,227,356,496,479,459,420,427,445,442,466,548,665,608,386,280,195,122,84,40,7315,17,665,,
57,0122,06/15/2020,W,35,21,17,17,48,178,336,348,368,380,408,450,495,468,507,561,621,647,422,296,229,144,84,54,7134,18,647,,
75,0130,06/15/2020,E,740,525,364,444,820,2055,3658,4313,4161,3650,4112,4006,3918,3986,3978,4176,4030,3942,3271,2391,1977,1685,1356,1057,64615,08,4313,,
75,0130,06/15/2020,W,927,554,519,491,779,1542,2967,3226,3134,2895,3205,3411,3527,3769,4091,4748,5072,5344,4566,3423,2521,2107,1650,1109,65577,18,5344,,
74,0132,06/15/2020,N,348,253,251,266,457,865,1319,1662,1542,1873,2084,2215,2198,2299,2310,2212,2233,2030,1574,1219,1061,826,631,498,32226,15,2310,,
74,0132,06/15/2020,S,346,286,261,291,404,677,1083,1187,1170,1354,1624,1855,2029,1976,2156,2037,2097,1782,1390,1088,847,661,554,438,27593,15,2156,,
79,0133,06/15/2020,N,155,145,116,162,199,454,966,1514,1526,1478,1508,1484,1572,1559,1528,1539,1510,1378,1116,750,599,505,417,280,22460,13,1572,,
79,0133,06/15/2020,S,236,164,156,188,321,547,715,967,994,1069,1218,1282,1396,1409,1432,1680,1698,1844,1163,857,690,493,418,344,21281,18,1844,,
70,0134,06/15/2020,N,207,158,132,148,255,557,1051,1254,1326,1258,1295,1431,1461,1408,1448,1416,1356,1261,979,784,715,559,417,285,21161,13,1461,,
70,0134,06/15/2020,S,316,249,212,229,312,574,891,1080,986,1035,1229,1245,1274,1308,1369,1418,1441,1428,1169,850,695,574,370,322,20576,17,1441,,
87,0137,06/15/2020,E,611,401,325,387,736,2160,4196,4813,4723,4142,4182,4051,4327,4188,4411,3980,4673,4555,3862,2971,2184,1641,1401,1078,69998,08,4813,,
87,0137,06/15/2020,W,727,428,383,490,874,2289,3893,4344,4107,3839,3909,3933,4216,4313,4492,4014,4695,4465,3960,3052,2287,1745,1361,956,68772,17,4695,,
88,0139,06/15/2020,E,83,49,48,52,64,101,181,185,176,199,185,227,215,225,172,183,178,210,136,133,87,188,337,233,3847,23,337,,
88,0139,06/15/2020,W,36,21,19,16,54,90,183,142,138,158,187,197,246,227,206,196,231,183,152,107,92,66,53,43,3043,13,246,,
93,0140,06/15/2020,E,17,16,18,28,38,203,307,319,216,160,168,141,175,169,207,210,172,172,144,81,65,55,39,23,3143,08,319,,
93,0140,06/15/2020,W,19,12,19,31,45,125,177,160,159,181,185,174,182,148,172,249,260,253,138,73,75,54,38,33,2962,17,260,,
03,0143,06/15/2020,N,39,27,16,44,113,407,580,330,312,290,353,341,389,406,390,488,612,628,360,242,181,138,81,43,6810,18,628,,
03,0143,06/15/2020,S,41,25,28,37,124,235,502,611,437,371,377,346,391,375,392,487,539,604,443,294,182,135,79,53,7108,08,611,,
94,0144,06/15/2020,E,4,2,3,2,16,25,104,101,109,78,104,94,121,102,80,97,114,165,65,25,38,14,15,16,1494,18,165,,
