COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,04/10/2020,N,38,15,16,5,6,33,128,335,408,474,529,626,720,688,653,671,676,637,515,393,235,160,81,71,8113,13,720,,
93,0010,04/10/2020,S,33,20,9,12,12,35,165,320,451,469,531,575,666,690,641,613,585,606,504,378,263,149,87,58,7872,14,690,,
87,0031,04/10/2020,E,75,42,25,44,87,355,793,1154,1075,904,830,852,881,970,1055,912,888,977,823,736,581,404,322,195,14980,08,1154,,
87,0031,04/10/2020,W,88,44,43,28,42,125,285,523,621,644,841,948,1121,1142,1356,1479,1306,1190,935,850,663,519,347,260,15400,16,1479,,
29,0037,04/10/2020,E,11,9,9,15,27,66,92,208,196,179,155,197,170,218,185,179,189,179,152,111,56,42,33,20,2698,14,218,,
29,0037,04/10/2020,W,19,8,12,6,20,49,93,129,132,121,155,170,217,229,232,239,214,229,184,140,87,46,34,40,2805,16,239,,
75,0038,04/10/2020,E,27,19,28,39,85,211,466,567,560,567,658,707,783,785,659,705,694,585,537,430,285,179,140,64,9780,14,785,,
75,0038,04/10/2020,W,68,43,27,38,70,216,424,610,664,726,793,1015,1122,1178,1162,1238,1250,1258,1002,690,581,371,235,126,14907,18,1258,,
07,0039,04/10/2020,E,24,13,19,42,73,155,368,394,394,415,411,447,449,492,497,604,624,590,424,218,169,110,68,35,7035,17,624,,
07,0039,04/10/2020,W,21,23,14,41,92,344,503,448,366,383,430,459,454,492,442,502,495,471,380,244,199,95,93,38,7029,07,503,,
26,0043,04/10/2020,N,27,14,7,6,13,23,65,93,114,153,187,219,245,268,271,310,312,300,227,181,133,73,41,26,3308,17,312,,
26,0043,04/10/2020,S,16,12,3,15,36,84,255,313,268,202,207,220,242,236,213,192,197,178,146,133,86,50,36,26,3366,08,313,,
02,0044,04/10/2020,N,23,16,14,37,56,128,302,445,476,537,573,633,663,658,672,606,636,593,427,337,234,123,80,50,8319,15,672,,
02,0044,04/10/2020,S,32,27,20,26,34,114,184,259,268,333,393,435,454,463,478,550,489,418,351,248,205,91,86,52,6010,16,550,,
74,0047,04/10/2020,N,15,18,27,19,30,91,103,132,148,168,227,222,246,261,234,292,275,283,224,206,132,62,55,40,3510,16,292,,
74,0047,04/10/2020,S,16,19,25,39,48,131,175,195,156,149,193,208,251,226,255,274,262,240,187,152,111,70,73,30,3485,16,274,,
48,0048,04/10/2020,E,5,11,10,11,30,111,194,213,161,189,173,175,205,162,211,200,219,216,193,134,86,53,25,24,3011,17,219,,
48,0048,04/10/2020,W,10,8,3,3,14,34,76,98,96,123,138,128,174,175,176,221,188,203,158,118,69,52,25,23,2313,16,221,,
53,0050,04/10/2020,N,30,31,17,23,34,59,119,172,185,174,208,209,218,253,249,244,270,200,157,137,88,62,45,46,3230,17,270,,
53,0050,04/10/2020,S,33,29,36,43,80,127,233,226,209,198,236,232,266,244,286,235,272,283,223,157,130,72,76,42,3968,15,286,,
60,0051,04/10/2020,N,6,2,6,9,8,26,45,40,54,78,96,82,89,93,109,137,143,146,103,58,41,29,18,16,1434,18,146,,
60,0051,04/10/2020,S,5,15,10,9,25,50,114,118,75,96,82,87,88,93,90,90,88,95,83,44,33,29,11,7,1437,08,118,,
50,0054,04/10/2020,N,16,7,11,15,21,30,52,89,86,117,141,170,181,170,175,209,255,257,197,180,110,34,32,32,2587,18,257,,
50,0054,04/10/2020,S,4,11,11,26,28,77,203,209,129,125,121,142,150,175,154,148,161,184,164,116,105,41,28,15,2527,08,209,,
49,0060,04/10/2020,E,4,2,3,1,8,8,25,47,53,63,76,68,76,87,90,89,89,84,71,38,26,18,8,6,1040,15,90,,
49,0060,04/10/2020,W,1,5,4,5,6,24,44,74,58,63,61,76,72,91,76,93,81,96,68,46,32,20,13,11,1120,18,96,,
72,0062,04/10/2020,E,42,23,25,20,26,77,370,592,718,672,786,884,975,1040,968,954,976,953,819,648,420,239,160,114,12501,14,1040,,
72,0062,04/10/2020,W,38,31,15,19,31,114,284,496,584,612,719,926,1011,969,941,890,985,885,794,667,519,272,192,138,12132,13,1011,,
92,0065,04/10/2020,E,22,21,23,27,49,124,306,305,220,198,236,253,302,236,267,268,269,251,184,132,125,63,67,32,3980,07,306,,
92,0065,04/10/2020,W,24,27,21,19,40,100,177,202,185,211,196,211,281,255,347,333,312,283,225,164,107,80,44,38,3882,15,347,,
15,0066,04/10/2020,N,26,5,5,8,18,25,87,173,261,262,282,360,414,424,465,415,457,370,273,308,224,112,75,43,5092,15,465,,
15,0066,04/10/2020,S,24,9,10,3,3,30,84,190,248,244,281,366,400,412,420,398,372,378,344,296,183,93,45,43,4876,15,420,,
04,0068,04/10/2020,E,12,7,11,17,28,39,71,99,105,121,105,143,129,144,173,175,193,164,132,77,46,31,22,15,2059,17,193,,
04,0068,04/10/2020,W,13,8,12,22,31,107,211,182,111,124,118,141,124,142,143,125,122,113,93,61,40,36,33,17,2129,07,211,,
14,0079,04/10/2020,N,48,33,39,44,94,181,239,243,250,293,363,429,465,456,482,515,580,536,456,354,245,174,123,88,6730,17,580,,
14,0079,04/10/2020,S,40,26,37,64,96,173,329,379,395,338,375,431,459,437,410,472,483,387,347,298,217,140,95,73,6501,17,483,,
10,0080,04/10/2020,E,28,15,16,18,41,86,172,197,234,260,297,369,398,376,401,413,459,412,359,263,175,120,73,47,5229,17,459,,
10,0080,04/10/2020,W,34,20,16,30,38,194,365,296,253,262,311,362,415,386,385,365,406,359,303,254,181,126,62,33,5456,13,415,,
15,0086,04/10/2020,E,45,21,24,30,47,143,448,528,499,494,493,549,646,553,623,698,631,635,449,377,241,165,115,109,8563,16,698,,
15,0086,04/10/2020,W,45,28,19,31,45,139,353,552,530,475,525,539,650,687,678,743,755,648,443,377,256,183,128,82,8911,17,755,,
93,0087,04/10/2020,E,5,2,3,8,13,43,135,442,592,444,417,441,447,404,386,359,322,249,237,150,64,24,25,14,5226,09,592,,
93,0087,04/10/2020,W,14,3,2,4,5,17,49,145,221,311,372,449,546,522,593,728,664,403,367,254,208,63,32,22,5994,16,728,,
03,0094,04/10/2020,E,37,22,22,28,34,79,287,525,596,734,924,1067,1098,1122,1154,1215,1252,1132,785,534,444,241,163,139,13634,17,1252,,
03,0094,04/10/2020,W,30,21,14,31,98,270,751,1041,869,953,1027,1084,1129,1083,1121,975,894,799,681,487,341,215,137,88,14139,13,1129,,
87,0096,04/10/2020,N,124,76,61,79,143,273,500,665,507,468,529,596,626,669,690,714,674,694,646,488,406,380,234,191,10433,16,714,,
87,0096,04/10/2020,S,99,61,59,46,83,202,391,471,394,474,498,575,661,615,691,718,645,630,549,425,359,282,192,145,9265,16,718,,
