COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,4/9/2020,N,21,17,7,6,7,33,113,330,438,475,487,559,643,649,599,653,620,624,465,328,240,157,101,56,7628,16,653,,
93,0010,4/9/2020,S,24,17,9,13,14,36,177,380,495,453,476,529,612,599,615,615,629,591,443,332,246,126,76,53,7560,17,629,,
87,0031,4/9/2020,E,73,34,34,46,90,329,941,1261,1155,859,855,839,913,894,933,887,855,876,732,612,483,364,263,135,14463,08,1261,,
87,0031,4/9/2020,W,102,57,33,38,44,120,308,581,650,646,759,864,976,1020,1210,1394,1556,1145,856,729,545,458,305,238,14634,17,1556,,
29,0037,4/9/2020,E,5,5,12,17,35,64,114,223,172,164,161,170,166,185,179,173,189,190,103,80,57,30,32,26,2552,08,223,,
29,0037,4/9/2020,W,8,6,7,11,26,43,83,126,124,122,161,174,193,182,202,208,231,275,204,139,81,53,28,34,2721,18,275,,
75,0038,4/9/2020,E,48,28,24,56,125,383,752,957,860,793,803,785,723,627,677,670,700,641,483,386,304,156,135,64,11180,08,957,,
75,0038,4/9/2020,W,50,31,40,43,71,213,493,658,677,720,737,813,1045,1038,1019,1159,1245,1231,884,678,517,323,223,115,14023,17,1245,,
07,0039,4/9/2020,E,24,26,22,34,91,180,383,439,398,335,389,354,410,440,418,522,664,603,420,250,129,73,39,30,6673,17,664,,
07,0039,4/9/2020,W,25,14,21,37,83,404,562,521,344,324,337,392,424,411,404,432,467,546,310,205,198,84,46,30,6621,07,562,,
26,0043,4/9/2020,N,17,8,6,10,12,35,53,92,111,136,154,155,210,221,225,300,335,338,201,145,128,72,31,24,3019,18,338,,
26,0043,4/9/2020,S,14,5,6,17,39,87,297,327,268,156,198,169,204,220,181,177,161,160,125,84,92,45,32,21,3085,08,327,,
02,0044,4/9/2020,N,22,15,32,34,69,140,321,485,543,480,510,591,603,549,611,634,594,500,396,307,187,88,79,49,7839,16,634,,
02,0044,4/9/2020,S,18,17,24,28,59,127,199,275,319,308,346,371,432,429,457,463,519,526,340,228,158,80,60,53,5836,18,526,,
74,0047,4/9/2020,N,20,14,18,24,40,98,101,169,140,152,185,192,222,235,211,262,283,292,214,206,112,84,47,39,3360,18,292,,
74,0047,4/9/2020,S,26,8,23,38,40,154,196,209,159,181,167,202,202,213,194,233,260,215,183,154,106,57,60,29,3309,17,260,,
48,0048,4/9/2020,E,13,7,13,11,31,133,213,212,160,154,142,164,183,197,165,210,216,185,160,119,83,52,40,22,2885,17,216,,
48,0048,4/9/2020,W,9,7,4,9,23,47,94,102,120,117,98,135,161,139,141,191,247,240,131,88,74,33,20,21,2251,17,247,,
53,0050,4/9/2020,N,41,18,23,24,40,59,134,177,152,216,202,226,232,238,224,291,326,261,175,118,93,65,34,53,3422,17,326,,
53,0050,4/9/2020,S,34,22,25,29,81,127,245,264,234,231,237,247,252,262,282,270,233,252,190,144,100,65,75,39,3940,15,282,,
60,0051,4/9/2020,N,6,6,6,7,8,34,39,42,53,68,58,88,88,90,113,110,157,145,83,59,33,24,18,15,1350,17,157,,
60,0051,4/9/2020,S,5,7,10,11,28,86,150,126,89,65,74,82,84,69,78,81,82,76,75,43,30,13,14,7,1385,07,150,,
50,0054,4/9/2020,N,15,14,7,18,28,38,69,93,106,124,101,161,162,160,171,220,267,270,192,145,101,48,24,27,2561,18,270,,
50,0054,4/9/2020,S,6,9,13,27,23,92,252,245,139,122,121,150,144,140,155,116,136,156,127,107,82,52,25,15,2454,07,252,,
49,0060,4/9/2020,E,1,1,1,2,10,13,35,47,49,57,63,82,77,91,103,84,117,84,71,40,12,11,5,3,1059,17,117,,
49,0060,4/9/2020,W,6,8,3,0,8,26,52,86,69,65,65,81,79,81,64,74,69,80,54,31,15,10,13,9,1048,08,86,,
72,0062,4/9/2020,E,42,28,32,19,38,87,403,667,719,717,777,756,975,892,866,910,900,946,787,624,399,229,135,83,12031,13,975,,
72,0062,4/9/2020,W,38,28,23,21,21,118,308,558,542,581,681,821,914,867,859,923,982,955,722,656,465,266,147,107,11603,17,982,,
92,0065,4/9/2020,E,23,27,27,28,48,136,365,358,221,229,214,204,218,220,238,238,271,216,186,119,83,52,46,29,3796,07,365,,
92,0065,4/9/2020,W,23,19,12,26,47,128,221,203,186,191,182,191,278,283,272,309,347,351,240,158,110,89,45,29,3940,18,351,,
15,0066,4/9/2020,N,14,10,6,3,10,39,106,179,248,331,343,380,451,431,422,430,389,328,272,264,165,122,54,43,5040,13,451,,
15,0066,4/9/2020,S,13,7,5,7,5,20,94,197,246,280,324,342,371,354,463,336,356,334,293,226,162,79,49,39,4602,15,463,,
04,0068,4/9/2020,E,10,3,17,10,29,51,93,120,132,125,117,161,116,133,114,141,195,210,131,73,34,36,13,17,2081,18,210,,
04,0068,4/9/2020,W,8,5,17,23,40,140,229,182,129,113,144,124,141,134,111,137,109,99,76,60,47,28,19,16,2131,07,229,,
14,0079,4/9/2020,N,32,24,40,46,99,211,264,286,295,287,367,381,403,416,412,528,565,593,377,289,235,119,78,65,6412,18,593,,
