COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,05/02/2020,N,62,35,21,7,18,28,70,193,314,447,517,658,770,738,681,671,565,573,532,467,322,239,146,81,8155,13,770,,
93,0010,05/02/2020,S,149,137,136,143,108,140,167,171,231,335,369,398,395,426,445,416,378,366,363,271,241,231,191,158,6365,15,445,,
87,0031,05/02/2020,E,152,96,93,67,84,249,485,651,660,842,897,1132,1235,1355,1543,1512,1355,1429,1366,1248,931,753,535,315,18985,15,1543,,
87,0031,05/02/2020,W,205,127,89,56,58,119,236,404,473,633,929,1106,1309,1350,1550,1594,1622,1398,1512,1429,1220,923,694,444,19480,17,1622,,
29,0037,05/02/2020,E,20,18,7,7,15,29,63,112,136,171,204,220,214,190,193,174,150,172,128,109,80,71,39,33,2555,12,220,,
29,0037,05/02/2020,W,28,12,16,8,16,32,54,72,97,132,171,185,237,220,217,202,186,177,174,138,110,69,56,29,2638,13,237,,
75,0038,05/02/2020,E,78,63,43,41,81,173,314,476,714,945,1072,1148,1209,1160,1210,1072,1091,987,900,762,608,459,311,159,15076,15,1210,,
75,0038,05/02/2020,W,118,114,80,51,45,102,293,429,573,818,999,1142,1197,1237,1212,1152,1150,1105,998,831,671,479,336,185,15317,14,1237,,
07,0039,05/02/2020,E,44,26,26,27,33,85,194,261,343,467,574,590,597,509,495,484,487,509,398,316,255,168,100,50,7038,13,597,,
07,0039,05/02/2020,W,52,42,22,36,40,176,233,324,266,401,487,567,610,581,551,486,489,419,404,301,217,186,136,101,7127,13,610,,
26,0043,05/02/2020,N,29,11,15,15,12,31,28,61,78,153,220,230,253,233,260,217,222,234,172,151,110,80,55,25,2895,15,260,,
26,0043,05/02/2020,S,17,10,14,11,19,34,83,108,159,229,215,263,244,224,228,200,196,184,180,139,89,63,47,29,2985,12,263,,
02,0044,05/02/2020,N,43,24,27,37,46,111,282,402,537,673,837,908,887,806,703,654,598,547,390,345,240,184,101,65,9447,12,908,,
02,0044,05/02/2020,S,39,37,26,30,29,74,101,148,240,343,472,499,605,586,654,647,654,648,468,416,314,206,92,78,7406,15,654,,
74,0047,05/02/2020,N,48,25,17,26,25,76,80,136,174,274,265,312,319,295,258,281,234,274,206,182,140,109,70,52,3878,13,319,,
74,0047,05/02/2020,S,38,21,22,17,42,59,77,117,139,233,252,291,325,285,298,326,279,258,229,182,193,133,68,65,3949,16,326,,
48,0048,05/02/2020,E,22,16,18,19,23,46,105,108,162,201,234,248,324,270,333,268,232,232,222,168,137,112,91,51,3642,15,333,,
48,0048,05/02/2020,W,26,11,10,2,18,31,58,70,123,155,203,192,191,221,224,205,209,178,148,113,113,49,43,32,2625,15,224,,
53,0050,05/02/2020,N,31,23,22,18,30,45,100,134,171,222,325,328,321,320,295,317,284,261,226,173,152,133,83,61,4075,12,328,,
53,0050,05/02/2020,S,67,54,45,42,56,102,142,220,277,341,466,465,475,508,513,394,403,390,277,249,173,117,95,62,5933,15,513,,
60,0051,05/02/2020,N,9,6,4,2,8,23,24,48,80,96,103,125,112,77,118,108,120,112,98,89,86,47,30,18,1543,12,125,,
60,0051,05/02/2020,S,12,9,8,10,19,39,57,65,93,119,149,146,168,119,141,121,122,103,84,64,53,49,20,20,1790,13,168,,
50,0054,05/02/2020,N,17,8,16,5,15,31,41,74,83,138,162,205,197,228,195,187,173,208,169,138,131,46,38,30,2535,14,228,,
50,0054,05/02/2020,S,16,8,10,13,15,34,93,84,121,148,193,174,195,214,191,206,145,159,173,125,101,64,43,28,2553,14,214,,
49,0060,05/02/2020,E,5,5,5,2,4,8,21,39,51,66,93,105,104,117,134,142,186,220,135,104,82,58,28,12,1726,18,220,,
49,0060,05/02/2020,W,7,8,4,2,5,31,65,76,108,118,176,200,210,144,151,143,110,109,74,63,44,30,20,8,1906,13,210,,
72,0062,05/02/2020,E,104,39,48,24,52,96,375,487,654,814,944,1183,1219,1207,1155,1162,1244,1340,1180,833,553,353,254,201,15521,18,1340,,
72,0062,05/02/2020,W,102,72,47,32,36,68,158,374,470,738,884,1234,1198,1160,1091,1037,1051,941,1059,1198,1090,504,309,216,15069,12,1234,,
92,0065,05/02/2020,E,27,30,17,18,37,97,175,225,267,358,480,528,494,506,445,398,324,273,212,170,148,130,73,54,5486,12,528,,
92,0065,05/02/2020,W,43,39,19,16,24,55,97,127,156,204,259,269,296,328,356,386,444,496,428,437,350,286,157,82,5354,18,496,,
15,0066,05/02/2020,N,32,19,6,13,5,15,51,95,202,292,352,437,501,503,550,576,542,520,468,461,417,231,122,68,6478,16,576,,
15,0066,05/02/2020,S,50,23,12,9,7,25,58,120,225,283,449,542,663,697,754,616,620,514,528,403,306,202,110,65,7281,15,754,,
04,0068,05/02/2020,E,9,12,10,5,10,31,56,51,92,104,105,132,154,135,179,153,167,138,111,96,78,43,32,37,1940,15,179,,
04,0068,05/02/2020,W,21,13,6,12,18,40,125,166,123,136,132,149,135,139,126,121,118,120,79,77,66,51,34,31,2038,08,166,,
14,0079,05/02/2020,N,77,46,44,46,76,106,162,228,251,394,426,548,529,521,501,525,508,457,380,315,279,244,159,102,6924,12,548,,
14,0079,05/02/2020,S,73,46,29,50,60,103,140,201,252,364,398,529,482,487,493,497,473,471,406,309,329,218,164,114,6688,12,529,,
10,0080,05/02/2020,E,44,25,21,20,22,46,85,130,162,247,353,418,441,409,396,430,406,390,325,251,225,150,112,65,5173,13,441,,
10,0080,05/02/2020,W,47,22,19,20,43,115,180,179,202,288,344,403,486,459,372,404,378,376,342,257,208,160,83,68,5455,13,486,,
15,0086,05/02/2020,E,107,64,41,24,34,77,146,206,264,429,510,645,674,756,714,789,704,663,575,484,417,364,253,213,9153,16,789,,
15,0086,05/02/2020,W,84,50,28,29,31,81,211,269,390,507,721,802,827,870,812,683,649,558,510,396,330,210,195,217,9460,14,870,,
93,0087,05/02/2020,E,9,5,4,8,10,29,89,188,274,300,314,359,354,352,386,352,327,284,317,193,118,48,44,20,4384,15,386,,
93,0087,05/02/2020,W,18,6,5,5,5,13,47,103,193,236,314,410,466,495,506,534,482,441,353,322,269,114,72,39,5448,16,534,,
03,0094,05/02/2020,E,77,45,35,36,40,73,212,360,505,698,942,1058,1194,1147,1146,1127,1069,966,828,662,651,362,226,148,13607,13,1194,,
03,0094,05/02/2020,W,62,50,37,47,69,149,427,555,725,1000,1117,1172,1250,1207,1158,954,927,873,831,612,454,305,185,97,14263,13,1250,,
87,0096,05/02/2020,N,174,125,81,60,96,136,288,373,374,384,502,552,655,694,593,660,672,600,613,474,495,431,355,256,9643,14,694,,
87,0096,05/02/2020,S,138,110,77,48,74,105,214,281,306,407,477,535,546,535,572,641,538,549,543,406,411,345,252,213,8323,16,641,,
93,0101,05/02/2020,E,195,91,70,88,119,274,568,909,1108,1498,1811,2002,2092,2187,1971,1917,1763,1670,1402,1079,933,619,471,319,25156,14,2187,,
93,0101,05/02/2020,W,256,122,100,82,85,199,570,844,1086,1466,1611,1977,2114,2352,2079,2063,1964,1741,1454,1198,1003,649,438,344,25797,14,2352,,
77,0102,05/02/2020,N,133,82,63,45,37,72,183,302,475,758,1029,1067,1153,1248,1211,1210,1183,1104,1071,879,738,470,295,221,15029,14,1248,,
77,0102,05/02/2020,S,118,85,74,76,63,140,264,413,622,877,1026,1174,1263,1253,1191,1146,1128,1029,912,832,625,478,314,183,15286,13,1263,,
75,0104,05/02/2020,E,101,43,42,46,76,220,386,407,551,672,907,1115,1100,1033,1055,940,893,753,639,584,463,302,232,125,12685,12,1115,,
75,0104,05/02/2020,W,57,82,43,42,38,117,156,277,350,543,635,692,843,832,839,942,971,978,945,756,695,517,302,170,11822,18,978,,
76,0105,05/02/2020,N,46,33,20,38,52,140,292,343,459,567,636,687,650,592,627,563,535,546,394,340,270,212,155,86,8283,12,687,,
76,0105,05/02/2020,S,60,50,29,19,33,41,139,197,278,439,572,650,751,671,649,687,623,590,552,443,336,250,173,134,8366,13,751,,
87,0108,05/02/2020,E,180,112,71,70,111,310,892,883,956,908,1048,1153,1239,1420,1522,1418,1273,1260,1339,1043,847,712,599,331,19697,15,1522,,
87,0108,05/02/2020,W,214,94,90,71,67,128,333,650,674,798,1047,1213,1347,1457,1478,1635,1417,1236,1313,1151,967,735,578,492,19185,16,1635,,
32,0112,05/02/2020,N,371,303,287,257,289,310,398,709,977,1318,1434,1550,1477,1271,1184,964,904,782,595,539,419,375,334,254,17301,12,1550,,
32,0112,05/02/2020,S,182,152,128,146,150,161,215,255,311,416,480,587,586,689,721,718,633,584,588,418,350,273,199,162,9104,15,721,,
70,0113,05/02/2020,E,105,59,34,55,68,100,222,456,638,931,1155,1399,1474,1404,1331,1264,1126,984,767,665,462,359,234,142,15434,13,1474,,
70,0113,05/02/2020,W,122,83,45,41,48,106,206,409,574,808,1104,1294,1498,1510,1492,1496,1427,1345,1196,938,806,497,361,206,17612,14,1510,,
70,0114,05/02/2020,N,28,22,23,18,36,72,126,198,283,366,417,490,538,527,531,521,529,439,370,294,223,154,90,57,6352,13,538,,
70,0114,05/02/2020,S,45,23,16,22,48,103,184,223,261,365,430,544,514,591,548,533,450,432,325,263,164,130,69,58,6341,14,591,,
34,0116,05/02/2020,N,47,32,13,24,29,51,88,150,178,319,389,438,526,481,466,398,392,401,335,262,218,120,72,55,5484,13,526,,
34,0116,05/02/2020,S,50,21,19,25,33,62,98,155,234,344,415,490,463,451,426,381,378,369,289,233,178,135,83,57,5389,12,490,,
53,0117,05/02/2020,E,48,30,15,27,19,73,130,189,281,423,429,524,514,440,417,408,381,371,313,340,249,187,99,85,5992,12,524,,
53,0117,05/02/2020,W,34,20,13,14,25,63,106,174,294,384,473,513,561,449,452,465,383,393,368,337,285,138,104,60,6108,13,561,,
36,0118,05/02/2020,N,151,116,74,98,110,193,347,400,578,787,821,887,892,935,833,811,762,663,629,492,430,324,233,179,11745,14,935,,
36,0118,05/02/2020,S,160,119,81,112,104,182,275,400,545,685,777,874,870,834,815,797,806,682,673,564,424,340,254,172,11545,12,874,,
57,0122,05/02/2020,E,55,33,23,19,36,55,104,220,325,355,419,510,508,479,444,471,436,428,367,319,247,129,106,80,6168,12,510,,
57,0122,05/02/2020,W,45,26,28,25,30,43,104,160,280,407,416,482,512,509,433,434,438,417,359,288,239,160,114,78,6027,13,512,,
75,0130,05/02/2020,E,403,309,227,286,318,656,1075,1360,1580,1852,1973,2319,2521,2483,2469,2393,2266,2170,1908,1669,1504,1302,1053,714,34810,13,2521,,
75,0130,05/02/2020,W,494,346,258,223,239,502,1189,1265,1391,1610,1992,2157,2594,2579,2712,2698,2606,2417,2306,1922,1771,1470,1248,788,36777,15,2712,,
79,0133,05/02/2020,N,209,161,143,159,178,282,374,593,834,1014,1310,1218,1152,1203,1095,1007,919,841,768,635,477,383,298,203,15456,11,1310,,
79,0133,05/02/2020,S,192,157,147,138,160,210,349,453,588,733,875,984,999,1124,1034,1018,990,893,816,723,545,422,291,225,14066,14,1124,,
70,0134,05/02/2020,N,245,169,149,142,186,250,471,664,856,1242,1169,1166,1214,1133,1027,952,924,891,758,592,492,443,342,226,15703,10,1242,,
70,0134,05/02/2020,S,200,152,161,145,151,235,368,507,587,757,823,946,992,991,1042,1092,1052,975,843,711,607,472,323,235,14367,16,1092,,
87,0137,05/02/2020,E,647,416,308,316,424,776,1581,2086,2154,2535,2949,3193,3512,3448,3528,3333,3005,2822,2441,2169,2052,1727,1400,1024,47846,15,3528,,
87,0137,05/02/2020,W,588,422,310,338,511,917,1615,1844,2029,2419,2684,2837,3295,3513,3505,3215,3121,2992,2824,2419,2208,1836,1442,1031,47915,14,3513,,
88,0139,05/02/2020,E,35,23,30,21,26,30,68,75,99,128,164,209,198,210,213,187,191,190,161,131,97,69,54,45,2654,15,213,,
88,0139,05/02/2020,W,27,24,19,8,25,54,76,104,130,158,198,182,184,185,167,134,153,175,139,121,103,74,46,33,2519,11,198,,
93,0140,05/02/2020,E,23,18,7,21,29,56,73,100,109,96,106,139,180,154,189,206,186,186,129,141,127,74,71,35,2455,16,206,,
93,0140,05/02/2020,W,31,18,14,16,26,88,137,213,203,286,257,273,234,195,149,159,146,123,101,71,73,46,42,28,2929,10,286,,
03,0143,05/02/2020,N,52,42,58,19,123,201,339,301,319,447,467,486,496,491,480,501,498,423,401,337,301,244,173,116,7315,16,501,,
03,0143,05/02/2020,S,61,29,28,24,84,118,278,294,267,373,357,417,485,512,526,576,540,505,429,390,347,225,157,119,7141,16,576,,
94,0144,05/02/2020,E,7,5,1,5,5,14,48,44,54,61,80,74,95,106,87,101,92,87,80,65,64,37,31,25,1268,14,106,,
94,0144,05/02/2020,W,9,3,2,5,7,20,86,94,87,95,88,108,88,110,65,83,77,62,64,35,40,39,29,11,1307,14,110,,
04,0145,05/02/2020,N,21,26,11,25,30,86,128,135,186,230,260,271,236,229,221,230,236,195,187,133,134,93,57,48,3408,12,271,,
04,0145,05/02/2020,S,29,33,44,26,38,84,130,156,177,193,253,255,274,220,229,243,205,187,155,139,118,87,60,46,3381,13,274,,
13,0146,05/02/2020,E,23,13,6,2,5,30,55,97,141,208,325,334,337,344,232,222,198,153,158,142,143,93,55,36,3352,14,344,,
13,0146,05/02/2020,W,8,11,10,5,9,46,78,109,134,175,239,291,337,329,368,279,212,183,122,112,100,75,40,32,3304,15,368,,
33,0149,05/02/2020,N,13,7,13,6,15,14,55,63,91,104,133,133,142,133,124,106,111,93,83,76,89,45,33,25,1707,13,142,,
33,0149,05/02/2020,S,23,21,10,9,5,17,38,78,112,95,109,141,165,114,130,121,126,116,109,90,72,57,33,26,1817,13,165,,
55,0151,05/02/2020,E,112,76,65,34,23,32,69,164,249,350,487,584,657,703,669,689,663,569,499,488,397,293,225,163,8260,14,703,,
55,0151,05/02/2020,W,83,54,62,31,28,28,76,139,195,289,366,494,526,557,589,533,532,523,434,401,353,286,217,145,6941,15,589,,
61,0152,05/02/2020,E,88,68,62,81,107,131,204,254,363,438,485,469,487,430,451,423,382,342,311,245,224,216,133,112,6506,13,487,,
61,0152,05/02/2020,W,94,94,83,118,102,142,203,242,391,446,513,472,540,534,511,454,162,81,100,69,59,42,24,23,5499,13,540,,
75,0154,05/02/2020,N,218,136,87,73,87,167,326,455,540,611,751,927,996,1108,1048,1013,1043,987,950,817,807,618,462,247,14474,14,1108,,
75,0154,05/02/2020,S,147,100,80,106,178,279,490,500,573,698,849,992,1125,1179,1219,987,1081,1108,914,841,798,632,388,231,15495,15,1219,,
48,0156,05/02/2020,E,188,151,137,146,172,287,398,509,736,940,1021,1049,1002,1048,1026,973,853,869,688,578,463,345,270,220,14069,12,1049,,
48,0156,05/02/2020,W,193,134,105,111,143,256,395,517,643,758,892,947,929,964,980,941,977,886,818,688,584,390,294,230,13775,15,980,,
72,0161,05/02/2020,E,200,136,65,62,68,100,253,384,489,667,832,886,969,913,962,989,895,814,778,723,591,438,379,273,12866,16,989,,
72,0161,05/02/2020,W,126,73,84,68,65,107,350,455,542,604,755,833,898,943,945,878,837,813,668,648,578,434,297,218,12219,15,945,,
10,0162,05/02/2020,E,124,91,52,41,60,70,149,214,309,373,483,622,543,573,588,591,519,530,445,390,345,347,223,183,7865,12,622,,
10,0162,05/02/2020,W,106,80,61,55,86,165,226,251,350,459,564,593,624,581,609,566,558,516,473,391,416,296,307,159,8492,13,624,,
90,0164,05/02/2020,N,30,20,14,10,36,81,151,227,285,357,378,380,395,429,406,390,396,413,315,261,231,164,99,49,5517,14,429,,
90,0164,05/02/2020,S,40,26,33,30,58,152,335,365,354,374,405,427,376,409,397,352,315,316,251,192,173,99,103,47,5629,12,427,,
90,0165,05/02/2020,N,108,59,42,34,39,76,215,324,427,653,767,909,1051,965,947,817,863,780,787,616,558,373,267,146,11823,13,1051,,
90,0165,05/02/2020,S,85,50,26,26,33,101,220,415,566,719,797,924,818,916,769,730,711,777,646,600,507,343,234,126,11139,12,924,,
46,0166,05/02/2020,E,31,12,12,12,13,29,76,148,254,293,363,414,450,467,446,461,417,452,417,344,245,181,131,71,5739,14,467,,
46,0166,05/02/2020,W,34,13,11,15,8,23,88,149,257,308,385,448,484,490,469,489,482,477,412,425,352,239,160,87,6305,14,490,,
57,0167,05/02/2020,E,103,65,44,54,115,265,384,517,697,893,968,995,969,928,956,813,864,817,763,663,477,350,224,143,13067,12,995,,
57,0167,05/02/2020,W,93,67,49,55,65,96,226,371,473,620,854,914,1077,1111,1054,1037,943,979,907,718,483,356,250,168,12966,14,1111,,
