COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,07/04/2020,N,105,63,32,23,15,27,65,157,258,391,507,575,660,664,607,604,562,520,503,400,356,344,271,185,7894,14,664,,
93,0010,07/04/2020,S,97,75,36,10,17,40,85,194,289,398,482,514,581,580,564,560,484,527,451,392,319,319,254,167,7435,13,581,,
87,0031,07/04/2020,E,367,231,149,125,138,255,560,726,768,1009,1229,1343,1463,1597,1719,1722,1739,1608,1679,1542,1265,1319,854,559,23966,17,1739,,
87,0031,07/04/2020,W,466,244,245,136,102,149,294,495,611,813,1131,1355,1494,1598,1698,1737,1714,1589,1641,1509,1575,1714,1674,1001,24985,16,1737,,
29,0037,07/04/2020,E,15,30,21,11,9,24,61,93,110,165,187,202,179,169,154,133,126,137,111,129,113,75,80,75,2409,12,202,,
29,0037,07/04/2020,W,33,29,13,11,10,17,49,72,107,108,149,175,201,189,168,215,164,173,163,128,83,120,93,56,2526,16,215,,
75,0038,07/04/2020,E,127,90,67,73,103,131,261,428,600,806,1065,1024,1081,1129,1078,953,842,845,702,644,555,532,485,339,13960,14,1129,,
75,0038,07/04/2020,W,205,103,77,53,75,138,251,359,486,710,864,1057,1109,1088,1174,1015,985,888,850,712,630,537,475,339,14180,15,1174,,
07,0039,07/04/2020,E,66,27,25,33,38,58,119,199,276,355,418,459,524,447,456,419,394,376,336,254,205,156,171,122,5933,13,524,,
07,0039,07/04/2020,W,63,38,31,27,26,77,119,210,225,374,444,522,539,517,443,442,352,331,306,214,217,214,188,122,6041,13,539,,
26,0043,07/04/2020,N,30,18,16,11,9,20,26,66,72,107,143,153,173,187,180,184,160,152,137,128,104,77,69,40,2262,14,187,,
26,0043,07/04/2020,S,31,14,12,11,24,25,78,95,125,146,170,206,149,173,153,146,119,114,140,95,77,77,92,67,2339,12,206,,
02,0044,07/04/2020,N,104,56,44,34,40,120,247,445,611,720,841,810,819,745,677,575,526,415,379,359,273,193,199,218,9450,11,841,,
02,0044,07/04/2020,S,84,79,75,60,37,55,154,193,324,509,984,1015,1079,1106,1130,1024,919,806,629,594,505,277,351,248,12237,15,1130,,
74,0047,07/04/2020,N,34,22,22,14,21,43,75,123,147,222,253,332,263,300,236,245,225,204,201,164,135,126,117,96,3620,12,332,,
74,0047,07/04/2020,S,30,27,20,22,26,37,61,128,162,219,289,309,366,367,306,274,242,222,183,161,144,119,131,71,3916,14,367,,
48,0048,07/04/2020,E,19,11,8,12,15,20,70,64,110,143,178,212,171,208,181,212,184,162,154,128,97,157,163,77,2756,12,212,,
48,0048,07/04/2020,W,21,10,6,13,4,21,28,59,117,136,196,238,248,206,208,245,235,198,142,99,87,67,58,36,2678,13,248,,
53,0050,07/04/2020,N,81,72,43,42,53,130,211,380,457,615,694,718,561,416,338,316,316,326,267,250,236,156,131,180,6989,12,718,,
53,0050,07/04/2020,S,100,91,120,93,79,106,183,274,482,610,809,948,1077,1213,976,671,523,396,326,261,222,246,148,106,10060,14,1213,,
60,0051,07/04/2020,N,19,19,8,22,39,122,197,258,294,376,419,256,168,117,100,94,128,109,130,92,48,64,73,37,3189,11,419,,
60,0051,07/04/2020,S,16,1,7,15,29,30,52,90,129,148,194,290,401,473,558,403,211,126,103,53,43,57,43,25,3497,15,558,,
50,0054,07/04/2020,N,23,22,9,15,9,21,52,79,99,124,189,197,197,187,201,176,233,186,157,155,163,99,77,45,2715,17,233,,
50,0054,07/04/2020,S,12,20,14,14,22,30,90,59,91,160,145,179,200,226,183,166,178,169,170,153,139,125,102,61,2708,14,226,,
49,0060,07/04/2020,E,30,5,8,7,7,15,24,32,62,159,212,163,129,136,157,191,152,156,164,121,101,62,65,43,2201,11,212,,
49,0060,07/04/2020,W,12,4,6,10,8,29,51,82,142,164,200,227,218,195,191,188,179,147,104,66,48,34,35,19,2359,12,227,,
72,0062,07/04/2020,E,146,80,42,38,57,127,331,482,716,939,1231,1359,1361,1190,1048,1074,979,828,739,671,672,542,518,301,15471,13,1361,,
72,0062,07/04/2020,W,218,111,53,36,34,58,136,323,471,656,870,887,932,911,934,829,980,945,868,749,710,756,669,474,13610,17,980,,
92,0065,07/04/2020,E,66,44,27,27,46,92,130,241,271,362,425,444,456,418,357,376,300,247,221,182,149,154,172,120,5327,13,456,,
92,0065,07/04/2020,W,81,67,42,35,37,45,79,118,154,203,266,333,345,386,440,456,451,380,422,309,209,197,187,136,5378,16,456,,
15,0066,07/04/2020,N,125,71,38,16,20,34,87,186,309,417,500,539,589,626,656,698,671,671,573,597,518,631,556,316,9444,16,698,,
15,0066,07/04/2020,S,98,57,26,20,19,34,105,203,359,519,656,725,753,768,730,737,633,590,617,630,509,375,287,199,9649,14,768,,
04,0068,07/04/2020,E,17,19,4,8,15,9,27,26,55,71,84,99,94,109,84,92,84,86,53,51,49,39,40,35,1250,14,109,,
04,0068,07/04/2020,W,14,9,3,3,9,21,30,47,59,87,85,89,93,128,84,109,75,57,62,39,30,42,53,35,1263,14,128,,
28,0073,07/04/2020,N,21,22,9,8,13,25,48,59,81,124,162,205,186,200,137,147,111,111,88,91,57,76,63,40,2084,12,205,,
28,0073,07/04/2020,S,18,20,13,5,17,42,40,55,64,90,141,148,170,128,145,123,107,126,104,97,77,65,89,74,1958,13,170,,
14,0079,07/04/2020,N,80,54,37,26,46,70,144,188,225,288,339,395,444,416,397,365,319,349,279,283,243,225,217,166,5595,13,444,,
14,0079,07/04/2020,S,70,57,46,39,38,64,101,135,175,274,354,419,430,361,463,378,412,346,302,259,242,205,206,172,5548,15,463,,
10,0080,07/04/2020,E,52,50,32,28,21,40,68,104,150,228,277,363,333,354,335,358,309,319,298,271,261,227,193,94,4765,12,363,,
10,0080,07/04/2020,W,51,32,26,31,25,75,128,159,182,286,318,384,365,394,333,318,348,362,260,304,266,218,168,100,5133,14,394,,
15,0086,07/04/2020,E,181,114,47,47,40,62,122,203,326,434,514,582,688,776,737,913,683,647,604,592,580,580,561,399,10432,16,913,,
15,0086,07/04/2020,W,185,107,67,44,34,67,135,285,423,596,712,807,896,879,851,749,667,629,553,494,419,539,640,279,11057,13,896,,
93,0087,07/04/2020,E,18,8,4,9,16,44,130,138,228,243,246,294,287,296,306,321,300,270,261,188,159,161,61,49,4037,16,321,,
93,0087,07/04/2020,W,61,22,9,1,4,13,58,95,154,205,254,276,343,367,366,389,334,332,305,264,281,376,211,117,4837,16,389,,
03,0094,07/04/2020,E,145,80,56,37,30,63,180,333,462,637,840,978,972,953,974,924,893,806,750,674,624,613,465,303,12792,12,978,,
03,0094,07/04/2020,W,118,66,42,38,53,170,321,493,664,872,1003,1115,1108,1044,1016,969,877,885,742,614,519,439,339,207,13714,12,1115,,
87,0096,07/04/2020,N,149,135,73,65,78,99,229,308,325,385,491,567,578,631,626,633,568,507,466,431,401,362,379,344,8830,16,633,,
87,0096,07/04/2020,S,148,108,61,48,52,76,204,265,275,384,407,447,405,417,476,526,450,554,547,405,348,351,350,241,7545,18,554,,
93,0101,07/04/2020,E,191,116,89,65,125,204,451,745,966,1346,1640,1887,1837,1931,1911,1705,1618,1356,1227,1000,874,796,812,538,23430,14,1931,,
93,0101,07/04/2020,W,327,161,127,94,72,135,424,680,895,1231,1581,1839,2110,2120,1965,1937,1732,1527,1354,1115,803,742,711,524,24206,14,2120,,
77,0102,07/04/2020,N,140,107,66,57,50,70,148,257,429,680,904,1105,1101,1137,1115,1030,841,841,817,662,592,437,329,270,13185,14,1137,,
77,0102,07/04/2020,S,150,97,72,67,73,120,211,354,567,788,927,1065,1112,1100,1005,865,849,851,734,599,489,419,361,247,13122,13,1112,,
75,0104,07/04/2020,E,132,67,59,45,54,121,264,351,531,630,871,907,966,925,980,870,693,529,523,430,376,304,307,207,11142,15,980,,
75,0104,07/04/2020,W,140,98,59,56,38,63,133,219,322,514,564,718,737,776,716,760,684,840,744,518,447,382,480,337,10345,18,840,,
76,0105,07/04/2020,N,65,39,25,39,49,95,179,241,387,456,501,600,569,548,502,422,464,415,340,286,250,253,298,148,7171,12,600,,
76,0105,07/04/2020,S,73,44,46,25,15,35,102,149,244,393,489,631,598,594,595,590,533,458,364,345,292,230,231,151,7227,12,631,,
87,0108,07/04/2020,E,439,276,192,174,159,382,1059,991,1183,1199,1437,1560,1593,1817,2008,1856,1686,1660,1754,1548,1361,1451,1400,754,27939,15,2008,,
87,0108,07/04/2020,W,580,299,212,172,131,177,374,853,907,1085,1310,1631,1617,1801,1788,2025,1755,1803,1671,1924,1542,1445,1308,1060,27470,16,2025,,
32,0112,07/04/2020,N,352,325,269,253,211,281,460,712,949,1271,1579,1788,1751,1562,1447,1200,972,781,697,636,508,404,351,316,19075,12,1788,,
32,0112,07/04/2020,S,410,312,326,282,328,330,431,488,815,1020,1366,1356,1478,1365,1258,1173,1012,833,726,581,491,435,404,266,17486,13,1478,,
70,0113,07/04/2020,E,163,92,39,72,79,103,223,469,668,934,1170,1267,1247,1269,1151,1138,1012,671,707,598,488,459,311,198,14528,14,1269,,
70,0113,07/04/2020,W,192,138,99,68,67,104,190,397,515,790,1083,1273,1327,1305,1304,1278,1291,1118,928,843,646,612,545,346,16459,13,1327,,
70,0114,07/04/2020,N,33,21,25,23,21,56,121,169,238,316,400,465,461,473,481,399,386,393,229,238,209,163,128,101,5549,15,481,,
70,0114,07/04/2020,S,42,35,18,22,26,64,132,189,256,342,384,496,479,509,464,419,388,340,241,239,158,131,133,78,5585,14,509,,
34,0116,07/04/2020,N,73,23,19,23,22,40,49,121,170,320,439,457,466,443,395,407,326,320,262,229,202,133,112,62,5113,13,466,,
34,0116,07/04/2020,S,36,28,19,20,21,42,90,167,257,360,458,448,397,396,369,327,315,272,226,214,191,131,199,110,5093,11,458,,
53,0117,07/04/2020,E,49,25,24,25,19,65,99,165,238,325,401,450,435,444,386,413,333,336,256,243,163,161,136,93,5284,12,450,,
53,0117,07/04/2020,W,37,20,16,18,28,63,128,167,284,433,459,437,417,370,370,348,359,366,286,249,185,172,126,71,5409,11,459,,
57,0122,07/04/2020,E,71,40,44,36,32,69,120,180,253,346,367,402,389,366,391,356,346,312,276,264,317,183,185,134,5479,12,402,,
57,0122,07/04/2020,W,76,46,32,26,14,45,97,158,256,350,367,430,428,408,331,312,328,333,271,222,212,374,236,105,5457,12,430,,
75,0130,07/04/2020,E,1171,891,590,479,501,764,1159,1726,2295,2867,3402,3819,4178,4196,4044,3452,3432,3415,2977,2930,2646,3075,2947,2318,59274,14,4196,,
75,0130,07/04/2020,W,1423,859,614,468,420,751,1375,1859,1988,2457,3147,3526,3844,4413,4697,4427,4103,4017,3904,3696,3153,2802,2815,2191,62949,15,4697,,
74,0132,07/04/2020,N,411,303,260,256,272,418,603,822,1146,1461,1855,1926,1787,1803,1638,1481,1249,1058,1015,739,590,537,602,434,22666,12,1926,,
74,0132,07/04/2020,S,438,346,291,295,321,387,521,593,960,1104,1485,1578,1605,1769,1656,1500,1321,1095,1034,812,619,536,515,408,21189,14,1769,,
79,0133,07/04/2020,N,231,214,164,139,170,265,406,613,878,1014,1246,1413,1337,1202,1188,1077,854,697,655,506,427,384,366,305,15751,12,1413,,
