COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
"93","0010",3/29/2020,"N",40,17,15,13,14,17,62,94,154,201,294,338,450,423,465,430,396,389,315,307,228,148,88,62,4960,"15",465,"S",
"93","0010",3/29/2020,"S",30,20,5,12,13,18,42,99,143,217,267,339,453,393,389,452,382,380,346,273,222,107,90,47,4739,"13",453,"S",
"87","0031",3/29/2020,"E",69,26,14,26,50,134,224,330,300,402,429,568,609,727,808,829,762,721,685,646,557,420,313,153,9802,"16",829,"S",
"87","0031",3/29/2020,"W",100,47,27,36,25,91,151,252,230,317,460,496,636,747,757,912,844,860,739,671,575,431,259,188,9851,"16",912,"S",
"29","0037",3/29/2020,"E",21,13,4,8,15,20,48,67,69,91,104,108,123,126,129,144,115,122,88,96,74,44,26,25,1680,"16",144,"S",
"29","0037",3/29/2020,"W",23,17,7,7,7,17,48,42,52,65,113,137,125,120,160,129,147,112,102,92,74,34,28,20,1678,"15",160,"S",
"75","0038",3/29/2020,"E",35,23,25,16,44,89,135,217,318,392,506,674,707,732,711,614,572,629,579,481,424,251,160,82,8416,"14",732,"S",
"75","0038",3/29/2020,"W",48,34,18,17,23,50,126,190,264,357,454,576,713,735,722,772,633,574,605,544,444,272,202,91,8464,"16",772,"S",
"07","0039",3/29/2020,"E",40,32,15,25,19,57,75,113,179,247,302,348,345,391,325,343,319,333,237,187,150,86,64,37,4269,"14",391,"S",
"07","0039",3/29/2020,"W",31,25,27,18,30,50,86,85,158,209,273,317,351,390,393,341,328,315,298,209,200,104,80,40,4358,"15",393,"S",
"26","0043",3/29/2020,"N",18,10,10,4,6,15,25,48,55,84,100,117,163,170,170,128,128,138,109,103,86,47,22,14,1770,"14",170,"S",
"26","0043",3/29/2020,"S",11,12,10,5,17,21,65,55,70,95,114,137,155,185,167,159,128,103,102,101,68,45,24,12,1861,"14",185,"S",
"02","0044",3/29/2020,"N",36,25,11,13,25,84,127,144,250,367,519,592,555,575,550,472,428,351,285,258,149,102,60,51,6029,"12",592,"S",
"02","0044",3/29/2020,"S",43,19,19,29,33,34,64,84,141,180,303,412,487,522,565,535,486,461,363,292,224,123,65,54,5538,"15",565,"S",
"74","0047",3/29/2020,"N",19,13,12,6,11,29,44,64,90,125,142,182,201,197,198,218,175,175,171,152,106,73,48,40,2491,"16",218,"S",
"74","0047",3/29/2020,"S",19,17,15,11,21,29,53,40,63,119,144,183,216,260,306,273,282,261,202,204,147,88,76,35,3064,"15",306,"S",
"48","0048",3/29/2020,"E",18,15,5,8,9,17,46,40,95,125,147,162,211,191,171,172,180,184,150,110,69,43,33,25,2226,"13",211,"S",
"48","0048",3/29/2020,"W",14,12,6,9,5,6,19,55,46,82,106,146,174,156,143,123,142,108,109,63,54,30,32,9,1649,"13",174,"S",
"53","0050",3/29/2020,"N",35,24,18,17,22,30,53,77,112,170,235,241,264,259,255,229,222,159,121,148,113,53,33,33,2923,"13",264,"S",
"53","0050",3/29/2020,"S",19,20,19,25,23,46,72,78,126,182,183,215,234,268,268,242,248,214,210,179,121,76,68,43,3179,"14",268,"S",
"60","0051",3/29/2020,"N",10,1,6,3,6,22,22,33,66,73,100,111,124,106,96,96,104,89,77,60,34,25,19,9,1292,"13",124,"S",
"60","0051",3/29/2020,"S",10,5,5,7,19,22,18,44,46,75,68,88,99,81,95,94,101,79,79,54,27,24,11,6,1157,"17",101,"S",
"50","0054",3/29/2020,"N",7,6,4,7,10,16,31,43,55,78,96,127,167,144,157,147,150,158,112,121,102,30,18,22,1808,"13",167,"S",
"50","0054",3/29/2020,"S",8,5,3,6,11,30,48,41,61,94,85,138,150,162,146,167,159,157,143,106,104,45,19,18,1906,"16",167,"S",
"49","0060",3/29/2020,"E",2,2,0,3,4,4,16,24,27,53,89,108,114,116,111,123,122,97,79,78,51,13,5,7,1248,"16",123,"S",
"49","0060",3/29/2020,"W",3,1,3,2,5,10,20,21,45,53,76,107,98,86,89,81,84,74,51,28,18,15,9,5,984,"12",107,"S",
"72","0062",3/29/2020,"E",74,54,32,25,36,51,147,221,329,478,599,752,837,868,804,773,710,679,646,573,385,197,134,91,9495,"14",868,"S",
"72","0062",3/29/2020,"W",85,67,40,16,26,46,91,186,311,423,555,696,832,768,789,702,702,658,597,574,431,277,137,105,9114,"13",832,"S",
"92","0065",3/29/2020,"E",14,10,11,11,10,27,61,89,81,104,181,203,215,193,193,181,164,162,154,125,97,62,47,40,2435,"13",215,"S",
"92","0065",3/29/2020,"W",28,12,7,9,18,21,49,56,64,100,144,160,147,183,194,197,227,200,177,180,147,80,76,28,2504,"17",227,"S",
"15","0066",3/29/2020,"N",29,11,5,6,17,26,47,89,144,216,254,379,455,493,506,466,397,379,299,306,228,98,60,35,4945,"15",506,"S",
"15","0066",3/29/2020,"S",16,11,15,9,5,20,56,68,154,226,274,351,445,552,520,479,399,332,289,257,150,91,41,33,4793,"14",552,"S",
"04","0068",3/29/2020,"E",12,8,8,7,8,24,19,34,55,63,91,98,108,106,100,79,92,81,78,48,50,32,18,10,1229,"13",108,"S",
"04","0068",3/29/2020,"W",11,4,4,17,13,24,31,38,38,65,96,99,117,103,124,111,106,92,72,57,49,29,18,20,1338,"15",124,"S",
"14","0079",3/29/2020,"N",62,37,27,25,46,63,110,112,183,241,351,374,415,408,402,409,320,281,292,222,214,149,81,68,4892,"13",415,"S",
"14","0079",3/29/2020,"S",59,46,48,42,55,56,83,109,132,239,291,370,418,391,423,391,376,392,339,276,250,161,102,39,5088,"15",423,"S",
"10","0080",3/29/2020,"E",15,9,13,6,10,25,40,69,99,138,190,234,249,239,234,257,258,233,214,210,171,105,48,32,3098,"17",258,"S",
"10","0080",3/29/2020,"W",20,7,14,16,17,45,56,66,113,145,257,279,267,301,264,268,253,250,203,198,190,129,49,30,3437,"14",301,"S",
"15","0086",3/29/2020,"E",46,38,28,13,25,52,91,137,167,238,344,423,467,516,556,541,527,505,414,334,277,169,91,57,6056,"15",556,"S",
"15","0086",3/29/2020,"W",62,38,34,23,21,39,102,139,171,304,362,436,522,547,594,583,453,427,358,297,222,155,105,63,6057,"15",594,"S",
"93","0087",3/29/2020,"E",6,5,1,4,3,19,82,120,167,174,213,250,252,278,317,296,218,226,199,167,61,20,26,9,3113,"15",317,"S",
"93","0087",3/29/2020,"W",8,5,5,2,3,5,30,87,136,181,193,277,299,345,388,432,379,333,279,255,196,49,37,16,3940,"16",432,"S",
