COUNTY,SITE,BEGDATE,DIR,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,TOTVOL,PEAKHR,PEAKVOL,TYPE,TRUCKS
93,0010,06/14/2020,N,135,88,62,33,23,26,71,171,224,365,463,586,721,709,749,687,656,651,518,406,372,286,195,125,8322,15,749,,
93,0010,06/14/2020,S,162,77,44,26,27,42,100,165,241,357,436,550,658,691,642,685,617,584,501,385,342,264,158,94,7848,14,691,,
87,0031,06/14/2020,E,789,580,367,245,195,341,591,782,861,1107,1559,1840,2214,2437,2468,2260,1991,1786,1685,1473,1226,1055,877,622,29351,15,2468,,
87,0031,06/14/2020,W,1270,1005,738,439,283,238,317,475,516,731,1112,1425,1711,1709,1874,2127,2179,2432,2139,2185,1968,1347,1206,1046,30472,18,2432,,
29,0037,06/14/2020,E,30,18,20,7,12,33,48,97,102,138,159,180,233,165,188,178,157,161,143,128,81,72,43,21,2414,13,233,,
29,0037,06/14/2020,W,44,28,20,12,9,24,40,52,73,124,138,155,177,258,202,207,221,197,175,147,117,94,73,53,2640,14,258,,
75,0038,06/14/2020,E,141,132,65,63,60,104,229,424,543,840,945,1050,1142,1111,1056,1061,1082,950,836,707,543,435,298,170,13987,13,1142,,
75,0038,06/14/2020,W,171,113,81,60,50,79,203,345,454,568,799,891,1102,1242,1182,1192,1050,1058,1006,806,703,516,346,227,14244,14,1242,,
07,0039,06/14/2020,E,59,51,39,37,23,56,78,157,239,380,466,485,557,490,525,567,538,499,359,302,228,135,101,62,6433,16,567,,
07,0039,06/14/2020,W,86,66,53,25,30,50,96,159,257,335,465,504,579,559,519,495,473,465,411,309,248,149,103,76,6512,13,579,,
26,0043,06/14/2020,N,17,20,19,11,13,25,17,59,71,71,139,134,152,183,217,220,197,173,162,136,114,77,64,26,2317,16,220,,
26,0043,06/14/2020,S,22,19,11,13,11,28,49,71,95,107,154,162,195,233,192,155,177,170,157,125,95,60,43,31,2375,14,233,,
02,0044,06/14/2020,N,59,43,34,24,47,82,204,319,574,704,861,944,918,792,715,634,564,472,442,390,277,185,131,72,9487,12,944,,
02,0044,06/14/2020,S,61,48,32,27,32,46,73,155,286,402,548,746,833,791,839,850,831,760,577,459,333,217,139,80,9165,16,850,,
74,0047,06/14/2020,N,67,33,24,16,12,38,45,93,151,199,262,287,370,326,356,366,339,347,319,263,233,153,108,58,4465,13,370,,
74,0047,06/14/2020,S,43,27,41,33,33,39,48,80,149,220,304,345,366,408,397,389,376,327,261,218,193,158,82,43,4580,14,408,,
48,0048,06/14/2020,E,44,17,5,5,18,19,64,92,138,169,214,205,228,208,203,197,207,217,170,145,136,58,54,18,2831,13,228,,
48,0048,06/14/2020,W,34,22,13,13,16,21,35,72,105,116,200,191,230,243,239,236,491,428,214,126,98,60,45,32,3280,17,491,,
53,0050,06/14/2020,N,127,67,38,48,27,73,124,206,412,626,800,903,834,714,624,622,561,578,456,336,229,196,134,99,8834,12,903,,
53,0050,06/14/2020,S,73,77,117,115,71,87,175,279,461,579,707,801,886,930,915,714,615,466,361,274,232,193,143,79,9350,14,930,,
60,0051,06/14/2020,N,28,11,10,4,13,26,50,76,132,256,349,375,268,255,239,225,202,191,161,118,89,79,37,16,3210,12,375,,
60,0051,06/14/2020,S,19,13,14,6,24,18,36,86,109,147,167,210,267,299,346,257,204,175,118,80,63,50,31,26,2765,15,346,,
50,0054,06/14/2020,N,19,10,10,12,20,24,36,62,92,119,154,143,183,209,184,180,214,191,171,180,151,94,61,38,2557,17,214,,
50,0054,06/14/2020,S,33,11,16,6,11,33,68,51,90,123,152,194,207,226,231,229,199,223,192,159,119,88,56,39,2756,15,231,,
49,0060,06/14/2020,E,11,15,8,3,6,7,34,63,98,189,248,218,187,234,211,293,353,334,296,201,156,102,34,18,3319,17,353,,
49,0060,06/14/2020,W,5,5,7,3,6,27,60,73,112,214,270,309,262,269,250,237,182,151,95,56,60,36,29,16,2734,12,309,,
72,0062,06/14/2020,E,273,180,86,48,45,82,266,422,637,848,1127,1350,1454,1456,1392,1311,1283,1293,1111,937,777,453,274,188,17293,14,1456,,
72,0062,06/14/2020,W,439,472,334,116,63,60,146,318,504,739,1013,1034,1059,1115,1094,1136,1187,1189,1195,1150,1041,793,475,303,16975,19,1195,,
92,0065,06/14/2020,E,59,37,26,21,28,71,99,157,253,367,486,547,489,478,499,436,364,362,333,275,207,193,128,78,5993,12,547,,
92,0065,06/14/2020,W,74,48,52,31,34,51,73,111,164,216,290,363,388,380,436,443,540,491,492,431,351,278,168,84,5989,17,540,,
15,0066,06/14/2020,N,127,83,42,23,19,34,82,171,312,469,594,679,707,765,760,789,793,752,763,669,639,400,207,112,9991,17,793,,
15,0066,06/14/2020,S,102,52,35,25,24,48,93,154,305,447,700,749,799,784,740,662,724,595,664,567,431,275,161,94,9230,13,799,,
04,0068,06/14/2020,E,27,12,12,3,14,8,17,36,39,81,104,111,116,146,136,113,121,113,122,84,80,62,40,30,1627,14,146,,
04,0068,06/14/2020,W,14,8,10,4,9,18,28,36,57,92,107,104,148,111,153,140,145,107,118,91,62,43,29,21,1655,15,153,,
28,0073,06/14/2020,N,16,23,18,7,10,22,33,43,69,110,177,153,178,195,168,176,162,198,171,132,75,69,47,45,2297,18,198,,
28,0073,06/14/2020,S,21,12,16,28,16,23,54,84,96,132,151,170,194,190,202,167,183,181,142,120,107,66,47,25,2427,15,202,,
14,0079,06/14/2020,N,103,63,56,40,41,61,109,163,227,337,419,420,431,411,412,379,407,348,323,326,246,194,132,86,5734,13,431,,
14,0079,06/14/2020,S,88,76,89,55,50,76,116,152,253,358,412,464,573,478,475,477,431,461,387,325,267,221,145,95,6524,13,573,,
10,0080,06/14/2020,E,77,44,46,46,26,35,52,84,142,210,296,341,373,359,332,375,384,307,300,287,230,151,134,87,4718,17,384,,
10,0080,06/14/2020,W,56,34,29,30,23,54,99,112,182,266,357,348,401,378,376,403,338,348,281,261,237,168,95,62,4938,16,403,,
15,0086,06/14/2020,E,194,137,83,44,44,84,117,189,287,424,551,682,789,800,925,867,872,830,747,547,424,377,225,146,10385,15,925,,
15,0086,06/14/2020,W,159,124,74,56,50,95,180,247,369,574,691,811,901,874,893,769,715,647,583,436,310,220,196,103,10077,13,901,,
93,0087,06/14/2020,E,48,26,18,7,16,41,110,131,215,228,296,324,358,384,363,408,307,285,263,206,129,94,51,23,4331,16,408,,
93,0087,06/14/2020,W,132,44,21,8,15,13,45,118,133,221,284,346,380,388,462,470,440,398,369,253,233,242,162,80,5257,16,470,,
03,0094,06/14/2020,E,157,83,81,44,36,70,136,301,394,564,792,958,1029,1080,1090,1102,1032,878,786,635,614,395,301,144,12702,16,1102,,
03,0094,06/14/2020,W,86,69,59,37,56,134,271,408,578,824,991,1158,1247,1139,1038,1087,883,766,680,601,400,335,217,92,13156,13,1247,,
87,0096,06/14/2020,N,239,150,91,72,55,79,203,213,267,300,399,465,493,618,609,596,529,516,532,434,405,361,362,277,8265,14,618,,
87,0096,06/14/2020,S,194,144,85,76,59,76,165,208,219,301,361,399,447,484,530,496,504,561,473,407,374,328,312,207,7410,18,561,,
93,0101,06/14/2020,E,260,171,97,83,93,199,398,595,901,1234,1754,2064,2213,2363,2142,2083,2082,1793,1321,989,823,654,438,250,25000,14,2363,,
93,0101,06/14/2020,W,365,204,136,89,102,156,302,540,749,1273,1640,1951,2212,2342,2275,2239,2040,1850,1424,1145,913,678,467,355,25447,14,2342,,
77,0102,06/14/2020,N,206,99,79,68,48,69,131,237,442,626,832,949,1133,1098,1127,1092,1019,917,850,705,578,386,277,196,13164,13,1133,,
77,0102,06/14/2020,S,195,111,108,79,66,97,203,315,491,630,872,1001,1197,1159,1098,1029,1045,880,799,637,516,422,316,167,13433,13,1197,,
75,0104,06/14/2020,E,176,101,78,49,45,137,202,318,492,650,886,1034,1090,1027,972,978,899,881,725,622,492,399,277,166,12696,13,1090,,
75,0104,06/14/2020,W,181,107,85,54,46,81,127,215,343,546,605,818,864,876,859,926,939,1000,1000,832,713,535,303,179,12234,18,1000,,
76,0105,06/14/2020,N,83,48,25,24,46,131,168,236,378,492,581,635,684,632,534,559,547,483,414,310,224,195,113,64,7606,13,684,,
76,0105,06/14/2020,S,97,94,80,58,33,38,95,112,178,313,414,484,651,617,584,611,521,524,465,424,333,263,147,81,7217,13,651,,
87,0108,06/14/2020,E,790,592,442,327,283,405,988,937,1091,1236,1607,1897,2116,2390,2540,2228,2128,1843,1893,1548,1216,1035,1056,668,31256,15,2540,,
87,0108,06/14/2020,W,1088,671,554,337,261,250,433,853,842,952,1436,1753,1840,1923,1948,2359,2372,2457,2189,2110,1794,1431,1106,986,31945,18,2457,,
32,0112,06/14/2020,N,237,225,174,168,163,229,358,639,1048,1397,1881,2168,2368,2449,2122,2013,1750,1481,1260,1106,829,673,508,405,25651,14,2449,,
32,0112,06/14/2020,S,248,217,276,213,231,274,356,541,769,1133,1355,1642,1842,2055,2208,1987,1817,1545,1265,1155,910,706,635,375,23755,15,2208,,
70,0113,06/14/2020,E,196,166,120,67,60,106,213,360,567,770,1035,1249,1409,1406,1313,1229,1089,1015,892,684,494,397,249,166,15252,13,1409,,
70,0113,06/14/2020,W,263,170,166,70,45,87,198,344,457,676,957,1079,1379,1371,1464,1423,1332,1304,1116,933,790,571,399,247,16841,15,1464,,
70,0114,06/14/2020,N,56,32,25,13,26,51,120,147,223,298,409,507,515,502,459,467,452,433,376,311,238,156,86,63,5965,13,515,,
